"lang"
{
"Language"	"czech"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_Description"	"Bestie poskytuje útokům spojenců šanci kromě primárního cíle zasáhnout také nepřátele kolem."
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_Description"	"The Mo'rokai is providing a chance to strike targets in an AoE after an attack."
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_strike_chance"	"ŠANCE:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_strike_chance"	"ATTACK CHANCE:"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_radius"	"ROZSAH:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_radius"	"RADIUS:"
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash"	"Útok na blízko"
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash"	"Melee Attack"
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash_Description"	"Bestie udeří do země, čímž omráčí a udělí poškození zasaženým jednotkám."
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash_Description"	"The Mo'rokai smashes the ground, damaging and stunning enemies in an AoE."
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_radius"	"ROZSAH:"
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_radius"	"RADIUS:"
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_stun_duration"	"DOBA OMRÁČENÍ:"
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_Ability_jungle_spirit_range_attack"	"Útok na dálku"
"[english]DOTA_Tooltip_Ability_jungle_spirit_range_attack"	"Range Attack"
"DOTA_Tooltip_Ability_jungle_spirit_range_attack_Description"	"Bestie vrhne orb energie, který zacílí nepřítele a až k němu doletí, udělí mu poškození."
"[english]DOTA_Tooltip_Ability_jungle_spirit_range_attack_Description"	"The Mo'rokai fires a ball of energy that tracks and damages an enemy."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration"	"Útok na blízko – doba omráčení"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration"	"Mo'rokai Melee Attack Stun Duration"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration_Description"	"Prodlužuje dobu omráčení schopnosti Útok na blízko o 1 sekundu."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration_Description"	"The Mo'rokai's Melee Attacks gain 1 second stun duration."
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level"	"Silnější stromoví válečníci"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level"	"Mo'rokai Stronger Spirit Warriors"
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level_Description"	"Umožňuje schopnosti Přírodní paprsky vyvolat Stromové ochránce."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level_Description"	"The Mo'rokai's Wild Conjuration summons Spirit Guardians."
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage"	"Útok na dálku – výbuch"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage"	"Mo'rokai Ranged Attack Explosion"
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage_Description"	"Mění orb schopnosti Útok na dálku, takže po zasažení nepřítele vybuchne a udělí poškození v rozsahu 250 jednotek."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage_Description"	"The Mo'rokai's Ranged Attack Explodes, dealing damage in a 250 Area of Effect."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed"	"Rychlost pohybu Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed"	"Mo'rokai Movement Speed"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed_Description"	"Přidává bestii 50 bodů k rychlosti pohybu."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed_Description"	"The Mo'rokai gains 50 movement speed."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal"	"Lifesteal kouzly Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal"	"Mo'rokai Spell Lifesteal"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal_Description"	"Umožňuje bestii léčit se 30% z veškerého poškození uděleného kouzly."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal_Description"	"The Mo'rokai heals 30% of all damage dealt from spells."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion"	"Úhyb Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion"	"Mo'rokai Evasion"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion_Description"	"Přidává bestii 30% šanci vyhnout se příchozím útokům."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion_Description"	"The Mo'rokai has a 30% chance to evade incoming attacks."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health"	"Zdraví Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health"	"Mo'rokai Health"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health_Description"	"Přidává bestii 800 bodů zdraví."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health_Description"	"The Mo'rokai gains 800 Health."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction"	"Redukce cooldownů Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction"	"Mo'rokai Cooldown Reduction"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction_Description"	"Redukuje cooldown útoků a schopností bestie o 15%."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction_Description"	"The Mo'rokai has 15% cooldown reduction on its attacks and spells."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance"	"Odolnost vůči magii Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance"	"Mo'rokai Magic Resistance"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance_Description"	"Zajišťuje, že bestie utrží od magických útoků o 15% nižší poškození."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance_Description"	"The Mo'rokai takes 15% less damage from Magic attacks."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify"	"Síla kouzel Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify"	"Mo'rokai Spell Amplification"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify_Description"	"Přidává schopnostem bestie 20% k poškození."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify_Description"	"The Mo'rokai's abilities deal 20% more damage."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage"	"Poškození Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage"	"Mo'rokai Damage"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage_Description"	"Navyšuje poškození schopností Útok na blízko a Útok na dálku o 40 bodů."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage_Description"	"The Mo'rokai's Melee and Range attacks deal +40 damage."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen"	"Regenerace zdraví Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen"	"Mo'rokai Health Regen"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen_Description"	"Přidává bestii 12 bodů k regeneraci zdraví za sekundu."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen_Description"	"The Mo'rokai regenerates 12 health per second."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor"	"Brnění Mo‘rokai"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor"	"Mo'rokai Armor"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor_Description"	"Přidává bestii 20 bodů k brnění."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor_Description"	"The Mo'rokai gains 20 armor."
"jungle_spirits_game_info_brief_description"	"Bestie se probudily, ale pro nabytí své ztracené síly vyžadují oběti. Sbírej body esence a používej je k vylepšení svojí Mo’rokai."
"[english]jungle_spirits_game_info_brief_description"	"The ancient guardians rise, but they require tribute to regain strength. Collect essence and use it to guide your Mo'rokai's growth."
"jungle_game_info_desc_group_1"	"Esence vypadává ze zabitých creepů a hrdinů, což znamená, že pokud zemřeš, o část své esence přijdeš."
"[english]jungle_game_info_desc_group_1"	"Collect essence from fallen creeps and enemies, but tread lightly—you'll drop a portion of your essence if you die."
"jungle_game_info_desc_group_2"	"Po sesbírání dostatečného množství esence ji lze nabídnout bestii a vylepšit tak jednu z větví jejích schopností."
"[english]jungle_game_info_desc_group_2"	"Gather enough essence to offer tribute to your Mo'rokai. Level up the Mo'rokai's arcane ability paths to aid your strategy."
"jungle_game_info_desc_group_3"	"Mo’rokai nikdo neporučí, takže dobře sleduj, na kterou linku se vydá, a asistuj jí při dobývání Ancienta."
"[english]jungle_game_info_desc_group_3"	"The Mo'rokai have minds of their own. Assist your Mo'rokai when it marches to increase its speed and your odds of victory."
"jungle_game_info_ok"	"OK"
"[english]jungle_game_info_ok"	"Ok"
"dota_game_end_victory_title_radiant"	"Džungli ovládla Mo'rokai týmu Radiant"
"[english]dota_game_end_victory_title_radiant"	"The Radiant Mo'rokai Reigns"
"dota_game_end_victory_title_dire"	"Džungli ovládla Mo'rokai týmu Dire"
"[english]dota_game_end_victory_title_dire"	"The Dire Mo'rokai Reigns"
}
}
