"lang"
{
"Language"	"greek"
"DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_sprout_chance"	"ΠΙΘΑΝΟΤΗΤΑ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_sprout_chance"	"CHANCE:"
"DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_duration"	"ΔΙΑΡΚΕΙΑ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_duration"	"DURATION:"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock"	"Treacherous Trees"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock"	"Treacherous Trees"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_Description"	"Παρέχει μια πιθανότητα να δημιουργήσει μια σειρά δέντρων πίσω από έναν εχθρό με κάθε επίθεση."
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_Description"	"Provides a chance to create a row of trees behind an enemy on each attack."
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_sprout_chance"	"ΠΙΘΑΝΟΤΗΤΑ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_sprout_chance"	"CHANCE:"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_duration"	"ΔΙΑΡΚΕΙΑ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_duration"	"DURATION:"
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike"	"Volcanic Cleave"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike"	"Volcanic Cleave"
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_Description"	"Οι αγχέμαχοι ήρωες έχουν μια πιθανότητα να πλήξουν στόχους σε περιοχή επίδρασης μετά από μια επίθεση."
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_Description"	"Melee heroes have a chance to strike targets in an AoE after an attack."
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_strike_chance"	"ΠΙΘΑΝΟΤΗΤΑ ΕΠΙΘΕΣΗΣ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_strike_chance"	"ATTACK CHANCE:"
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_radius"	"ΕΜΒΕΛΕΙΑ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_radius"	"RADIUS:"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike"	"Volcanic Cleave"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike"	"Volcanic Cleave"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_Description"	"Το Mo'rokai παρέχει μια πιθανότητα σε αγχέμαχους ήρωες να πλήξουν στόχους σε μια περιοχή επίδρασης μετά από μια επίθεση."
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_Description"	"The Mo'rokai is providing a chance to strike targets in an AoE after an attack."
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_strike_chance"	"ΠΙΘΑΝΟΤΗΤΑ ΕΠΙΘΕΣΗΣ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_strike_chance"	"ATTACK CHANCE:"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_radius"	"ΕΜΒΕΛΕΙΑ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike_radius"	"RADIUS:"
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash"	"Melee Attack"
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash"	"Melee Attack"
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash_Description"	"Το Mo'rokai χτυπάει το έδαφος, προκαλώντας ζημιά και σάστισμα σε εχθρούς σε μια περιοχή επίδρασης."
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash_Description"	"The Mo'rokai smashes the ground, damaging and stunning enemies in an AoE."
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_radius"	"ΕΜΒΕΛΕΙΑ:"
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_radius"	"RADIUS:"
"DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_stun_duration"	"ΔΙΑΡΚΕΙΑ ΣΑΣΤΙΣΜΑΤΟΣ:"
"[english]DOTA_Tooltip_Ability_jungle_spirit_melee_smash_impact_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_Ability_jungle_spirit_range_attack"	"Ranged Attack"
"[english]DOTA_Tooltip_Ability_jungle_spirit_range_attack"	"Range Attack"
"DOTA_Tooltip_Ability_jungle_spirit_range_attack_Description"	"Το Mo'rokai εκτοξεύει μια μπάλα ενέργεια που ακολουθεί και προκαλεί ζημιά σε έναν εχθρό."
"[english]DOTA_Tooltip_Ability_jungle_spirit_range_attack_Description"	"The Mo'rokai fires a ball of energy that tracks and damages an enemy."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration"	"Mo'rokai Melee Attack Stun Duration"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration"	"Mo'rokai Melee Attack Stun Duration"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration_Description"	"Οι αγχέμαχες επιθέσεις του Mo'rokai αποκτούν 1 δευτερόλεπτο διάρκεια σαστίσματος."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_melee_stun_duration_Description"	"The Mo'rokai's Melee Attacks gain 1 second stun duration."
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level"	"Mo'rokai Stronger Spirit Warriors"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level"	"Mo'rokai Stronger Spirit Warriors"
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level_Description"	"Το Wild Conjuration του Mo'rokai κλητεύει πνεύματα φύλακες."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_jungle_heal_beam_treant_level_Description"	"The Mo'rokai's Wild Conjuration summons Spirit Guardians."
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage"	"Mo'rokai Ranged Attack Explosion"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage"	"Mo'rokai Ranged Attack Explosion"
"DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage_Description"	"Η τηλέμαχη επίθεση του Mo'rokai εκρήγνυται, προκαλώντας ζημιά σε περιοχή επίδρασης 250."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_morokai_range_attack_aoe_damage_Description"	"The Mo'rokai's Ranged Attack Explodes, dealing damage in a 250 Area of Effect."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed"	"Mo'rokai Movement Speed"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed"	"Mo'rokai Movement Speed"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed_Description"	"Το Mo'rokai αποκτάει 50 ταχύτητα κίνησης."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_movement_speed_Description"	"The Mo'rokai gains 50 movement speed."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal"	"Mo'rokai Spell Lifesteal"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal"	"Mo'rokai Spell Lifesteal"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal_Description"	"Το Mo'rokai θεραπεύει το 30% όλης της ζημιάς που προκαλείται από ικανότητες."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_lifesteal_Description"	"The Mo'rokai heals 30% of all damage dealt from spells."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion"	"Mo'rokai Evasion"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion"	"Mo'rokai Evasion"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion_Description"	"Το Mo'rokai έχει 30% πιθανότητα να αποφύγει εισερχόμενες επιθέσεις."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_evasion_Description"	"The Mo'rokai has a 30% chance to evade incoming attacks."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health"	"Mo'rokai Health"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health"	"Mo'rokai Health"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health_Description"	"Το Mo'rokai αποκτάει 800 ζωή."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_health_Description"	"The Mo'rokai gains 800 Health."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction"	"Mo'rokai Cooldown Reduction"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction"	"Mo'rokai Cooldown Reduction"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction_Description"	"Το Mo'rokai έχει 15% μείωση επαναφορτίσεων στις επιθέσεις και ικανότητές του."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_cooldown_reduction_Description"	"The Mo'rokai has 15% cooldown reduction on its attacks and spells."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance"	"Mo'rokai Magic Resistance"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance"	"Mo'rokai Magic Resistance"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance_Description"	"Το Mo'rokai λαμβάνει 15% λιγότερη ζημιά από μαγικές επιθέσεις."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_magic_resistance_Description"	"The Mo'rokai takes 15% less damage from Magic attacks."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify"	"Mo'rokai Spell Amplification"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify"	"Mo'rokai Spell Amplification"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify_Description"	"Οι ικανότητες του Mo'rokai's προκαλούν 20% περισσότερη ζημιά."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_spell_amplify_Description"	"The Mo'rokai's abilities deal 20% more damage."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage"	"Mo'rokai Damage"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage"	"Mo'rokai Damage"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage_Description"	"Οι αγχέμαχες και τηλέμαχες επιθέσεις του Mo'rokai προκαλούν +40 ζημιά."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_attack_damage_Description"	"The Mo'rokai's Melee and Range attacks deal +40 damage."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen"	"Mo'rokai Health Regen"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen"	"Mo'rokai Health Regen"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen_Description"	"Το Mo'rokai αναγεννάει 12 ζωή ανά δευτερόλεπτο."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_health_regen_Description"	"The Mo'rokai regenerates 12 health per second."
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor"	"Mo'rokai Armor"
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor"	"Mo'rokai Armor"
"DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor_Description"	"Το Mo'rokai αποκτάει 20 άμυνα."
"[english]DOTA_Tooltip_Ability_special_bonus_unique_jungle_spirit_bonus_armor_Description"	"The Mo'rokai gains 20 armor."
"jungle_spirits_game_info_brief_description"	"Οι αρχαίοι φύλακες αφυπνούν, αλλά χρειάζονται θυσίες για να ανακτήσουν δύναμη. Συλλέξτε ουσία και χρησιμοποιήστε τη για να οδηγήσετε την ανάπτυξη του Mo'rokai σας."
"[english]jungle_spirits_game_info_brief_description"	"The ancient guardians rise, but they require tribute to regain strength. Collect essence and use it to guide your Mo'rokai's growth."
"jungle_game_info_desc_group_1"	"Συλλέξτε ουσία από πεσμένες μονάδες και εχθρούς, αλλά βαδίστε προσεκτικά—θα ρίξετε ένα μέρος της ουσίας σας αν πεθάνετε."
"[english]jungle_game_info_desc_group_1"	"Collect essence from fallen creeps and enemies, but tread lightly—you'll drop a portion of your essence if you die."
"jungle_game_info_desc_group_2"	"Συλλέξτε αρκετή ουσία για να προσφέρετε θυσία στο Mo'rokai σας. Αναβαθμίστε τα απόκρυφα μονοπάτια ικανοτήτων του Mo'rokai σας για να βοηθήσετε τη στρατηγική σας."
"[english]jungle_game_info_desc_group_2"	"Gather enough essence to offer tribute to your Mo'rokai. Level up the Mo'rokai's arcane ability paths to aid your strategy."
"jungle_game_info_desc_group_3"	"Τα Mo'rokai έχουν δική τους θέληση. Βοηθήστε το Mo'rokai σας όταν προελαύνει για να αυξήσετε την ταχύτητά του και τις πιθανότητες νίκης σας."
"[english]jungle_game_info_desc_group_3"	"The Mo'rokai have minds of their own. Assist your Mo'rokai when it marches to increase its speed and your odds of victory."
"jungle_game_info_ok"	"ΕΝΤΑΞΕΙ"
"[english]jungle_game_info_ok"	"Ok"
"dota_game_end_victory_title_radiant"	"ΤΟ Mo'rokai ΤΩΝ Radiant ΚΥΡΙΑΡΧΕΙ"
"[english]dota_game_end_victory_title_radiant"	"The Radiant Mo'rokai Reigns"
"dota_game_end_victory_title_dire"	"ΤΟ Mo'rokai ΤΩΝ Dire ΚΥΡΙΑΡΧΕΙ"
"[english]dota_game_end_victory_title_dire"	"The Dire Mo'rokai Reigns"
}
}
