"lang"
{
"Language"	"hungarian"
"DOTA_Tooltip_modifier_hulk_immolation_debuff"	"Égetés"
"[english]DOTA_Tooltip_modifier_hulk_immolation_debuff"	"Immolation"
"DOTA_Tooltip_modifier_hulk_immolation_debuff_Description"	"Sebzést szenved, amíg Behemót közelében van."
"[english]DOTA_Tooltip_modifier_hulk_immolation_debuff_Description"	"Taking damage while near a Hulk."
"DOTA_Tooltip_ability_building_defender_advantage"	"Védő Aura"
"[english]DOTA_Tooltip_ability_building_defender_advantage"	"Defender Aura"
"DOTA_Tooltip_ability_building_defender_advantage_Description"	"%bonus_armor% páncélt és %bonus_hp_regen% életerő-töltődést biztosít a közeli szövetségeseknek."
"[english]DOTA_Tooltip_ability_building_defender_advantage_Description"	"Provides %bonus_armor% armor and %bonus_hp_regen% health regeneration to nearby allies."
"DOTA_Tooltip_modifier_building_defender_advantage_buff"	"Diretide Védelmező"
"[english]DOTA_Tooltip_modifier_building_defender_advantage_buff"	"Diretide Defender"
"DOTA_Tooltip_modifier_building_defender_advantage_buff_Description"	"Páncélbónuszt és életerő-töltődést kap egy Diretide épülettől."
"[english]DOTA_Tooltip_modifier_building_defender_advantage_buff_Description"	"Receiving bonus armor and health regen from a Diretide building."
"DOTA_Tooltip_ability_bucket_soldier_attack"	"Ijessz Rájuk"
"[english]DOTA_Tooltip_ability_bucket_soldier_attack"	"Spook 'Em"
"DOTA_Tooltip_ability_bucket_soldier_attack_Description"	"Csökkenti a támadási és mozgási sebességet."
"[english]DOTA_Tooltip_ability_bucket_soldier_attack_Description"	"Slows attack speed and movement speed."
"DOTA_Tooltip_modifier_bucket_soldier_attack_debuff"	"Megijesztve"
"[english]DOTA_Tooltip_modifier_bucket_soldier_attack_debuff"	"Spooked"
"DOTA_Tooltip_modifier_bucket_soldier_attack_debuff_Description"	"Ennek az egységnek csökkent a mozgási és támadási sebessége."
"[english]DOTA_Tooltip_modifier_bucket_soldier_attack_debuff_Description"	"This unit's attack speed and movement speed are slowed."
"DOTA_Tooltip_modifier_bucket_soldier_attack_fear"	"Megijesztve"
"[english]DOTA_Tooltip_modifier_bucket_soldier_attack_fear"	"Spooked"
"DOTA_Tooltip_modifier_bucket_soldier_attack_fear_Description"	"Megrémítette valami ijesztő!"
"[english]DOTA_Tooltip_modifier_bucket_soldier_attack_fear_Description"	"Being scared by something spooky!"
"DOTA_Tooltip_modifier_ghost_pool_debuff"	"Kísérteties Forgatag"
"[english]DOTA_Tooltip_modifier_ghost_pool_debuff"	"Ghostly Maelstrom"
"DOTA_Tooltip_modifier_ghost_pool_debuff_Description"	"Időarányos sebzést szenved."
"[english]DOTA_Tooltip_modifier_ghost_pool_debuff_Description"	"Receiving damage over time."
"npc_dota_roshan_diretide"	"Roshan"
"[english]npc_dota_roshan_diretide"	"Roshan"
"candy_bucket"	"Karamellakút"
"[english]candy_bucket"	"Taffy Well"
"home_candy_bucket"	"Otthoni kosár"
"[english]home_candy_bucket"	"Home Bucket"
"DOTA_Tooltip_Ability_item_spooky_tpscroll"	"Ijesztő Town Portal Scroll"
"[english]DOTA_Tooltip_Ability_item_spooky_tpscroll"	"Spooky TP Scroll"
"DOTA_Tooltip_Ability_item_spooky_tpscroll_Description"	"%buff_duration% másodpercre a pálya ellenséges felére teleportál."
"[english]DOTA_Tooltip_Ability_item_spooky_tpscroll_Description"	"Teleport to the enemy side of the map for %buff_duration% seconds."
"DOTA_Tooltip_modifier_spooky_tpscroll_buff"	"Ijesztő Town Portal Scroll erősítés"
"[english]DOTA_Tooltip_modifier_spooky_tpscroll_buff"	"Spooky TP Scroll Buff"
"DOTA_Tooltip_modifier_spooky_tpscroll_buff_Description"	"Az Ijesztő Town Portal Scroll felerősítette."
"[english]DOTA_Tooltip_modifier_spooky_tpscroll_buff_Description"	"Juiced up by the Spooky TP"
"DOTA_Tooltip_Ability_item_candy"	"Greevil karamella"
"[english]DOTA_Tooltip_Ability_item_candy"	"Greevil Taffy"
"DOTA_Tooltip_Ability_item_candy_bag"	"Greevil karamellás zsák"
"[english]DOTA_Tooltip_Ability_item_candy_bag"	"Greevil Taffy Bag"
"DOTA_Tooltip_modifier_hero_candy"	"Greevil karamellák"
"[english]DOTA_Tooltip_modifier_hero_candy"	"Greevil Taffies"
"DOTA_Tooltip_modifier_hero_candy_Description"	"Az ennél az egységnél levő karamellák száma."
"[english]DOTA_Tooltip_modifier_hero_candy_Description"	"Number of taffies this unit is carrying."
"DOTA_Tooltip_modifier_candy_eat_regen"	"Karamellatöltődés"
"[english]DOTA_Tooltip_modifier_candy_eat_regen"	"Taffy Regen"
"DOTA_Tooltip_modifier_candy_eat_regen_Description"	"Életerő- és manatöltődés a finom karamellától."
"[english]DOTA_Tooltip_modifier_candy_eat_regen_Description"	"Regenerating health and mana from delicious taffy."
"DOTA_Tooltip_modifier_candy_eaten_recently"	"Karamellával eltelve"
"[english]DOTA_Tooltip_modifier_candy_eaten_recently"	"Full of taffy"
"DOTA_Tooltip_modifier_candy_eaten_recently_Description"	"Úgy érzi, eltelt vele, így egy ideig nem tud karamellát enni."
"[english]DOTA_Tooltip_modifier_candy_eaten_recently_Description"	"Feeling full and unable to eat taffy for a bit."
"DOTA_Tooltip_Ability_item_hero_candy_bucket"	"Karamellás zsák"
"[english]DOTA_Tooltip_Ability_item_hero_candy_bucket"	"Taffy Bag"
"DOTA_Tooltip_Ability_item_hero_candy_bucket_Description"	"<h1>Használat: Dobás</h1>Célozd csapatod otthoni kosarát, hogy pontot szerezz.<br><br>Célozz egy szövetséges hőst, hogy átadd neki a karamelládat.<br><br>Célozd Roshant, hogy megetesd a karamellával, amit követel, rövid időre lenyugtatva őt.<br><br>Hatótáv: %abilitycastrange%"
"[english]DOTA_Tooltip_Ability_item_hero_candy_bucket_Description"	"<h1>Use: Throw</h1>Target your team's home bucket to score.<br><br>Target an allied hero to transfer your taffy to them.<br><br>Target Roshan to feed him the taffy he demands, calming him down briefly.<br><br>Range: %abilitycastrange%"
"DOTA_Tooltip_Ability_item_hero_candy_bucket_Lore"	"Finom karamella tárolására! Almát ne tegyél bele!"
"[english]DOTA_Tooltip_Ability_item_hero_candy_bucket_Lore"	"Keeps delicious taffy! Do not put apples in here!"
"DOTA_Tooltip_Ability_hero_candy_bucket"	"Karamellás zsák"
"[english]DOTA_Tooltip_Ability_hero_candy_bucket"	"Taffy Bag"
"DOTA_Tooltip_Ability_hero_candy_bucket_Description"	"<h1>Használat: Dobás</h1>Célozd csapatod otthoni kosarát, hogy pontot szerezz.<br><br>Célozz egy szövetséges hőst, hogy átadd neki a karamelládat.<br><br>Célozd Roshant, hogy megetesd a karamellával, amit követel, rövid időre lenyugtatva őt.<br><br>Hatótáv: %abilitycastrange%"
"[english]DOTA_Tooltip_Ability_hero_candy_bucket_Description"	"<h1>Use: Throw</h1>Target your team's home bucket to score.<br><br>Target an allied hero to transfer your taffy to them.<br><br>Target Roshan to feed him the taffy he demands, calming him down briefly.<br><br>Range: %abilitycastrange%"
"DOTA_Tooltip_Ability_hero_candy_bucket_Lore"	"Finom karamella tárolására! Almát ne tegyél bele!"
"[english]DOTA_Tooltip_Ability_hero_candy_bucket_Lore"	"Keeps delicious taffy! Do not put apples in here!"
"DOTA_Tooltip_modifier_item_hero_candy_bucket"	"Karamellás zsák"
"[english]DOTA_Tooltip_modifier_item_hero_candy_bucket"	"Taffy Bag"
"DOTA_Tooltip_modifier_item_hero_candy_bucket_Description"	"Veszélyes Greevil karamella van nála. Minden példány csökkenti a maximális ÉP-t."
"[english]DOTA_Tooltip_modifier_item_hero_candy_bucket_Description"	"Carrying dangerous Greevil Taffy. Each stack reduces max hp."
"DOTA_Tooltip_modifier_hero_candy_bucket"	"Karamellás zsák"
"[english]DOTA_Tooltip_modifier_hero_candy_bucket"	"Taffy Bag"
"DOTA_Tooltip_modifier_hero_candy_bucket_Description"	"Veszélyes Greevil karamella van nála. Minden példány csökkenti a maximális ÉP-t. %dMODIFIER_PROPERTY_EXTRA_HEALTH_PERCENTAGE%%%-kal csökkentett ÉP."
"[english]DOTA_Tooltip_modifier_hero_candy_bucket_Description"	"Carrying dangerous Greevil Taffy. Each stack reduces max HP.  Reduced by %dMODIFIER_PROPERTY_EXTRA_HEALTH_PERCENTAGE%%%."
"dota_hud_error_cant_cast_on_this_building"	"A képesség azt az épületet nem célozhatja."
"[english]dota_hud_error_cant_cast_on_this_building"	"Ability Can't Target That Building."
"dota_hud_error_candy_already_in_flight"	"A karamella már repül!"
"[english]dota_hud_error_candy_already_in_flight"	"Taffy already in-flight!"
"dota_hud_error_candy_eaten_recently"	"Csikarni fog a hasad!"
"[english]dota_hud_error_candy_eaten_recently"	"You'll get a tummy ache!"
"dota_hud_error_cant_cast_on_roshan_not_hungry"	"Roshan most nem éhes!"
"[english]dota_hud_error_cant_cast_on_roshan_not_hungry"	"Roshan isn't hungry right now!"
"dota_hud_error_cant_cast_on_roshan_wrong_team"	"Roshan a másik csapattól gyűjt édességet!"
"[english]dota_hud_error_cant_cast_on_roshan_wrong_team"	"Roshan is Trick or Treating the other team!"
"DOTA_Tooltip_modifier_diretide_roshan_curse_debuff"	"Roshan átka"
"[english]DOTA_Tooltip_modifier_diretide_roshan_curse_debuff"	"Curse of Roshan"
"DOTA_Tooltip_modifier_diretide_roshan_curse_debuff_Description"	"Időarányos sebzést szenved, mert a csapat nem etette meg Roshant."
"[english]DOTA_Tooltip_modifier_diretide_roshan_curse_debuff_Description"	"Receiving damage over time due to a teamwide failure to feed Roshan."
"DOTA_Tooltip_Ability_hulk_rot"	"Bomlás"
"[english]DOTA_Tooltip_Ability_hulk_rot"	"Decay"
"DOTA_Tooltip_Ability_hulk_rot_Description"	"Másodpercenként %damage% sebzést okoz az ellenségeknek %radius% sugárban."
"[english]DOTA_Tooltip_Ability_hulk_rot_Description"	"Deals %damage% damage to enemies in a %radius% radius each second."
"DOTA_Tooltip_modifier_hulk_rot"	"Rothad"
"[english]DOTA_Tooltip_modifier_hulk_rot"	"Rotting"
"DOTA_Tooltip_modifier_hulk_rot_Description"	"Másodpercenként sebzést okoz a közeli ellenségeknek."
"[english]DOTA_Tooltip_modifier_hulk_rot_Description"	"Dealing damage to nearby enemies every second."
"DOTA_Tooltip_Ability_item_spooky_tranquil_boots"	"Ijesztő Tranquil Boots"
"[english]DOTA_Tooltip_Ability_item_spooky_tranquil_boots"	"Spooky Tranquil Boots"
"DOTA_Tooltip_Ability_item_spooky_tranquil_boots_Description"	"Pont, mint a hétköznapi Tranquil Boots, csak IJESZTŐ."
"[english]DOTA_Tooltip_Ability_item_spooky_tranquil_boots_Description"	"Just like regular tranquil boots only SPOOKY"
"DOTA_Tooltip_modifier_diretide_respawn_time_penalty"	"Újraéledési időbüntetés"
"[english]DOTA_Tooltip_modifier_diretide_respawn_time_penalty"	"Respawn Time Penalty"
"DOTA_Tooltip_modifier_diretide_respawn_time_penalty_Description"	"%dMODIFIER_PROPERTY_TOOLTIP% másodpercet ad újraéledési idődhöz korábbi halálaid miatt e körben."
"[english]DOTA_Tooltip_modifier_diretide_respawn_time_penalty_Description"	"Adding a +%dMODIFIER_PROPERTY_TOOLTIP% seconds to your respawn timer from previous deaths this round."
"DOTA_Tooltip_ability_diretide_bucket_soldier_regen_building_passive"	"Regeneráló aura"
"[english]DOTA_Tooltip_ability_diretide_bucket_soldier_regen_building_passive"	"Regeneration Aura"
"DOTA_Tooltip_ability_diretide_bucket_soldier_regen_building_passive_Description"	"A hatósugárban levő Karamellaőrök másodpercenként maximális életerejük %regen_pct_per_second%%-ával gyógyulnak, amikor nem harcolnak. Ha egy őr sebzést szenved, a regenerálódás %peace_time% másodpercre megszűnik."
"[english]DOTA_Tooltip_ability_diretide_bucket_soldier_regen_building_passive_Description"	"Taffy Guardians within range heal %regen_pct_per_second%% of Max Health per second when out of combat. If a Guardiant takes damage, the regen is disabled for %peace_time% seconds."
"DOTA_Tooltip_ability_diretide_bucket_soldier_regen_building_passive_Lore"	""
"[english]DOTA_Tooltip_ability_diretide_bucket_soldier_regen_building_passive_Lore"	""
"DOTA_Tooltip_modifier_diretide_bucket_soldier_passive"	"Megszentelt regenerálódás"
"[english]DOTA_Tooltip_modifier_diretide_bucket_soldier_passive"	"Hallowed Regeneration"
"DOTA_Tooltip_modifier_diretide_bucket_soldier_passive_Description"	"Amikor nem harcol, másodpercenként regenerálja maximális életereje bizonyos százalékát. Ha a Karamellaőr sebzést szenved, ez rövid ideig szünetel."
"[english]DOTA_Tooltip_modifier_diretide_bucket_soldier_passive_Description"	"Regenerates a percentage of Max Health per second when out of combat. Disabled for a short duration if the Taffy Guardian takes damage."
}
}
