"lang"
{ 
	"Language" "ukrainian" 

				"npc_dota_hero_lich_bio"														"За життя могутній маг Етрейн (ще не Ліч) використовував руйнівну силу льоду, щоби поневолювати цілі королівства. Та не всі бажали коритися його владі. Кілька відчайдушних чаклунів, з-поміж його новоявлених підданих, знайшли в собі сили для протистояння загарбнику. Вони напали на Етрейна із засідки, зв’язали чарівними мотузками, що мали тримати його вічно, і кинули у бездонне озеро.<br><br>Він тонув близько року, поки не зачепився за скелястий виступ. Там він і залишався, мертвий, проте захищений від розкладання. Поки чаклун Ангіл не вирішив перевірити легенду про нібито бездонне Чорне Озеро. Гак, що його спускав у озеро дослідник, зачепився за тіло мага, і Ангіл, нічого не підозрюючи, витягнув неочікувану знахідку. Вирішивши, що зможе розпитати Ліча про властивості озера, він розв’язав тіло мага і провів простий обряд воскресіння. Оскільки від поневолення Етрейна пройшло багато часу, ніхто не міг попередити Ангіла про небезпеку. Проте він майже одразу усвідомив свою помилку, коли Ліч, звільнившись від пут, знищив його."

				"npc_dota_hero_tidehunter_bio"													"Хвилеріз, також відомий як Левіафан, — могутній захисник Затонулих островів. Однак зрозуміти його наміри не здатна жодна жива душа. Наприклад, усі ми знаємо про те, яким важливим є контроль над основними морськими маршрутами, і про те, як різко може змінитися економічна ситуація імперії, що контролює той чи інший пролив. Та що нам відомо про підводні маршрути? Чи чули ви коли-небудь про угоду між меранцями й людьми? Підводні маршрути є не менш важливі, аніж надводні. За панування над ними ведуться такі ж криваві війни, а їхні власники такі ж пихаті, як і монархи наземних імперій. Хвилеріз втомився від цієї боротьби, покинув рідні води та вирушив на мілководдя, керований глибинним богом Мельроном. Схоже, що блукає він без мети, якщо не рахувати пошуки капітана Кунка, з яким у Левіафана залишилися свої рахунки."

				"npc_dota_hero_shadow_shaman_bio"												"Раста народився в Кривавому пригір’ї та був звичайним сиротою, що потерпав від голоду й злиднів, доки його не підібрав мандрівний шахрай. За два мідяки той старий пройдисвіт передбачав долю, за три — кастрував худобу, а за п’ять — робив дітям обрізання. За нічліг та пристойну вечерю він вбирався в шаманські одіяння, зачитував стародавні письмена й на замовлення насилав причину на ворогів. А його новий супутник, юний напівтроль, напів-щось іще, своїм дивакуватим виглядом додав екзотики до «чарів» шахрая.<br><br>Завжди на крок попереду ошуканих клієнтів, містечко за містечком, селище за селищем, двійко подорожніх дійшли до загублених земель, де шахрай переконався — всю магію, що він лиш удавав, юнак і справді міг творити. Його підопічний мав цінний дар, за який платять добру копійчину! Відтепер Раста поставав перед юрбою як Шаман Тіней, і репутація його росла, тож наші мандрівники успішно працювали далі. Та, зрештою, нечисте минуле наздогнало їх: ошукані раніше люди вчинили на них засідку та вбили шахрая. У гніві Раста вперше по-злому скористався силами тіней — і від нападників не лишилося навіть кісток. Шаман поховав доброго до нього господаря і зараз знищить кожного, хто має намір скривдити його."

				"npc_dota_hero_riki_bio"														"Рікі народився середульшим сином у великій династії Талін. У той час, як його старший брат був схиблений на заволодінні троном, а молодшого оточили турботою, Рікі, маленький середній син, був народжений задля мистецтва невидимості. Усе своє життя він покращував це мистецтво і в результаті саме воно врятувало його життя в ту ніч, коли їхню сім’ю зрадили і вбили. З усієї королівської родини врятувався лише він, маленький та моторний, що використовував дим як укриття. Він прокладав собі шлях крізь королівські землі, користуючись ефектом несподіванки. Тихенько перерізав горло одному ворожому воїну за іншим. Нині, вільний від своїх королівських повноважень, Рікі пропонує послуги іншого типу — безшумного вбивці. Прибираючи одну ціль за іншою, він відточує свої навички і сподівається колись помститись тим, хто вбив його сім’ю та позбавив його родових прав."

				"npc_dota_hero_enigma_bio"														"Про походження Еніґми зовсім нічого не відомо. З давніх часів лишилися тільки історії та легенди, мало з яких скидаються на правду. Еніґма — це велика загадка, і лише один його опис буде правдивим: це вселенська сила, що поглинає світи. Він — втілення порожнечі, іноді матеріальний, а іноді безтілесний. Чудовисько, що живе між двома вимірами.<br><br>Одні історії розповідають, що раніше він був великим алхіміком, який прагнув розкрити таємниці всесвіту, але був проклятий за свої амбіції. Інші кажуть, що він древніший за древніх, істота з невідомої матерії, сама безодня й голос темряви. Старі легенди взагалі стверджують, що він — перша зірка, що вибухнула, розумна чорна діра, цілі якої невідомі, а дії — безжалісні, він — сила руйнування, що увірвалася до цього світу."

				"npc_dota_hero_tinker_bio"														"Карликова раса, з якої походить Боуш Тінкер, відома своєю хитрістю, розумом та здібностями в роботі з механізмами. Вони пихато заперечують будь-які чари й виживають лише власними силами за допомогою того, чому можна знайти раціональне пояснення. Як з’ясувалося, така пиха ні до чого доброго не призводить, і Боуш може підтвердити це своїм прикладом. Колись він був одним із головних дослідників законів природи, засновником підземної лабораторії під огорненим туманами Фіолетовим плато. Зневажаючи магів і небезпеку, яку ті несуть світу, Боуш та його колеги самовпевнено відкрили портал у паралельний вимір, що занурило їх у світи власних кошмарів. Чорний туман укрив Фіолетове плато, звідти стали лунати крики жаху. Боуш зміг втекти, користуючись виключно своїм розумом та пристроями. Він єдиний, хто вижив у тому жахливому інциденті на Фіолетовому плато."

				"npc_dota_hero_sniper_bio"														"Кардель Гострозір народився в горах Кноллена, де з незапам’ятних часів мастаки жили полюванням на дивних істот — верхоплазів, що мешкали над поселенням. Їх відстрілювали здалеку й збирали трупи, що падали з високих скель. Гострозір виявився одним із кращих стрільців свого народу — рушниця була для нього як ще одна рука, а постріл — як дотик.<br><br>У день ініціації, коли він ставав повноправним членом поселення, Гострозір мав пройти давнє випробування: одним пострілом вбити тварину на дні долини з однієї зі скель. Якщо він схибить, то буде збезчещений. Тварину було вбито, натовп заревів. Та коли знайшли тіло, то побачили, що куля влучила звіру просто в середнє око й застрягла в нижній щелепі. Цей проклятий знак згадувався в похмурому пророцтві — стрільця, який забив таким чином тварину, чекало вигнання та бойова велич водночас. Так Гострозір на прізвисько Снайпер своїм же власним умінням прирік себе на вигнання. І допоки він не втілить це пророцтво в життя — не стати йому легендарним воїном, не бачити домівки."

				"npc_dota_hero_necrolyte_bio"													"За часів великої чуми жив похмурий монах із темними намірами, що звався Ротунд’єр. Через раптову смерть усіх своїх наставників він отримав звання кардинала. Поки інші члени ордену пішли допомагати хворим, новоспечений кардинал усамітнився в Соборі Румуска, діловито будуючи плани захоплення майна дворян, що вмирають, обіцяючи їм духовні винагороди за відмову від своїх земель. Коли чума відступила, залишившись лише в кількох неподатливих осередках, його поведінка привернула увагу старійшин ордену. Вони звинуватили Ротунд’єра в єресі та відправили служити у зачумлений район, наславши на чоловіка магічну хворобу, що мала повільно та невідворотно вбивати його. Проте вони не врахували його природний імунітет. Ротунд’єр захворів, але замість смерті недуга стала джерелом його сили, перетворивши монаха на справжнього чумного чаклуна, Морового Папу. Взявши ім’я Некрофос, він подорожує світом, поширюючи чуму всюди, де побував. З кожним селом, що знищує його чума, жахлива сила Некрофоса лиш зростає."

				"npc_dota_hero_slardar_bio"														"Слардар — слизерин із роду Глибенів, вартовий неозорого плетива затонулих міст та похованих там прадавніх скарбів. У непроглядній бухті найглибшої океанської западини Cлизеринський Вартовий охороняє таємні покої з коштовностями. Він пильнує підводних злодіїв, засланих на глибоководдя жадібними сухопутними чаклунами. Відданішого за Слардара вартового не знайти. Небагатослівний Глибень надійно приховує знання про найпотаємніші місця водних безодень. Нерідко, усупереч сліпучому і до болю пекучому світлу, Слардар випливає на мілководдя для розвідки, аби переконатися, що ніхто не плете змови проти глибин, або ж для гонитви за тими небагатьма щасливцями, яким таки вдалося поцупити щось цінне із Затонулої скарбниці. Життя, проведене під величезним тиском водної товщі, зробило Слизеринського Вартового створінням колосальної сили та витривалості."

				"npc_dota_hero_beastmaster_bio"													"Дитинство Карроха пройшло несолодко. Мати його померла під час пологів. Батька, коваля при останньому королі Слома, затоптали на смерть, коли дитині було п’ять років. Потім Карроха поселили в королівський звіринець, де він ріс серед тварин із королівської колекції: левів, мавп, оленів та менш відомих істот, у котрих не кожен вірив. На сьомий рік життя хлопця королівський дослідник привів до палацу нову істоту. Її притягнули до короля, заковану в ланцюги, і вона заговорила, хоч і не рухала вустами. Просила вона тільки про одне — про волю. Король лиш розсміявся і наказав звіру виступати перед ним для розваги, а коли той відмовився, ударив його своїм скіпетром і наказав відіслати тварину до темниці.<br><br>Наступні місяці хлопчик таємно проносив до істоти їжу та ліки, але ті лише трохи відсували повне виснаження. Звір говорив із хлопчиком без слів, і з часом їхній зв’язок посилився настільки, що Каррох зрозумів: він може підтримувати розмову. Більш того, він також навчився спілкуватися з рештою мешканців королівського звіринцю. У ніч, коли звір помер, хлопця охопила лють. Він повів чудовиськ війною на прислужників короля — відімкнув клітки й випустив звірів на територію палацу. У погромі був на смерть закусаний, закльований та задряпаний і сам останній король. Поки панував безлад, Каррох звільнив одного з королівських оленів, той уклонився у відповідь, а потім, разом із Каррохом на спині, перескочив через високі стіни палацу й утік. Тепер повелитель звірів Каррох на прізвисько Звіромайстер уже дорослий чоловік, але він не втратив здібності говорити з дикими звірами. Сирота з королівського звіринцю перетворився на воїна дикої природи."

				"npc_dota_hero_venomancer_bio"													"В отруйних джунглях острова Джиді кожна повзуча, летюча чи ходяча істота містить у собі отруту. Ця отрута бурлить у венах та булькає в шлунках, отруйні звірі стрибають з одного токсичного дерева на інше, повзають ліанами, з яких стікає отруйна кислота. Та навіть з урахуванням усього цього отруйного божевілля Трутомант вважається найсмертельнішим з усіх тамтешніх мешканців. Багато років тому травник на ім’я Лесайл зайшов у затоку Фраджі на своєму човні-коркаколі з надією знайти корисні екстракти, що добуваються з коріння та кори місцевої флори, але замість цього його спіткала жорстока доля. Коли Лесайл проплив десять ліг всередину джунглів острова Джиді, то натрапив на замасковану під епіфіт рептилію, котра миттєво вкусила травника, варто було тому потягнутися до неї. Він відчайдушно узявся готувати протиотруту з місцевих рослин, добре, що знань у нього вистачало: змішав отруту щойно задушеної рептилії з нектаром броненосної орхідеї. За лічені миті до повного паралічу травник увів собі протиотруту шипом орхідеї і впав у кому.<br><br>Сімнадцять років потому щось заворушилося під багаторічним шаром перегною — це був Трутомант. Раніше Лесайл Травник, а тепер Лесайл Смертоносець. Його свідомість хоч і збереглася, але повністю змінилася, а стара плоть перегнила в нову матерію — живучу тканину, у котрій змішалися отрута рептилії та токсична оболонка броненосної орхідеї. Ядучі джунглі Джиді передали корону новому повелителю, якому незабаром стали вклонятися і якого стали боятися навіть найлютіші хижаки. Невеликий острів незабаром став замалий для Трутоманта, і залишки людського голоду змусили його покинути острів для пошуку нових отрут і нових жертв."

				"npc_dota_hero_faceless_void_bio"												"Жах без обличчя, Безликий Войд на ймення Дарктеррор — прибулець із Клазуриму, царства поза часом. Лишається загадкою, чому ця істота з іншого виміру з’явилася в нашій реальності; можливо, він бажає продовжити тут боротьбу за Камені Немезіди, та зрозуміло одне — зміна балансу сил у цьому світі матиме наслідки й для інших вимірів. Час — ніщо для Дарктеррора, хіба що засіб зашкодити ворогам та допомогти союзникам. І хоч здібності, якими наділяє його космос, не такі сильні в нашому світі, Войд — цілком небезпечний супротивник у бою."

				"npc_dota_hero_death_prophet_bio"												"Кробелус була Провісницею Смерті — однією з тих, хто може передбачати майбутнє. Звісно, не задарма. Лише заможні люди могли собі дозволити скористатися її послугами і зазирнути за завісу власної долі. Врешті, після років передбачень чужої долі, її зацікавила і власна участь. Але смерть не захотіла ділитися своїми таємницями. Навіть після того, як провидиця запропонувала власне життя в обмін на ці знання, смерті цього було замало.<br><br>Смерть відмовляла їй знову і знову, залишаючи при собі найпотаємніші секрети, від чого заздрість Кробелус лише зростала. Чому інші могли піти з життя назавжди, але не сама Кробелус? Чому вона приречена постійно повертатися до світу живих? Невже вона не варта того, що інші живі істоти сприймають як належне? Але, не зважаючи ні на що, жінка не опускала руки.<br><br>Кожного разу, повертаючись з могили, вона несла зі собою частинку смерті. Духи, що йшли за нею з того світу, виглядали як уламки її власної душі. Її кров стала більше нагадувати ектоплазму, а сутінкові створіння почали сприймати її за рідню. Після кожної смерті провидиця втрачала частинку свого життя. Почало здаватися, що її кінець вже близько. Тепер Кробелус стала із подвоєним завзяттям кидатися в обійми смерті з наміром здійснити жадане пророцтво — більше не повертатися до життя."

				"npc_dota_hero_pugna_bio"														"У рідному світі Пуґни, неподалік від пробоїн у Попідзем’ї, стояв ламаїстський монастир, присвячений пекельним таїнствам, який живився енергією, що йшла із пекельних розломів. Настоятель храму відійшов до пекла пару років тому, залишивши академію без лідера. З моменту смерті свого вчителя регенти монастиря приступили до ритуалів пошуку нового втілення свого наставника і, зрештою, зона пошуку звузилася до пари найближчих поселень. Кілька жалюгідних сіл розміщувалися поблизу академії, а їхні вулиці були наповнені малими, непосидючими та галасливими дітьми.<br><br>Пуґна, тринадцятимісячне дитя, був лише одним із багатьох кандидатів серед усіх цих дітей, і у визначений день його принесли ламам разом зі ще двома малолітніми кандидатами. Дітям дали реліквії старого настоятеля. Один хлопчик схопив порфирій…і почав ним колупатися у себе у носі. Непосидюча дівчинка схопила амулет лами і проковтнула його. Пуґна холодно глянув на цих двох дуреп і з веселим сміхом спопелив обох зарядами смарагдового полум’я. Потім витягнув порфирій і амулет з попелу та вигукнув: «Моє!» Служителі монастиря підхопили хлопчика на плечі, обгорнули в одяг свого старого господаря і швидко понесли до трону, доки у їхнього старого нового вчителя не змінився настрій. Протягом п’яти років правління Пуґни купою попелу стала вже вся академія, на превелике задоволення останнього."

				"npc_dota_hero_templar_assassin_bio"											"Ланая — Тамплієр-Убивця, знайшла своє покликання завдяки своїй цікавості. Завдяки гнучкому розуму, вона провела свою молодість за вивченням законів природи — вивчаючи мемуари магії та алхімії, відтворюючи експерименти з обвуглених залишків Фіолетових архівів, і запам’ятовуючи спостереження хранителів записів Кін. Уже тиха і скритна від природи, вона посилила свої навички під час освоєння цих складних знань. Якби вона була менш сором’язлива, всі в гільдії знали б її як злодія-вченого. Натомість дослідження завели її в темніші закутки.<br><br>Вона присвятила свої таланти для відкриття таємниць світу, а натомість відкрила таємні двері до самого світотворення: до Прихованого храму. Створіння, які чекали за межами цього порталу, очікували на неї, і таємниці, які вони відкрили їй в той час, були нічим порівняно з тими відповідями, які вони погодилися надати Ланаї, якщо вона буде їм служити. Вона присягнулася захищати таємниці, і, прислужуючи Прихованому храму, вона все більше задовольняла свою потребу до знань. В очах кожного свого вбитого ворога вона відкривала частинки таємниці."

				"npc_dota_hero_viper_bio"														"Мільйони років раса незердрейків була заточена в осяйних печерах Попідзем’я, де опинилася після страшного тектонічного зсуву. Коли нарешті одному з них, Вайперу, пощастило вирватися у відкритий світ, від радощів він не стямився, як опинився в полоні мага із садистськими схильностями. Чаклуну так і не вдалося до кінця приручити крилатого змія, проте Вайпер деякий час підкорювався його наказам, сподіваючись навчитися темній магії. Зрештою змій зрозумів, що переважна більшість заклять його володаря й близько не були такими смертельними, як його власні токсини. Своїми кислотами Незердрейк швидко роз’їв ґрати клітки, плюнув отрутою в очі старому чаклуну та опинився на волі, аби показати світу, що явився новий повелитель."

				"npc_dota_hero_luna_bio"														"Як вона опустилася до такого? Бич рівнин, нещадний повелитель людей і тварин, вона могла сіяти страх всюди, де забажає. Тепер же вона була далеко від своєї вітчизни, на межі безумства від голоду та місяців блукань, а її армія або загинула, або ще гірше. Коли вона переступила межу древнього лісу, у темряві зблиснув палаючий погляд. Щось красиве і смертельне шукало собі здобич у в’янучих сутінках. Безшумно воно розвернулося і пішло. Її охопила лють. Вона схопила іржавий кинджал і кинулася слідом за звіром, у надії повернути хоча б частинку колишньої слави, однак здобич постійно втікала від неї. Три рази вона заганяла звіра у кут і три рази нападала, однак бачила лиш тінь, яка зникала серед дерев.<br><br>На світлій вершині пагорба велетенська кішка більше не ховалася, а сиділа в очікуванні. Коли жінка стала розмахувати кинджалом, звір піднявся, заревів і кинувся на неї. Здавалося, смерть нарешті наздогнала її. Вона стояла, спокійна і готова. Та звір лиш вибив кинджал з її рук і зник у лісі. Тиша. Фігури у каптурах наблизилися до неї. Шанобливим тоном вони повідали, що Селемене, богиня Місяця, обрала її, вела і випробовувала її. Невільно вона виконала священний ритуал Темного Місяця, воїнів Сріблолісся.<br><br>Їй запропонували вибір: приєднатися до Темного Місяця і поклястися служити Селемені, або ж піти і ніколи не повертатися. Вона не вагалася. Прийнявши своє звільнення, вона відмовилася від кривавого минулого, і звідтоді її ім’я — Луна, загрозливий місячний вершник, нещадний і вірний захисник Сріблолісся."

				"npc_dota_hero_dragon_knight_bio"												"Після багатьох років вистежування легендарного стародавнього дракона Ельдвурма, лицар Девіон нарешті постав перед своїм ворогом і повністю розчарувався: страхітливий Слайрак постарів і ослаб, його крила були пошарпані, луска осипалася, плоть прогнила, ікла отупіли, а вогняне дихання було не страшнішим за коробку промоклих сірників.<br><br>Молодий лицар не бачив честі у його вбивстві, тож хотів просто піти і дозволити старому ворогу спокійно померти. Та голос проник у його думки, і Слайрак прошепотів, що лицар надасть йому честь, якщо дозволить померти в бою. Девіон погодився, і був нагороджений за проявлене милосердя: коли він увіткнув свій меч у горло дракона, той встромив свій кіготь у горло лицаря. Їхня кров змішалася і Слайрак передав Девіону свої сили через кров’яний потік, передав свою стійкість і мудрість століть. Смерть дракона скріпила їхній союз. Так і народився Лицар-Дракон. Стародавні сили дрімають у лицареві, прокидаючись, коли він кличе їх собі на допомогу. Чи, можливо, це дракон кличе лицаря…"

				"npc_dota_hero_dark_seer_bio"													"Підступний і винахідливий стратег Іш’Кафель, Темний Провидець, для розправи над ворогами воліє не використовувати матеріальну зброю, натомість покладаючись на силу свого потужного розуму. Його талант полягає в здібності скеровувати хід битви так, щоб отримувати тактичну перевагу. Він походить зі світу, який називає «Земля за стіною», отже тут він чужоземець, воїн з іншого виміру.<br><br>Вдома Іш’Кафель був великим генералом армії свого народу і доблесним захисником бога-короля Даматрикса. Проте одного разу, під час останніх днів Великої Прикордонної війни, його армія була знищена набагато більш чисельними силами ворога. Усвідомивши невідворотну поразку, він пішов на відчайдушний крок: заманив ворожі війська у лабіринт між стінами, а в останній момент, коли його майже спіймали, вистрибнув, і завалив лабіринт великим вибухом темної енергії. Коли пилюка вляглася, він побачив, що врятував свій народ, але сам опинився в іншому світі, без можливості повернутися назад. Зараз він намагається довести свою цінність у якості військового стратега, і бажає показати, що він найкращий тактик, яких тільки бачив цей дивний новий світ."

				"npc_dota_hero_clinkz_bio"														"Біля підніжжя Кривавого пригір’я розгорнувся велетенський ліс — місце, що зветься Говен, де темні заводі вбирають у себе смолисту кров гір і де править великодушний король-маг Сазерекс. Якось вірний захисник земель Говена, Клінкз, заслужив собі добру репутацію завдяки своєму володінню луком. На трьохсотий рік правління короля-мага демон Мараксіформ повстав із шостого пекла, щоби заявити про свої права на ліс. У відповідь король-маг наклав непорушне закляття: той, хто вб’є демона, буде нагороджений Життям без кінця.<br><br>Не підозрюючи про закляття, Клінкз вступив у битву, щоби захистити свої землі від полум’яної атаки демона. Клінкз змусив Мараксіформа відступити назад до самих воріт шостого пекла, де межа з вогню ув’язнила обох для смертельного бою. Майже добитий, демон випустив стовп пекельного полум’я, а Клінкз враз випустив свою останню стрілу. Вона вразила демона саме в ту мить, коли пекельне полум’я полилося землею, займаючи темні заводі, спаливши Клінкза заживо. Закляття мага подіяло в мить згоряння лучника і зберегло його в цьому жахливому стані, створило з нього створіння із кісток і люті. Спійманий у процесі помирання, він несе із собою подих пекла у своїй мандрівці до вічності."

				"npc_dota_hero_enchantress_bio"													"Аюшта на перший погляд видається невинною та безтурботною істотою, але це не так. Вона відчуває всі страждання природи на собі. Кожне зрубане дерево, кожна зламана гілка — усе це змушує Аюшту страждати. Їй стало важко знайти ліс, у якому вона могла б спокійно існувати. Там, де йде війна, ліс використовується для будівництва кораблів та військової техніки, а в мирних місцях його рубають для будівель і палива.<br><br>Аюшта чує крики всіх маленьких істот, які не можуть знайти сховку, яким потрібна зелень, щоб існувати. Чарівниця збирає історії в усіх лісах, у яких буває, і несе їх світові, вважаючи, що хороший настрій та віра у світле майбутнє вже самі по собі потужні чари, що здатні озеленити світ."

				"npc_dota_hero_omniknight_bio"													"Лицар Громобій із раннього дитинства служив ордену, який присвятив себе служінню Всевідаючому. Їхня битва була священною, тож він ніколи не ставив під сумнів свою віру, доки мав силу для битви та молодецьку відвагу. Однак йшли довгі роки хрестових походів, і сходили в могили ті, на службу до кого він колись вступав. Гинули в боях із жахливими невірними істотами його брати по зброї, разом з якими в дитинстві він опинився в ордені. Помирали в незліченних засідках, від страшних погодних умов чи хвороб його власні зброєносці… Так, крок за кроком, Громобій утратив колишню впевненість у своїх клятвах і у всьому їхньому хрестовому поході.<br><br>Після поглиблених медитацій він віддалився від воєнних сил Ордену й вирушив назад до Емаскуса, міста серед скель, знаменитого своїм печерним храмом, де й знаходилися жерці Всевідаючого. Ревнитель знайшов їх і кинув виклик. Ніхто раніше не наважувався показувати таку нахабність, тож Громобоя спершу намагалися скинути зі скелі для жертвопринесення, та скільки б людей і заклять на нього не кидали, він лишався непохитним. І полилося на стійку фігуру воїна небесне сяйво — тоді служителі зрозуміли, що Всевідаючий обрав його, аби відкритися. Вони відійшли від обраного й пропустили старійшину, щоби той відкрив лицарю двері у святу святих, де зберігалися не сувої давньої мудрості, не легендарні реліквії, у які слід було для початку самому повірити, а туди, де знаходився той, що споконвіку жив усередині скелі.<br><br>Більш того, той, хто сам створив цю скелю незліченну кількість років тому, щоби захиститися від небезпек зовнішнього світу. За легендою, саме так світ був створений Всевідаючим. Тоді лицар усе усвідомив. У нього більше не було причин сумніватися в істинності віри. Можливо, Всевідаючий і не був творцем світу, але він був реальним. Тепер похід лицаря мав сенс. За його цілющими силами й хоробрістю стояли реальні сили, а не якісь вигадки."
