"lang"
{
"Language"	"bulgarian"
"[english]GameUI_DownloadFailedBadProtocol"	"Could not download %s1:\nOnly HTTP is supported"
"GameUI_DownloadFailedCantBind"	"Файлът %s1 не може да бъде изтеглен:\nНеуспешна връзка към цокъла"
"[english]GameUI_DownloadFailedCantBind"	"Could not download %s1:\nCannot bind a socket"
"GameUI_DownloadFailedCantConnect"	"Файлът %s1 не може да бъде изтеглен:\nНяма връзка със сървъра"
"[english]GameUI_DownloadFailedCantConnect"	"Could not download %s1:\nCannot connect to server"
"GameUI_DownloadFailedNoHeaders"	"Файлът %s1 не може да бъде изтеглен:\nНе може да се вземе информацията на файла от сървъра"
"[english]GameUI_DownloadFailedNoHeaders"	"Could not download %s1:\nCannot get file info from server"
"GameUI_DownloadFailedFileNotFound"	"Файлът %s1 не може да бъде изтеглен:\nФайлът не съществува"
"[english]GameUI_DownloadFailedFileNotFound"	"Could not download %s1:\nFile does not exist"
"GameUI_CurrentPlayers"	"ЗАГЛУШАВАНЕ НА ИГРАЧИ"
"[english]GameUI_CurrentPlayers"	"MUTE PLAYERS"
"GameUI_LoadingFilename"	"Зареждане на %s1 …"
"[english]GameUI_LoadingFilename"	"Loading %s1 ..."
"GameUI_EventList"	"Списък със събития"
"[english]GameUI_EventList"	"Event List"
"GameUI_EditDirectorCommand"	"Редактиране на главните команди"
"[english]GameUI_EditDirectorCommand"	"Edit director command"
"GameUI_GetTime"	"Преглед на времето"
"[english]GameUI_GetTime"	"Get time"
"GameUI_GetView"	"Изглед"
"[english]GameUI_GetView"	"Get view"
"GameUI_Add"	"Добавяне"
"[english]GameUI_Add"	"Add"
"GameUI_Remove"	"Премахване"
"[english]GameUI_Remove"	"Remove"
"GameUI_Modify"	"Промяна"
"[english]GameUI_Modify"	"Modify"
"GameUI_Goto"	"Отидете до"
"[english]GameUI_Goto"	"Goto"
"GameUI_Events"	"Събития"
"[english]GameUI_Events"	"Events"
"GameUI_Save"	"Запазване"
"[english]GameUI_Save"	"Save"
"GameUI_Time"	"Време"
"[english]GameUI_Time"	"Time"
"GameUI_CPUPlayerOptions"	"Настройки на ботовете"
"[english]GameUI_CPUPlayerOptions"	"CPU Player Options"
"GameUI_MediumBitDepth"	"Средна (16-бита)"
"[english]GameUI_MediumBitDepth"	"Medium (16 bit)"
"GameUI_HighBitDepth"	"Най-висока (32-бита)"
"[english]GameUI_HighBitDepth"	"Highest (32 bit)"
"GameUI_PrecachingResources"	"Предварително кеширане на ресурсите…"
"[english]GameUI_PrecachingResources"	"Precaching resources..."
"GameUI_LoadingSecurityModule"	"Зареждане на модула за защита…"
"[english]GameUI_LoadingSecurityModule"	"Loading security module..."
"GameUI_SecurityModule"	"Модул за защита"
"[english]GameUI_SecurityModule"	"Security module"
"GameUI_DownloadingSecurityModule"	"Изтегляне на модула за защита"
"[english]GameUI_DownloadingSecurityModule"	"Downloading security module"
"GameUI_ErrorLoadingSecurityModule"	"Грешка при зареждане на модула за защита."
"[english]GameUI_ErrorLoadingSecurityModule"	"Error loading security module."
"GameUI_FailedDownloadSecurityModule"	"Неуспешно изтегляне на модула за защита."
"[english]GameUI_FailedDownloadSecurityModule"	"Failed to download security module."
"GameUI_ServerConnectionTimeout"	"Времето за връзка към сървъра изтече."
"[english]GameUI_ServerConnectionTimeout"	"Connection to server timed out."
"GameUI_ServerConnectionFailedBadPassword"	"Връзката към сървъра е отказана.\nВъведената парола е грешна."
"[english]GameUI_ServerConnectionFailedBadPassword"	"Connection to game server refused.\nThe password you entered was incorrect."
"GameUI_SaveGame_NewSavedGame"	"Нов запис на игра"
"[english]GameUI_SaveGame_NewSavedGame"	"New saved game"
"GameUI_SaveGame_NewSave"	"Нов запис"
"[english]GameUI_SaveGame_NewSave"	"New Save"
"GameUI_SaveGame_New"	"Нова"
"[english]GameUI_SaveGame_New"	"New"
"GameUI_SaveGame_Current"	"Текущ"
"[english]GameUI_SaveGame_Current"	"Current"
"GameUI_SaveGame_Overwrite"	"Презаписване на запазената игра"
"[english]GameUI_SaveGame_Overwrite"	"Overwrite Save"
"GameUI_Headphones"	"Слушалки"
"[english]GameUI_Headphones"	"Headphones"
"GameUI_2Speakers"	"2 говорителя"
"[english]GameUI_2Speakers"	"2 Speakers"
"GameUI_4Speakers"	"4 говорителя"
"[english]GameUI_4Speakers"	"4 Speakers"
"GameUI_5Speakers"	"5.1 говорителя"
"[english]GameUI_5Speakers"	"5.1 Speakers"
"GameUI_7Speakers"	"7.1 говорителя"
"[english]GameUI_7Speakers"	"7.1 Speakers"
"GameUI_SpeakerConfiguration"	"Тип говорители"
"[english]GameUI_SpeakerConfiguration"	"Speaker configuration"
"GameUI_NewSaveGame"	"НОВ ЗАПИС"
"[english]GameUI_NewSaveGame"	"NEW SAVE GAME"
"GameUI_ConfirmDeleteSaveGame_Title"	"ИЗТРИВАНЕ НА ЗАПИСА?"
"[english]GameUI_ConfirmDeleteSaveGame_Title"	"DELETE SAVE GAME?"
"GameUI_ConfirmDeleteSaveGame_Info"	"Желаете ли да изтриете този запис?\nЩе бъде изтрит завинаги."
"[english]GameUI_ConfirmDeleteSaveGame_Info"	"Do you want to delete this save game?\nIt will be deleted permanently."
"GameUI_ConfirmDeleteSaveGame_OK"	"Изтриване"
"[english]GameUI_ConfirmDeleteSaveGame_OK"	"Delete"
"GameUI_ConfirmOverwriteSaveGame_Title"	"ЗАПАЗВАНЕ"
"[english]GameUI_ConfirmOverwriteSaveGame_Title"	"SAVE GAME"
"GameUI_ConfirmOverwriteSaveGame_Info"	"Желаете ли да презапишете този съществуващ запис?"
"[english]GameUI_ConfirmOverwriteSaveGame_Info"	"Do you want to overwrite this existing save game?"
"GameUI_ConfirmOverwriteSaveGame_OK"	"Презаписване"
"[english]GameUI_ConfirmOverwriteSaveGame_OK"	"Overwrite"
"GameUI_SavingWarning"	"Записване на съдържанието.\nМоля, не изключвайте конзолата си."
"[english]GameUI_SavingWarning"	"Saving content.\nPlease don't turn off your console."
"GameUI_GameSaved"	"Играта беше запазена"
"[english]GameUI_GameSaved"	"Game Saved"
"GameUI_AutoSave_Console_Explanation"	"Тази игра използва система за автоматично запазване, която периодично ще запазва постигнатия напредък, без предупреждение. Моля, не изключвайте Xbox конзолата по време на автоматичното записване."
"[english]GameUI_AutoSave_Console_Explanation"	"This game uses an autosave system that will periodically save your progress without warning. Please do not turn off your Xbox console during an autosave."
"GameUI_ConfirmLoadGame_Title"	"ЗАРЕЖДАНЕ"
"[english]GameUI_ConfirmLoadGame_Title"	"LOAD GAME"
"GameUI_LoadWarning"	"Сигурни ли сте, че искате да я заредите?\nНапредъкът Ви ще бъде изгубен, ако не го запазите."
"[english]GameUI_LoadWarning"	"Are you sure you want to load?\nAll unsaved progress will be lost."
"GameUI_ConfirmNewGame_Title"	"НОВА ИГРА"
"[english]GameUI_ConfirmNewGame_Title"	"NEW GAME"
"GameUI_NewGameWarning"	"Сигурни ли сте, че искате да започнете нова игра?\nНапредъкът Ви ще бъде изгубен, ако не го запазите."
"[english]GameUI_NewGameWarning"	"Are you sure you want to start a new game?\nAll unsaved progress will be lost."
"GameUI_RandomMap"	"< Произволна карта >"
"[english]GameUI_RandomMap"	"< Random Map >"
"GameUI_RetryingConnectionToServer"	"Повторен опит за връзка със сървъра…"
"[english]GameUI_RetryingConnectionToServer"	"Retrying connection to server..."
"GameUI_RetryingConnectionToServer2"	"Повторен опит за връзка със сървъра (2)…"
"[english]GameUI_RetryingConnectionToServer2"	"Retrying connection to server (2)..."
"GameUI_RetryingConnectionToServer3"	"Повторен опит за връзка със сървъра (3)…"
"[english]GameUI_RetryingConnectionToServer3"	"Retrying connection to server (3)..."
"GameUI_CouldNotContactGameServer"	"Неуспешно свързване към сървъра"
"[english]GameUI_CouldNotContactGameServer"	"Failed to contact game server"
"GameUI_RefreshLogin_InfoTicketExpired"	"Вие сте изключени от системата.\nВъведете наново паролата си, за да продължите."
"[english]GameUI_RefreshLogin_InfoTicketExpired"	"Your steam ticket has expired.\nPlease re-enter your password to continue."
"GameUI_RefreshLogin_UserName"	"Име на акаунта"
"[english]GameUI_RefreshLogin_UserName"	"Account name"
"GameUI_RefreshLogin_Password"	"Парола"
"[english]GameUI_RefreshLogin_Password"	"Password"
"GameUI_RefreshLogin_Login"	"Вход"
"[english]GameUI_RefreshLogin_Login"	"Login"
"GameUI_RefreshLogin_Cancel"	"Отказ"
"[english]GameUI_RefreshLogin_Cancel"	"Cancel"
"GameUI_RefreshLogin"	"Опресняване при влизане"
"[english]GameUI_RefreshLogin"	"Refresh Login"
"GameUI_RefreshLogin_RememberPassword"	"Запомняне на паролата"
"[english]GameUI_RefreshLogin_RememberPassword"	"Remember my password"
"GameUI_Login_ErrorTitle"	"Опресняване при влизане — Грешка"
"[english]GameUI_Login_ErrorTitle"	"Refresh Login - Error"
"GameUI_ErrorLoginFailed"	"Неуспешно влизане. Моля, опитайте отново."
"[english]GameUI_ErrorLoginFailed"	"Login Failed. Please try again."
"LoadingProgress_SpawningServer"	"Стартиране на локален сървър…"
"[english]LoadingProgress_SpawningServer"	"Starting local game server..."
"LoadingProgress_LoadMap"	"Зареждане на картата…"
"[english]LoadingProgress_LoadMap"	"Loading world..."
"LoadingProgress_PrecacheWorld"	"Инициализиране на света…"
"[english]LoadingProgress_PrecacheWorld"	"Initializing world..."
"LoadingProgress_LoadResources"	"Зареждане на ресурси…"
"[english]LoadingProgress_LoadResources"	"Loading resources..."
"LoadingProgress_SignonLocal"	"Инициализиране на ресурси…"
"[english]LoadingProgress_SignonLocal"	"Initializing resources..."
"LoadingProgress_SignonDataLocal"	"Инициализиране на данните…"
"[english]LoadingProgress_SignonDataLocal"	"Initializing game data..."
"LoadingProgress_BeginConnect"	"Установяване на връзка със сървъра…"
"[english]LoadingProgress_BeginConnect"	"Establishing connection to server..."
"LoadingProgress_Connecting"	"Свързване със сървъра…"
"[english]LoadingProgress_Connecting"	"Connecting to server..."
"LoadingProgress_ProcessServerInfo"	"Получаване на информация за сървъра…"
"[english]LoadingProgress_ProcessServerInfo"	"Retrieving server info..."
"LoadingProgress_SendClientInfo"	"Изпращане на информация за клиента…"
"[english]LoadingProgress_SendClientInfo"	"Sending client info..."
"LoadingProgress_SignonData"	"Получаване на данни за играта…"
"[english]LoadingProgress_SignonData"	"Retrieving game data..."
"LoadingProgress_Changelevel"	"Сървърът сменя картата…"
"[english]LoadingProgress_Changelevel"	"Server is changing level..."
"GameUI_Difficulty"	"Трудност"
"[english]GameUI_Difficulty"	"Difficulty"
"GameUI_SkillEasy"	"Лесно"
"[english]GameUI_SkillEasy"	"Easy"
"GameUI_SkillNormal"	"Нормално"
"[english]GameUI_SkillNormal"	"Normal"
"GameUI_SkillHard"	"Трудно"
"[english]GameUI_SkillHard"	"Hard"
"GameUI_SelectDifficulty"	"Трудност на битката:"
"[english]GameUI_SelectDifficulty"	"Combat difficulty:"
"GameUI_Portal"	"Портали"
"[english]GameUI_Portal"	"Portals"
"GameUI_PortalDepthLabel"	"Дълбочина на рендиране за порталите"
"[english]GameUI_PortalDepthLabel"	"Portal render depth"
"GameUI_PortalDepth0"	"0"
"[english]GameUI_PortalDepth0"	"0"
"GameUI_PortalDepth1"	"1"
"[english]GameUI_PortalDepth1"	"1"
"GameUI_PortalDepth2"	"2 (препоръчани)"
"[english]GameUI_PortalDepth2"	"2 (recommended)"
"GameUI_PortalDepth3"	"3"
"[english]GameUI_PortalDepth3"	"3"
"GameUI_PortalDepth5"	"5"
"[english]GameUI_PortalDepth5"	"5"
"GameUI_PortalDepth6"	"6"
"[english]GameUI_PortalDepth6"	"6"
"GameUI_PortalDepth7"	"7"
"[english]GameUI_PortalDepth7"	"7"
"GameUI_PortalDepth8"	"8"
"[english]GameUI_PortalDepth8"	"8"
"GameUI_PortalDepth9"	"9"
"[english]GameUI_PortalDepth9"	"9"
"GameUI_PortalFunnel"	"Фуния на порталите"
"[english]GameUI_PortalFunnel"	"Portal funnel"
"GameUI_PortalFunnelLabel"	"Компютърът Ви помага да се прицелвате към портали на земята."
"[english]GameUI_PortalFunnelLabel"	"The computer helps you aim into floor portals"
"GameUI_CrosshairDescription"	"Вид на мерника"
"[english]GameUI_CrosshairDescription"	"Crosshair appearance"
"GameUI_Auto"	"Автоматичен размер"
"[english]GameUI_Auto"	"Auto-size"
"GameUI_Small"	"Малък"
"[english]GameUI_Small"	"Small"
"GameUI_Large"	"Голям"
"[english]GameUI_Large"	"Large"
"GameUI_Translucent"	"Прозрачен"
"[english]GameUI_Translucent"	"Translucent"
"GameUI_CrosshairRed"	"Червен"
"[english]GameUI_CrosshairRed"	"Red"
"GameUI_CrosshairGreen"	"Зелен"
"[english]GameUI_CrosshairGreen"	"Green"
"GameUI_CrosshairBlue"	"Син"
"[english]GameUI_CrosshairBlue"	"Blue"
"GameUI_CrosshairScale"	"Размер"
"[english]GameUI_CrosshairScale"	"Size"
"GameUI_FastSwitchCheck"	"Бързо превключване на оръжие"
"[english]GameUI_FastSwitchCheck"	"Fast weapon switch"
"GameUI_DeveloperConsoleCheck"	"Вкл. конзола за разработчици"
"[english]GameUI_DeveloperConsoleCheck"	"Enable developer console"
"GameUI_KeyboardAdvanced_Title"	"КЛАВИАТУРА — РАЗШИРЕНИ"
"[english]GameUI_KeyboardAdvanced_Title"	"KEYBOARD - ADVANCED"
"GameUI_OptionsRestartRequired_Title"	"НАСТРОЙКИ — РЕСТАРТИРАНЕ"
"[english]GameUI_OptionsRestartRequired_Title"	"OPTIONS - RESTART"
"GameUI_OptionsRestartRequired_Info"	"Промените, които сте направили, изискват играта да\nбъде рестартирана. Желаете ли да рестартирате сега?"
"[english]GameUI_OptionsRestartRequired_Info"	"The changes you have made require the game to be\nrestarted.  Do you wish to restart now?"
"GameUI_OptionsRestart_OKButton"	"Рестартиране сега"
"[english]GameUI_OptionsRestart_OKButton"	"Restart now"
"GameUI_OptionsRestart_CancelButton"	"Рестартиране по-късно"
"[english]GameUI_OptionsRestart_CancelButton"	"Restart later"
"GameUI_VideoAdvanced_Title"	"ВИДЕО — РАЗШИРЕНИ"
"[english]GameUI_VideoAdvanced_Title"	"VIDEO - ADVANCED"
"GameUI_HudQuickInfo"	"Бърза информация"
"[english]GameUI_HudQuickInfo"	"Quick info"
"GameUI_HudQuickInfo_Info"	"Показване на информация за здравето и мунициите върху мерника"
"[english]GameUI_HudQuickInfo_Info"	"Show health and ammo info on crosshair"
"GameUI_NoBonusMapsToDisplay"	"Няма бонус карти в тази директория."
"[english]GameUI_NoBonusMapsToDisplay"	"There are no bonus maps in this directory."
"GameUI_NoSaveGamesToDisplay"	"В момента няма записи за показване."
"[english]GameUI_NoSaveGamesToDisplay"	"There are currently no save games to display."
"GameUI_SaveGame_CorruptFile"	"Тези файлове със запазени игри са повредени или неработещи \nи не могат да бъдат заредени."
"[english]GameUI_SaveGame_CorruptFile"	"These saved game files have been damaged or corrupted,\nand cannot be loaded."
"GameUI_EasyDescription"	"Враговете са лесни за убиване, а компютърът Ви помага да се прицелите."
"[english]GameUI_EasyDescription"	"Enemies are easy to defeat, and the computer helps you aim."
"GameUI_NormalDescription"	"Предизвикателни врагове, оръжията Ви ще нанасят нормални щети."
"[english]GameUI_NormalDescription"	"Challenging enemies; your weapons do normal damage."
"GameUI_HardDescription"	"Враговете са много трудни, оръжията Ви са по-малко ефективни."
"[english]GameUI_HardDescription"	"Enemies are very tough; your weapons are less effective."
"GameUI_CloseCaptions_Checkbox"	"Показване на надписи"
"[english]GameUI_CloseCaptions_Checkbox"	"Display captions"
"GameUI_TestSpeakerSettings"	"Тестване настройките на говорителите"
"[english]GameUI_TestSpeakerSettings"	"Test speaker settings"
"GameUI_TestSpeakerSettingsWarning"	"Тестването на настройките за говорителите ще Ви разкачи от текущата игра"
"[english]GameUI_TestSpeakerSettingsWarning"	"Testing speaker settings will disconnect you from the current game"
"GameUI_Enabled"	"Включено"
"[english]GameUI_Enabled"	"Enabled"
"GameUI_Disabled"	"Изключено"
"[english]GameUI_Disabled"	"Disabled"
"gameui_noreflections"	"Прости отражения"
"[english]gameui_noreflections"	"Simple reflections"
"gameui_reflectonlyworld"	"Отраз. на света"
"[english]gameui_reflectonlyworld"	"Reflect world"
"gameui_reflectall"	"Пълни отражения"
"[english]gameui_reflectall"	"Reflect all"
"GameUI_ReportBug"	"ДОКЛАДВАНЕ ЗА НЕИЗПРАВНОСТ"
"[english]GameUI_ReportBug"	"REPORT BUG"
"GameUI_Bug_Successful"	"Докладът за неизправност е изпратен успешно!"
"[english]GameUI_Bug_Successful"	"Bug successfully submitted!"
"GameUI_Bug_Submitting"	"Изпращане на доклад за неизправност…"
"[english]GameUI_Bug_Submitting"	"Submitting Bug..."
"GameUI_Bug_TakeScreenshot"	"Заснемане"
"[english]GameUI_Bug_TakeScreenshot"	"Take screenshot"
"GameUI_Bug_AttachSavedGame"	"Прикачване на запазена игра"
"[english]GameUI_Bug_AttachSavedGame"	"Attach saved game"
"GameUI_Bug_ClearForm"	"Изчистване на формата"
"[english]GameUI_Bug_ClearForm"	"Clear Form"
"GameUI_Bug_Title"	"Заглавие:"
"[english]GameUI_Bug_Title"	"Title:"
"GameUI_Bug_Description"	"Описание:"
"[english]GameUI_Bug_Description"	"Description:"
"GameUI_Bug_Position"	"Позиция:"
"[english]GameUI_Bug_Position"	"Position:"
"GameUI_Bug_Map"	"Карта:"
"[english]GameUI_Bug_Map"	"Map:"
"GameUI_Bug_Orientation"	"Ориентация:"
"[english]GameUI_Bug_Orientation"	"Orientation:"
"GameUI_Bug_ReportType"	"Тип на доклада:"
"[english]GameUI_Bug_ReportType"	"Report type:"
"GameUI_Bug_EmailAddress"	"Е-поща:"
"[english]GameUI_Bug_EmailAddress"	"Email Address:"
"GameUI_Bug_PrivacyPolicy"	"Декларация за поверителност на Valve"
"[english]GameUI_Bug_PrivacyPolicy"	"Valve's Privacy Policy"
"GameUI_Bug_Optional"	"(незадължително)"
"[english]GameUI_Bug_Optional"	"(optional)"
"GameUI_Bug_AccountName"	"Име на акаунта:"
"[english]GameUI_Bug_AccountName"	"Account Name:"
"GameUI_Bug_EngineBuild"	"ВЕРСИЯ НА SOURCE ДВИГАТЕЛЯ:"
"[english]GameUI_Bug_EngineBuild"	"SOURCE ENGINE BUILD:"
"GameUI_Bug_Submit"	"Изпращане"
"[english]GameUI_Bug_Submit"	"Submit"
"GameUI_Bug_ClearFiles"	"Изчистване на файловете"
"[english]GameUI_Bug_ClearFiles"	"Clear files"
"GameUI_Bug_BSP_File"	".bsp файл"
"[english]GameUI_Bug_BSP_File"	".bsp file"
"GameUI_Bug_VMF_File"	".vmf файл"
"[english]GameUI_Bug_VMF_File"	".vmf file"
"GameUI_Bug_Include_BSP"	"Добавяне на .bsp"
"[english]GameUI_Bug_Include_BSP"	"Include .bsp"
"GameUI_Bug_Include_VMF"	"Добавяне на .vmf"
"[english]GameUI_Bug_Include_VMF"	"Include .vmf"
"GameUI_Bug_IncludeFile"	"Добавяне на файл…"
"[english]GameUI_Bug_IncludeFile"	"Include file..."
"GameUI_DX_Level"	"Хардуерно ниво на DirectX:"
"[english]GameUI_DX_Level"	"Hardware DirectX level:"
"GameUI_DX_Installed"	"Софтуерно ниво на DirectX:"
"[english]GameUI_DX_Installed"	"Software DirectX level:"
"GameUI_Model_Detail"	"Детайли на модел"
"[english]GameUI_Model_Detail"	"Model detail"
"GameUI_Texture_Detail"	"Текстурни детайли"
"[english]GameUI_Texture_Detail"	"Texture detail"
"GameUI_Antialiasing_Mode"	"Режим на приглаждане"
"[english]GameUI_Antialiasing_Mode"	"Antialiasing mode"
"GameUI_Filtering_Mode"	"Режим на филтриране"
"[english]GameUI_Filtering_Mode"	"Filtering mode"
"GameUI_Water_Detail"	"Детайли на водата"
"[english]GameUI_Water_Detail"	"Water detail"
"GameUI_Shadow_Detail"	"Детайли на сенките"
"[english]GameUI_Shadow_Detail"	"Shadow detail"
"GameUI_Wait_For_VSync"	"Изчакване за верт. синхрон"
"[english]GameUI_Wait_For_VSync"	"Wait for vertical sync"
"GameUI_Shader_Detail"	"Детайли на шейдъра"
"[english]GameUI_Shader_Detail"	"Shader detail"
"GameUI_Color_Correction"	"Цветова корекция"
"[english]GameUI_Color_Correction"	"Color Correction"
"GameUI_NoOptionsYet"	"< все още няма опции >"
"[english]GameUI_NoOptionsYet"	"< no options yet >"
"GameUI_None"	"Няма"
"[english]GameUI_None"	"None"
"GameUI_Bilinear"	"Билинеарно"
"[english]GameUI_Bilinear"	"Bilinear"
"GameUI_Trilinear"	"Трилинеарно"
"[english]GameUI_Trilinear"	"Trilinear"
"GameUI_Anisotropic2X"	"2x анизотропно"
"[english]GameUI_Anisotropic2X"	"Anisotropic 2X"
"GameUI_Anisotropic4X"	"4x анизотропно"
"[english]GameUI_Anisotropic4X"	"Anisotropic 4X"
"GameUI_Anisotropic8X"	"8x анизотропно"
"[english]GameUI_Anisotropic8X"	"Anisotropic 8X"
"GameUI_Anisotropic16X"	"16x анизотропно"
"[english]GameUI_Anisotropic16X"	"Anisotropic 16X"
"GameUI_2X"	"2x MSAA"
"[english]GameUI_2X"	"2x MSAA"
"GameUI_4X"	"4x MSAA"
"[english]GameUI_4X"	"4x MSAA"
"GameUI_6X"	"6x MSAA"
"[english]GameUI_6X"	"6x MSAA"
"GameUI_8X"	"8x MSAA"
"[english]GameUI_8X"	"8x MSAA"
"GameUI_8X_CSAA"	"8x CSAA"
"[english]GameUI_8X_CSAA"	"8x CSAA"
"GameUI_16X_CSAA"	"16x CSAA"
"[english]GameUI_16X_CSAA"	"16x CSAA"
"GameUI_16XQ_CSAA"	"16xQ CSAA"
"[english]GameUI_16XQ_CSAA"	"16xQ CSAA"
"GameUI_RecommendedSettings"	"* Препоръчителна настройка за Вашата система"
"[english]GameUI_RecommendedSettings"	"* Setting recommended for your system"
"GameUI_Bloom"	"Използване на „блум“ ефект, където е възм."
"[english]GameUI_Bloom"	"Use 'bloom' effect when available"
"GameUI_HDR"	"High Dynamic Range"
"[english]GameUI_HDR"	"High Dynamic Range"
"GameUI_hdr_level0"	"Няма"
"[english]GameUI_hdr_level0"	"None"
"GameUI_hdr_level1"	"Блум (ако е възможно)"
"[english]GameUI_hdr_level1"	"Bloom (if available)"
"GameUI_hdr_level2"	"Пълен (ако е възможно)"
"[english]GameUI_hdr_level2"	"Full (if available)"
"GameUI_hdr_level3"	"Разширено (ако е възможно)"
"[english]GameUI_hdr_level3"	"Expanded (if available)"
"GameUI_HDR_NoteAboutMaps"	"(HDR ефектите се виждат само на HDR карти)"
"[english]GameUI_HDR_NoteAboutMaps"	"(HDR effects appear only in HDR maps)"
"GameUI_MotionBlur"	"Неясност при движение"
"[english]GameUI_MotionBlur"	"Motion Blur"
"GameUI_LaunchBenchmark"	"ВИДЕО СТРЕС ТЕСТ"
"[english]GameUI_LaunchBenchmark"	"VIDEO STRESS TEST"
"GameUI_LaunchBenchmarkVideoPanel"	"Начало на стрес теста…"
"[english]GameUI_LaunchBenchmarkVideoPanel"	"Begin stress test..."
"GameUI_StartBenchmark"	"Започнете видео стрес тест"
"[english]GameUI_StartBenchmark"	"Begin video stress test"
"GameUI_LaunchBenchmark_Title"	"СТРЕС ТЕСТ НА ВИДЕО ХАРДУЕРА"
"[english]GameUI_LaunchBenchmark_Title"	"VIDEO HARDWARE STRESS TEST"
"GameUI_LaunchBenchmark_Info"	"Този стрес тест ще измери средния брой кадри в секунда, докато рендира елементи в Source двигателя. В края на теста ще имате възможност да качите резултатите си до Valve. \nПо-късно ще има достъпна интернет страница със събраните резултати."
"[english]GameUI_LaunchBenchmark_Info"	"This stress test will measure your average framerate while rendering elements in the Source engine. At the end of the test you will be able to upload your results to Valve. \nLater, there will be a web page available with the compiled results."
"GameUI_BenchmarkResults_Title"	"РЕЗУЛТАТИ ОТ ТЕСТА"
"[english]GameUI_BenchmarkResults_Title"	"TEST RESULTS"
"GameUI_BenchmarkResults_Info"	"Средният Ви брой кадри в секунда по време на стрес теста беше %framerate%. Ако изберете да изпратите данните си, ще изпратите информация относно вида и скоростта на Вашия процесор, наличната оперативна памет и видео хардуера, на който този тест е стартиран."
"[english]GameUI_BenchmarkResults_Info"	"Your average framerate during the stress test was %framerate% fps. By choosing to upload your data you will be sending information about the type and speed of your CPU, amount of RAM, and the video hardware this test was run on."
"GameUI_BenchmarkResults_UploadNow"	"Изпращане на резултатите до Valve"
"[english]GameUI_BenchmarkResults_UploadNow"	"Upload results to Valve"
"GameUI_AdjustGamma"	"Ниво на яркост…"
"[english]GameUI_AdjustGamma"	"Adjust brightness levels..."
"GameUI_AdjustGamma_Title"	"НАСТРОЙВАНЕ НИВОТО НА ЯРКОСТТА"
"[english]GameUI_AdjustGamma_Title"	"ADJUST BRIGHTNESS LEVELS"
"GameUI_DisplayTV"	"Телевизор"
"[english]GameUI_DisplayTV"	"Television"
"GameUI_DisplayMonitor"	"Монитор"
"[english]GameUI_DisplayMonitor"	"Computer Monitor"
"GameUI_TestSpeakersWarning_Title"	"Тестване настройките на говорителите"
"[english]GameUI_TestSpeakersWarning_Title"	"Test Speaker Settings"
"GameUI_TestSpeakersWarning_Info"	"Тестването на настройките за говорителите ще Ви разкачи от текущата игра"
"[english]GameUI_TestSpeakersWarning_Info"	"Testing speaker settings will disconnect you from the current game."
"GameUI_TestSpeakersWarning_OkButton"	"Пускане теста на говорителите"
"[english]GameUI_TestSpeakersWarning_OkButton"	"Run Speaker Test"
"GameUI_TestSpeakersWarning_CancelButton"	"Отказ"
"[english]GameUI_TestSpeakersWarning_CancelButton"	"Cancel"
"GameUI_GammaInfo"	"Нагласете плъзгача докато и трите реда текст по-долу се виждат."
"[english]GameUI_GammaInfo"	"Adjust the slider until all three lines of text below are visible."
"GameUI_SaveAndQuitQuery_Info"	"Желаете ли да запазите текущата игра преди да излезете?"
"[english]GameUI_SaveAndQuitQuery_Info"	"Do you wish to save the current game before exiting?"
"GameUI_SaveAndQuit"	"Запазване"
"[english]GameUI_SaveAndQuit"	"Save"
"GameUI_DontSaveAndQuit"	"Не запазвай"
"[english]GameUI_DontSaveAndQuit"	"Don't save"
"GameUI_Captioning"	"Поясняване"
"[english]GameUI_Captioning"	"Captioning"
"GameUI_NoClosedCaptions"	"Без субтитри и пояснения"
"[english]GameUI_NoClosedCaptions"	"No captions"
"GameUI_Subtitles"	"Субтитри (само диалог)"	[$WIN32]
"[english]GameUI_Subtitles"	"Subtitles (dialog only)"
"GameUI_Subtitles"	"Субтитри"	[$X360]
"[english]GameUI_Subtitles"	"Subtitles"
"GameUI_SubtitlesAndSoundEffects"	"С всички пояснения"
"[english]GameUI_SubtitlesAndSoundEffects"	"Closed Captions"
"GameUI_Paused"	"ПАУЗИРАНА"
"[english]GameUI_Paused"	"PAUSED"
"GameUI_Spray_Import_Error_Title"	"Грешка при внасяне на спрей"
"[english]GameUI_Spray_Import_Error_Title"	"Spray Import Error"
"GameUI_Spray_Import_Error_Reading_Image"	"Грешка при четене източника на изображението. Файлът вероятно е повреден или неправилно форматиран"
"[english]GameUI_Spray_Import_Error_Reading_Image"	"Error reading source image. Image file is possibly corrupt or improperly formated"
"GameUI_Spray_Import_Image_Wrong_Size"	"Размерът на изображението не е правилен. Валидните стойности за височина и ширина в пиксели са 256, 128, 64, 32, 16, 8, 4, 2, и 1."
"[english]GameUI_Spray_Import_Image_Wrong_Size"	"Source image is not the correct size.  Valid height and width values in pixels are 256, 128, 64, 32, 16, 8, 4, 2, and 1."
"GameUI_Spray_Import_Error_Memory"	"Не може да се задели достатъчно памет за преобразуване. Изображението вероятно е повредено."
"[english]GameUI_Spray_Import_Error_Memory"	"Unable to allocate enough memory for conversion. Image file possibly corrupt."
"GameUI_Spray_Import_Error_Image_File_Corrupt"	"Изображението е повредено."
