"lang"
{
"Language"	"latam"
"[english]npc_dota_hero_skeleton_king_bio"	"For untold years, King Ostarion built a kingdom from the remains of his enemies. It was an obsessive's errand, done to pass the long eternities of a monarchy that seemed fated never to end. He believed that as long as he built up the towers of his palace, he could not die. But eventually he learned that he had been deluded... that bone itself could perish. Deeply mistrustful of flesh, he sought a more permanent way of extending his reign, and at last settled on pursuit of wraith energy, a form of pure spirit given off by certain dark souls at death. Should he infuse himself with Wraith Essence, he thought he might create a body as luminous and eternal as his ego. On the millennial solstice known as Wraith-Night, he submitted to a rite of transformation, compelling his subjects to harvest enough souls to fuel his ambition for immortality. No one knows how many of his champions died, for the only survivor who mattered was the Wraith King who rose with the sun on the following morn. Now he rarely spends a moment on his glowing throne--but strides out with sword drawn, demanding a fealty that extends far beyond death. "
"npc_dota_hero_morphling_bio"	"Durante negros eones, el cometa daba vueltas en círculos. Esclava de un sol distante y sumisa a la inexorable fuerza de la gravedad, la enorme bola de hielo se abría paso por la oscuridad entre mundos, volviéndose extraña debido a su sombrío viaje. En vísperas de la ancestral guerra de los Vloy, el cometa atravesó el cielo y dejó una estela de luz a lo largo de la noche. Una señal que ambos ejércitos interpretaron como un presagio. La fría esfera se derritió en un destello de calor abrasador mientras que por debajo dos fuerzas reanudaban la batalla en el margen de un estrecho río. Así es cómo Morphling, liberado de su helado estasis, nació en conflicto: una fuerza elemental en sintonía con las caprichosas y espontáneas mareas de los océanos. Se adentró en la lucha, tomando instintivamente la forma del primer general que se atrevió a atravesar el agua y matándolo a continuación. A medida que los variopintos guerreros se iban enfrentando, él iba cambiando de una forma a otra a lo largo de la batalla, absorbiendo instantáneamente los aspectos de estas extrañas criaturas: ahora un soldado de infantería, ahora un arquero, ahora un jinete... hasta que, en el momento en que el último soldado cayó, Morphling ya había desempeñado todos los papeles. El final de la batalla fue su comienzo."
"[english]npc_dota_hero_morphling_bio"	"For dark eons the comet circled. Held in thrall to a distant sun, bound by gravity's inexorable pull, the massive ball of ice careened through the blackness between worlds, made strange by its dark journey. On the eve of the ancient war of the Vloy, it punched down through the sky and lit a glowing trail across the night, a sign both armies took for an omen. The frozen ball melted in a flash of boiling heat, as below two forces enjoined in battle across the border of a narrow river. Thus freed from its icy stasis, the Morphling was born into conflict, an elemental power at one with the tides of the ocean, capricious and unconstrained. He entered the fight, instinctively taking the form of the first general who dared set foot across the water, and then struck him dead. As the motley warriors clashed, he shifted from form to form throughout the battle, instantly absorbing the ways of these strange creatures--now a footsoldier, now an archer, now the cavalryman--until, by the time the last soldier fell, Morphling had played every part. The battle's end was his beginning."
"npc_dota_hero_bloodseeker_bio"	"Strygwyr el Buscador de Sangre (Bloodseeker) es un cazador proclamado a través de un ritual. Un Sabueso de los Gemelos Despellejados enviado en busca de sangre desde los picos envueltos en niebla de Xhacatocatl. Los Despellejados necesitan océanos de sangre para mantenerse saciados y aplacados, y podrían acabar en poco tiempo con la población de los imperios de las montañas si los sacerdotes de las altas mesetas no los apaciguan. Por lo tanto, Strygwyr parte a la caza de presas. La fuerza vital de la sangre que él derrama fluye inmediatamente a los Gemelos a través de las marcas sagradas de sus armas y armadura. A lo largo de los años, ha llegado a encarnar la energía de un feroz sabueso; en la batalla es tan salvaje como un chacal. Bajo la Máscara de Strygwyr, en la carrera por saciar la sed de sangre, se dice que alguna vez se pueden ver los rasgos de los Despellejados tomando directamente posesión de su Sabueso."
"[english]npc_dota_hero_bloodseeker_bio"	"Strygwyr the Bloodseeker is a ritually sanctioned hunter, Hound of the Flayed Twins, sent down from the mist-shrouded peaks of Xhacatocatl in search of blood. The Flayed Ones require oceanic amounts of blood to keep them sated and placated, and would soon drain their mountain empire of its populace if the priests of the high plateaus did not appease them. Strygwyr therefore goes out in search of carnage. The vital energy of any blood he lets, flows immediately to the Twins through the sacred markings on his weapons and armor. Over the years, he has come to embody the energy of a vicious hound; in battle he is savage as a jackal. Beneath the Mask of the Bloodseeker, in the rush of bloody quenching, it is said that you can sometime see the features of the Flayers taking direct possession of their Hound."
"npc_dota_hero_axe_bio"	"Como soldado en el Ejército de la Niebla Roja, Mogul Khan puso su mirada en el cargo de General. Batalla tras batalla, demostró su valía con sangrientas hazañas. Su ascenso al poder se vio ayudado por el hecho de que nunca dudó en decapitar a un superior. Durante los siete años que duró la Campaña de las Mil Lagunas destacó como autor de gloriosas matanzas y su fama crecía mientras el número de compañeros de armas descendía progresivamente. En la noche de su victoria final, Axe se nombró a sí mismo General de la Niebla Roja y asumió el título definitivo de \"Axe\". Pero ya no quedaban tropas que liderar. Por supuesto, muchos habían fallecido durante la batalla, pero un buen número también habían caído bajo el acero de Axe. No hace falta decir que ahora, muchos soldados rechazan su liderazgo, pero esto no importa ni lo más mínimo a Axe, que sabe que un ejército de un solo hombre es, de lejos, el mejor."
"[english]npc_dota_hero_axe_bio"	"As a grunt in the Army of Red Mist, Mogul Khan set his sights on the rank of Red Mist General. In battle after battle he proved his worth through gory deed. His rise through the ranks was helped by the fact that he never hesitated to decapitate a superior. Through the seven year Campaign of the Thousand Tarns, he distinguished himself in glorious carnage, his star of fame shining ever brighter, while the number of comrades in arms steadily dwindled. On the night of ultimate victory, Axe declared himself the new Red Mist General, and took on the ultimate title of 'Axe.' But his troops now numbered zero. Of course, many had died in battle, but a significant number had also fallen to Axe's blade. Needless to say, most soldiers now shun his leadership. But this matters not a whit to Axe, who knows that a one-man army is by far the best."
"npc_dota_hero_razor_bio"	"De entre todos los poderes emblemáticos que pueblan el Mundo Espectral, Razor, el Espectro del Rayo, es uno de los más temidos. Con su látigo eléctrico, patrulla el Laberinto Angosto, una red de serpenteantes pasajes donde las almas de los muertos son clasificadas según su inteligencia innata, su astucia y su persistencia. De vez en cuando, mientras deambula por la parte superior del laberinto, Razor posa su vista sobre las perplejas almas que se encuentran abajo y las azota con un relámpago abrasador para castigarlas y, al mismo tiempo, apremiarlas para que decidan sus propios destinos mientras se dirigen apresuradamente hacia luminosas salidas u oscuros abismos sin fondo. Razor es la encarnación de una fuerza dominante, abstracta y casi impasible cuando se trata de aplicar su poder. Aun así, tiene cierto aire señorial que sugiere que obtiene una sardónica satisfacción de su trabajo."
"[english]npc_dota_hero_razor_bio"	"Among the emblematic powers that populate the Underscape, Razor the Lightning Revenant is one of the most feared. With his whip of lightning, he patrols the Narrow Maze, that treacherous webwork of passages by which the souls of the dead are sorted according to their own innate intelligence, cunning and persistence. Drifting above the Maze, Razor looks down on the baffled souls below, and delivers jolts of scalding electricity that both punish and quicken the souls as they decide their own fates, hurrying on toward luminous exits or endlessly dark pits. Razor is the eternal embodiment of a dominating power, abstract and almost clinical in his application of power. Yet he has a lordly air that suggests he takes a sardonic satisfaction in his work."
"npc_dota_hero_storm_spirit_bio"	"Storm Spirit es, literalmente, una fuerza de la naturaleza. La fuerza salvaje del viento y del clima, embotellados bajo forma humana. Y una forma bulliciosa, jovial e indómita, ¡todo hay que decirlo! Tan alegre como nuestro tío favorito, es capaz de insuflar una chispeante energía a cada escena. Pero no siempre fue así. De hecho, hubo una gran tragedia en su creación. Hace generaciones, en las llanuras más allá de las Montañas Aulladoras, una buena persona deambulaba famélica, pasando hambre y sed. Un simple elementalista llamado Panzatrueno utilizó un hechizo prohibido para invocar al espíritu de la tormenta, quería que lloviera. Enfurecida ante la presunción de este mortal, la Tormenta Celestial conocida como Raijin se desató sobre la tierra, azotándola sin piedad con vientos e inundaciones. Panzatrueno no era rival para el ser Celestial, no hasta que conjuró un hechizo suicida que unificó sus destinos en uno: capturó al Celestial en su propio cuerpo. Atrapados juntos, el humor irrefrenable de Panzatrueno se fusionó con la desbordante energía de Raijin, creando al joven Raijin Panzatrueno, un Celestial que camina por el mundo en forma física. "
"[english]npc_dota_hero_storm_spirit_bio"	"Storm Spirit is literally a force of nature--the wild power of wind and weather, bottled in human form. And a boisterous, jovial, irrepressible form it is! As jolly as a favorite uncle, he injects every scene with crackling energy. But it was not always thus, and there was tragedy in his creation. Generations ago, in the plains beyond the Wailing Mountains, a good people lay starving in drought and famine. A simple elementalist, Thunderkeg by name, used a forbidden spell to summon the spirit of the storm, asking for rain. Enraged at this mortal's presumption, the Storm Celestial known as Raijin lay waste to the land, scouring it bare with winds and flood. Thunderkeg was no match for the Celestial--at least until he cast a suicidal spell that forged their fates into one: he captured the Celestial in the cage of his own body. Trapped together, Thunderkeg's boundless good humor fused with Raijin's crazed energy, creating the jovial Raijin Thunderkeg, a Celestial who walks the world in physical form. "
"npc_dota_hero_crystal_maiden_bio"	"Nacida en un cálido reino, se hizo poderosa junto a su hermana mayor Lina. Rylai, la Doncella de Cristal (Crystal Maiden), no tardó en darse cuenta que su innata afinidad elemental con el hielo comprometía a aquellos que la rodeaban. Manantiales y ríos quedaban congelados cuando ella se detenía a descansar en las cercanías; los cultivos se veían arrasados por las intensas heladas y las frutas de los huertos se convertían en duros trozos de hielo que se echaban a perder. Cuando sus padres, con una gran sensación de desesperación, enviaron a Lina al ecuador, Rylai fue desterrada al reino del Norte de Icewrack, donde fue acogida por un Mago del Hielo que había construido una ermita en el Glaciar del Corazón Azul. Tras mucho tiempo de estudios, el mago la vio preparada para continuar su práctica en solitario y dejó que ocupara su lugar, descendiendo hasta dentro del glaciar para hibernar durante un milenio. Su dominio de las Artes de Congelación dieron sus frutos durante aquel periodo y ahora sus habilidades son inigualables."
"[english]npc_dota_hero_crystal_maiden_bio"	"Born in a temperate realm, raised with her fiery older sister Lina, Rylai the Crystal Maiden soon found that her innate elemental affinity to ice created trouble for all those around her. Wellsprings and mountain rivers froze in moments if she stopped to rest nearby; ripening crops were bitten by frost, and fruiting orchards turned to mazes of ice and came crashing down, spoiled. When their exasperated parents packed Lina off to the equator, Rylai found herself banished to the cold northern realm of Icewrack, where she was taken in by an Ice Wizard who had carved himself a hermitage at the crown of the Blueheart Glacier. After long study, the wizard pronounced her ready for solitary practice and left her to take his place, descending into the glacier to hibernate for a thousand years. Her mastery of the Frozen Arts has only deepened since that time, and now her skills are unmatched."
"npc_dota_hero_warlock_bio"	"Como conservador jefe y director de adquisiciones para los Archivos Arcanos de la Academia Ultimyr, Demnok Lannik era incansable en su búsqueda de tomos perdidos, poco comunes y prohibidos. Ningún templo maldito era tan inquietante ni ninguna caverna era tan peligrosa como para que la más mínima preocupación por su propia supervivencia pudiera disuadirle de entrar si los rumores indicaban que algún pergamino de sabiduría ancestral podía encontrarse aún en sus profundidades. Sin embargo, sus investigaciones solían despertar bastante a menudo la ira de entes guardianes, por lo que vio necesario dominar el arte de la magia. Se dedicó a aprender hechicería con el mismo ímpetu meticuloso que lo había caracterizado en su búsqueda de incunables, convirtiéndose en el mejor Hechicero (Warlock) de la Academia en menos tiempo del que la mayoría de practicantes necesitaban para completar un curso básico. Mientras estaba en ello, talló un bastón de madera sombría e imbuyó en él a un espíritu cautivo de los Infiernos Exteriores. Además, anticipándose al día en el que haya recopilado hasta el último tomo de magia perdido, ha comenzado a escribir su propio Grimorio Oscuro. Sin duda, será muy instructivo."
"[english]npc_dota_hero_warlock_bio"	"As Chief Curator and Head of Acquisitions for the Arcane Archives of the Ultimyr Academy, Demnok Lannik was tireless in his pursuit of lost, rare and forbidden tomes. No cursed temple was so foreboding, no cavern path so treacherous, that any concern for his own survival could dissuade him from entering if rumors hinted that some pamphlet of primordial lore might still survive in its depths. However, so often did his investigations trigger the wrath of protector entities, that he finally found it necessary to master the arts of magic. He bent himself to learning sorcery with the same thorough obsessiveness that marked his quest for incunabula, becoming the most powerful Warlock of the Academy in less time than most practitioners required to complete a course of undergraduate work. Almost as an afterthought, he carved a staff of Dreadwood and summoned into it a captive spirit from the Outer Hells. And anticipating the day when he will have recovered every last lost spellbook, he has commenced writing his own Black Grimoire. It will undoubtedly be instructive."
"npc_dota_hero_zuus_bio"	"Señor de los Cielos, padre de dioses, Zeus trata a todos los Héroes como si fueran sus ruidosos hijos rebeldes. Tras ser sorprendido innumerables veces en mitad de encuentros con incontables mujeres mortales, su divina esposa le dio finalmente un ultimátum: 'Si amas tanto a los mortales, ve y conviértete en uno de ellos. Si consigues demostrar que eres fiel, entonces vuelve a mí como mi inmortal marido. De lo contrario, ve y muere entre tus criaturas.' Zeus encontró su lógica (y su magia) irrefutable y aceptó su plan. Él ha mantenido su mejor comportamiento desde entonces, apreciando algo más la inmortalidad que a los mortales. Pero para demostrarse a sí mismo que es digno de su eterna esposa, él tendrá que seguir buscando la victoria en el campo de batalla."
"[english]npc_dota_hero_zuus_bio"	"Lord of Heaven, father of gods, Zeus treats all the Heroes as if they are his rambunctious, rebellious children. After being caught unnumbered times in the midst of trysts with countless mortal women, his divine wife finally gave him an ultimatum: 'If you love mortals so much, go and become one. If you can prove yourself faithful, then return to me as my immortal husband. Otherwise, go and die among your creatures.' Zeus found her logic (and her magic) irrefutable, and agreed to her plan. He has been on his best behavior ever since, being somewhat fonder of immortality than he is of mortals. But to prove himself worthy of his eternal spouse, he must continue to pursue victory on the field of battle."
"npc_dota_hero_tiny_bio"	"Tras cobrar vida como un trozo de roca, los orígenes de Tiny son un misterio sobre el que especula continuamente. Ahora es un Gigante de Piedra, ¿pero qué era antes? ¿un fragmento del talón de un Gólem? ¿un pedazo sobrante del taller de un escultor de gárgolas? ¿una parte del Rostro Oracular de Garthos? Se mueve por una gran curiosidad, y viaja por todo el mundo sin descanso en busca de sus orígenes, su ascendencia y su gente. A medida que camina, aumenta de peso y de tamaño, y las fuerzas que el tiempo ejerce sobre las rocas haciéndolas más y más pequeñas causan en Tiny el efecto contrario, provocando que crezca sin cesar."
"[english]npc_dota_hero_tiny_bio"	"Coming to life as a chunk of stone, Tiny's origins are a mystery on which he continually speculates.  He is a Stone Giant now, but what did he used to be?  A splinter broken from a Golem's heel?  A shard swept from a gargoyle-sculptor's workshop?  A fragment of the Oracular Visage of Garthos?  A deep curiosity drives him, and he travels the world tirelessly seeking his origins, his parentage, his people.  As he roams, he gathers weight and size; the forces that weather lesser rocks, instead cause Tiny to grow and ever grow."
"npc_dota_hero_puck_bio"	"Aunque Puck puede parecer un personaje travieso e infantil a primera vista, no es más que una máscara que oculta a su verdadero yo: la forma juvenil de un Dragón Feérico, una criatura que vive eones. Puck vive incontables milenios en su forma juvenil. Por tanto, aunque técnicamente es cierto que Puck es joven, continuará siéndolo cuando las ciudades de la época actual se hayan convertido en polvo. Sus motivos son inescrutables, y lo que a primera vista puede parecer un juego, en realidad esconde un propósito mucho más oscuro. Su inagotable sed de travesuras es el auténtico indicador de la verdadera naturaleza de Puck."
"[english]npc_dota_hero_puck_bio"	"While Puck seems at first glance a mischievous, childish character, this quality masks an alien personality. The juvenile form of a Faerie Dragon, a creature that lives for eons, Puck spends countless millennia in its childish form. So while it is technically true that Puck is juvenile, it will continue to be so when the cities of the present age have sloughed away into dust. Its motives are therefore inscrutable, and what appears to be play may in fact hide a darker purpose. Its endless fondness for mischief is the true indicator of Puck's true nature."
"npc_dota_hero_tidehunter_bio"	"El Cazador de la Marea (Tidehunter) conocido como Leviatán fue una vez campeón de las Islas Hundidas, pero sus motivaciones son tan misteriosas como las de su gente. Es bien conocida la importancia que tienen las rutas de navegación de los tierraseca y cómo los imperios pueden crecer o perecer según quién controle los océanos. Sin embargo, muy pocos conocen las rutas submarinas y cómo las tribus en guerra de la Diáspora Merante fueron cavando moradas durante sus interminables escaramuzas subacuáticas. En los frágiles tratados entre los mer y los hombres podemos vislumbrar el alcance de los imperios sumergidos, aunque sus políticas parecen complejas y opacas. Parece ser que Leviatán, cansado de tantas rencillas y jurando lealtad solo a su dios abisal Maelrawn el Tentacular, decidió partir en soledad. Ahora acecha en el bajío en busca de hombres o merantes que se hayan desviado de su camino y siente un odio especial por el almirante Kunkka, su némesis desde hace mucho tiempo por razones perdidas en las más profundas fosas del mar."
"[english]npc_dota_hero_tidehunter_bio"	"The Tidehunter known as Leviathan was once the champion of the Sunken Isles, but his motives are as mysterious as those of his people. We all know the importance of the Drylanders' shipping lanes, how empires may rise and fall according to who controls the open water. Far less is known of the submarine lanes, and how the warring tribes of the Meranthic Diaspora have carved out habitations through endless undersea skirmishes. In the fragile treaties between the Mer and Men, we can glimpse the extent of the drowned empires, but their politics appear complex and opaque. It would seem that Leviathan tired of such petty strife, and set off on his own, loyal only to his abyssal god, Maelrawn the Tentacular. He stalks the shallows now in search of men or meranths who stray into his path, and with a particular loathing for Admiral Kunkka, who has long been his nemesis for reasons lost in the deepest trenches of the sea."
"npc_dota_hero_riki_bio"	"Riki fue el segundo de tres hijos en la gran dinastía de Tahlin. Con un hermano mayor heredero al trono y uno más pequeño mimado y consentido, Riki, al ser el mediano, parecía elegido para el arte de la invisibilidad. Fue un arte que cultivó y que llegó a salvar su vida la noche en que su gente fue traicionada y su familia masacrada. De toda la descendencia real, él fue el único que escapó... pequeño, ágil, sin pretensiones, utilizando el humo como camuflaje. Logró desenvolverse en el duro mundo exterior utilizando la ventaja de la sorpresa, cortando en silencio el cuello de los guerreros enemigos, uno tras otro. Ahora, liberado de sus responsabilidades reales, Riki utiliza sus talentos para su nueva vocación: Asesino Sigiloso. Silencia a sus enemigos y mejora sus habilidades con la esperanza de vengarse algún día de aquellos que asesinaron a su familia y le robaron lo que le pertenecía por derecho de nacimiento."
"[english]npc_dota_hero_riki_bio"	"Riki was born middle child to the great dynasty of Tahlin. With an older brother groomed for the throne, and a younger brother coddled and kept, Riki, the small middle son, seemed born for the art of invisibility.  It was an art he cultivated, and one which ultimately saved his life on the night that his people were betrayed and his family slaughtered. Of all the royal line, he alone escaped, small and agile, unassuming, using smoke as cover. He cut his way out of the royal grounds, using the advantage of surprise, quietly slitting the throats of one enemy warrior after another. Now free of his royal responsibilities, Riki uses his talents in service to a new trade: Stealth Assassin. He silences his enemies, sharpening his skills, hoping to one day take revenge on those who killed his family and robbed him of his birthright."
"npc_dota_hero_tinker_bio"	"La diminuta raza de Boush el Hojalatero (Tinker) es conocida por su inteligencia, su astucia y su problemática relación con la magia. De hecho, se sienten orgullosos de sobrevivir gracias a su ingenio y utilizan únicamente los poderes de la naturaleza que pueden desatar mediante métodos racionales. Pero esta renuncia ha sido una gran fuente de problemas, Boush puede dar fe de ello. Como investigador clave de las leyes naturales, Boush el Hojalatero dirige una enorme investigación intelectual sobre el comportamiento de la naturaleza, fundando un laboratorio subterráneo en los rumoreados páramos brumosos de la Meseta Violeta. Aunque desprecian a los magos por los peligros que desatan en el mundo, Boush y sus Hojalateros asociados abrieron con arrogancia un portal hacia algún reino que escapaba de su comprensión y permitieron el paso a algunos de sus horrores. Una niebla negra emergió del cavernoso interior de la Meseta Violeta, envolviéndola en una oscuridad permanente de la que emanaban constantes sonidos horripilantes. Boush escapó gracias a su inteligencia y a los artilugios que portaba, fue el único Hojalatero que sobrevivió al Incidente de la Meseta Violeta. "
"[english]npc_dota_hero_tinker_bio"	"Boush the Tinker's diminutive race is known for its intelligence, its cunning, and its prickly relationship with magic. As a matter of pride, they survive by their wits, and use only those powers of nature that may be unlocked through rational methodologies. Even this forbearance has led to a great deal of trouble, as Boush can attest. Once a key investigator of natural law, Boush the Tinker led a vast intellectual investigation into the workings of nature, founding a subterranean laboratory in the rumored, mist-wreathed wastes of the Violet Plateau. While scorning mages for the dangers they visit upon the world, Boush and his Tinker associates haughtily wrenched open a portal to some realm beyond comprehension and ushered in some nightmares of their own. A black mist rose from the cavernous interior of the Violet Plateau, shrouding it in permanent darkness from which sounds of horror perpetually emanate. Boush escaped with only his wits and the contraptions he carried, the sole Tinker to survive the Violet Plateau Incident. "
"npc_dota_hero_necrolyte_bio"	"En tiempos de una gran plaga, un monje de intenciones oscuras llamado Rotund'jere se vio ascendido al rango de cardenal por la repentina muerte de todos sus superiores. Mientras otros miembros de la orden salían a socorrer a los enfermos, el recién ordenado cardenal se recluía en la Catedral de Rumusque, tramando desesperadamente la manera de hacerse con las propiedades de los moribundos nobles, prometiéndoles recompensas espirituales si le cedían sus dominios terrenales. A medida que la plaga empezó a desvanecerse, su comportamiento llamó la atención de la orden superior, la cual le declaró culpable de herejía y lo condenó a servir en la guardia de la plaga, embrujado con hechizos que le asegurarían un enfermedad lenta y prolongada. Pero no contaron con su inmunidad natural. Rotund'jere pilló la viruela, pero en lugar de morir, la enfermedad alimentó su poder, transformándole en un verdadero mago de la plaga, un Papa de la Pestilencia. Haciéndose llamar a sí mismo Necrophos, viaja por el mundo, propagando la plaga dondequiera que vaya y aumentando su terrible poder con cada pueblo que erradica su pestilente presencia."
"[english]npc_dota_hero_necrolyte_bio"	"In a time of great plague, an obscure monk of dark inclinations, one Rotund'jere, found himself promoted to the rank of Cardinal by the swift death of all his superiors. While others of the order went out to succor the ill, the newly ordained cardinal secluded himself within the Cathedral of Rumusque, busily scheming to acquire the property of dying nobles, promising them spiritual rewards if they signed over their terrestrial domains. As the plague receded to a few stubborn pockets, his behavior came to the attention of the greater order, which found him guilty of heresy and sentenced him to serve in the plague ward, ensorcelled with spells that would ensure him a slow and lingering illness. But they had not counted on his natural immunity. Rotund'jere caught the pox, but instead of dying, found it feeding his power, transforming him into a veritable plague-mage, a Pope of Pestilence. Proclaiming himself Necrophos, he travels the world, spreading plague wherever he goes, and growing in terrible power with every village his pestilential presence obliterates."
"npc_dota_hero_slardar_bio"	"Slardar es un Slithereen, uno de los Profundos, guardián del gran tesoro de las ciudades sumergidas y las riquezas ancestrales allí enterradas. En la oscura sima de los grandes abismos del océano, el Guardián Slithereen patrulla con su luz de señuelo por las secretas salas de tesoros. Los ladrones subacuáticos (enviados a las profundidades por codiciosos hechiceros de las tierras secas) son atraídos por el cálido fulgor de su luz y no regresan jamás. Es completamente leal, y su naturaleza taciturna esconde un profundo conocimiento de los lugares más secretos del mar. A pesar del dolor que le causa la claridad, emerge al bajío para realizar reconocimientos, asegurarse de que nadie conspira contra las profundidades y, a veces, perseguir implacablemente a los pocos que logran robar alguna pieza del Tesoro Hundido. Al haber pasado toda su vida a gran presión bajo el tremendo peso del mar, Slardar, el Guardián Slithereen, es una criatura de gran poder."
"[english]npc_dota_hero_slardar_bio"	"Slardar is a Slithereen, one of the Deep Ones, guardian of a vast network of sunken cities and the ancient riches buried within them. In the lightless gulf of the deepest ocean abysses, the Slithereen Guard patrols secret treasure rooms, ever vigilant against the subaqueous thieves sent into the deeps by covetous dryland sorcerers. He is utterly loyal, and his taciturn nature hides deep knowledge of the most secret places of the sea. He rises to the shallows in spite of the pain caused him by brightness, to commit reconnaissance, to make sure no one is conspiring against the depths, and sometimes in relentless pursuit of the rare few who manage to steal off with an item from the Sunken Treasury. Because he has spent his whole life at great pressure, under tremendous weight of the sea, Slardar the Slithereen Guard is a creature of immense power."
"npc_dota_hero_faceless_void_bio"	"Darkterror, el Vacío sin Rostro (Faceless Void), es un visitante de Claszureme, un reino fuera del tiempo. El porqué este ser de otra dimensión cree que la lucha por las Piedras Némesis es razón suficiente para adentrarse en nuestro plano físico sigue siendo un misterio; al parecer, una alteración en el equilibrio del poder en su mundo tiene repercusiones en las dimensiones adyacentes. El tiempo no significa nada para Darkterror, excepto una forma de confundir a sus enemigos y ayudar a sus aliados. Su amplia perspectiva del cosmos le ha proporcionado una actitud distante, despreocupada, aunque durante la batalla es perfectamente capaz de convertir la lucha en algo personal."
"[english]npc_dota_hero_faceless_void_bio"	"Darkterror the Faceless Void is a visitor from Claszureme, a realm outside of time. It remains a mystery why this being from another dimension believes the struggle for the Nemesis Stones is worth entering our physical plane, but apparently an upset in the balance of power in this world has repercussions in adjacent dimensions. Time means nothing to Darkterror, except as a way to thwart his foes and aid his allies. His long-view of the cosmos has given him a remote, disconnected quality, although in battle he is quite capable of making it personal."
"npc_dota_hero_viper_bio"	"El malvado familiar de un mago sádico que le capturó con la esperanza de amaestrarlo. Así es Viper, una criatura que, curiosamente, agradeció el ser rescatada de los dominios subterráneos e inalterables de los Confines Abisales, donde su raza vivió durante millones de años después de que un deslizamiento tectónico aislase a los Dracos Abisales en cuevas luminosas. Viper pasó parte del tiempo fingiendo estar sometido a los encantamientos del mago, esperando aprender lo que pudiese de la magia oscura que el mago practicaba. Pero pronto se dio cuenta que pocos hechizos son tan mortales como las toxinas de su especie, así que, exudando un ácido que rápidamente corroyó los barrotes de su jaula, el Draco Abisal se liberó de su confinamiento, escupió veneno en los ojos del anciano hechicero y escapó para dar a conocer al mundo que tenía un nuevo maestro."
"[english]npc_dota_hero_viper_bio"	"The malevolent familiar of a sadistic wizard who captured and hoped to tame him, Viper was curiously glad to have been sprung from the sealed and unchanging subterranean Nether Reaches where his race had lived for millions of years, after tectonic slippage had sealed off the Netherdrakes in luminous caverns. Viper spent some time appearing to submit to the wizard's enchainments, hoping to learn what he could of the dark magics the mage practiced. But he soon realized that few spells were as deadly as the toxins that were his birthright. Exuding an acid that swiftly ate away the bars of his cage, the Netherdrake slipped free of his confines, spit poison in the old spellcaster's eyes, and soared out to let the world know that it had a new master."
"npc_dota_hero_bounty_hunter_bio"	"Cuando los perseguidos narran historias sobre Gondar el Cazarrecompensas (Bounty Hunter) ninguno está seguro de cuál de ellas es verdadera. En voz baja dicen que fue abandonado siendo una cría, aprendiendo sus habilidades de rastreo como una cuestión de simple supervivencia. Otros han oído decir que era un huérfano de guerra, acogido por el gran Soruq el Cazador para aprender las habilidades de su maestro con la hoja mientras exploraban los oscuros bosques en busca de grandes trofeos. Sin embargo, otros creen que era un pilluelo criado entre carteristas y ladrones, entrenado en las artes del sigilo y la distracción. Alrededor de una fogata y cada vez más temerosas, sus presas cuentan rumores sobre los trabajos de Gondar: dicen que fue él quien encontró al tirano rey Goff años después de que este pasase a la clandestinidad, trayendo su cabeza y su cetro como prueba; que fue él quien se infiltró en los campamentos rebeldes de Highseat, trayendo finalmente al legendario ladrón Capa Blanca para ser juzgado por sus crímenes, y que fue él quien terminó con la carrera de Soruq el Cazador, condenado como un criminal por haber matado al preciado engendro del príncipe. Las historias sobre las sorprendentes habilidades de Gondar se extienden cada vez más, con cada atrevida hazaña más increíble que la anterior y cada objetivo más difícil de alcanzar. Por el precio adecuado, los perseguidos saben que cualquiera puede ser hallado. Por el precio adecuado, incluso el más poderoso puede encontrar el miedo entre las sombras."
"[english]npc_dota_hero_bounty_hunter_bio"	"When the hunted tell tales of Gondar the Bounty Hunter, none are sure of which are true. In whispered tones they say he was abandoned as a kit, learning his skill in tracking as a matter of simple survival. Others hear he was an orphan of war, taken in by the great Soruq the Hunter to learn the master's skill with a blade as they plumbed the dark forests for big game. Still others believe he was a lowly street urchin raised among a guild of cutpurses and thieves, trained in the arts of stealth and misdirection. Around campfires in the wild countryside his quarry speaks the rumors of Gondar's work, growing ever more fearful: they say it was he who tracked down the tyrant King Goff years after the mad regent went into hiding, delivering his head and scepter as proof. That it was he who infiltrated the rebel camps at Highseat, finally bringing the legendary thief White Cape to be judged for his crimes. And that it was he who ended the career of Soruq the Hunter, condemned as a criminal for killing the Prince's prized hellkite. The tales of Gondar's incredible skill stretch on, with each daring feat more unbelievable than the last, each target more elusive. For the right price, the hunted know, anyone can be found. For the right price, even the mightiest may find fear in the shadows."
