"lang"
{
	"Language" "English" 
"[english]npc_dota_hero_phantom_assassin_bio"	"Through a process of divination, children are selected for upbringing by the Sisters of the Veil, an order that considers assassination a sacred part of the natural order.  The Veiled Sisters identify targets through meditation and oracular utterances.  They accept no contracts, and never seem to pursue targets for political or mercenary reasons. Their killings bear no relation to any recognizable agenda, and can seem to be completely random:  A figure of great power is no more likely to be eliminated than a peasant or a well digger. Whatever pattern the killings may contain, it is known only to them. They treat their victims as sacrifices, and death at their hand is considered an honor. Raised with no identity except that of their order, any Phantom Assassin can take the place of any other; their number is not known. Perhaps there are many, perhaps there are few. Nothing is known of what lies under the Phantom Veil. Except that this one, from time to time, when none are near enough to hear, is known to stir her veils with the forbidden whisper of her own name: Mortred."
"npc_dota_hero_skeleton_king_bio"	"В течение долгих лет король Остарион создавал империю из останков своих врагов. Вечная деспотическая власть стала его навязчивой идеей, полностью охватившей рассудок. Он считал, что башни, построенные рядом с его дворцом, смогут сохранить его жизнь навсегда. Позднее он осознал, что это было глубокое заблуждение… Ведь даже кости однажды обратятся в прах. Глубоко разочарованный недолговечностью плоти, он начал искать более надежный способ, чтобы продлить свое правление и, в конце концов, нашел его. Это была спектральная энергия, форма чистого духа, которую некоторые чудовища выделяют в момент смерти. Вселив в себя их призрачное естество, он надеялся обрести столь же мощное и бессмертное тело, каким было его эго. Во время тысячелетнего солнцестояния, также известного как ночь призраков, он подготовил обряд превращения и приказал своим подданным собрать достаточное количество душ, которое поможет приблизить его к бессмертию. Никто не знает, сколько отчаянных героев пало в ту ночь. Единственным уцелевшим в этой бойне оказался сам король, переродившийся во Wraith King на следующее утро с восходом солнца. Отныне он не восседает на своем престоле, а идет на поле боя с мечом в руке и требует верности, не только до самой смерти, но и за ее пределами."
"[english]npc_dota_hero_skeleton_king_bio"	"For untold years, King Ostarion built a kingdom from the remains of his enemies. It was an obsessive's errand, done to pass the long eternities of a monarchy that seemed fated never to end. He believed that as long as he built up the towers of his palace, he could not die. But eventually he learned that he had been deluded... that bone itself could perish. Deeply mistrustful of flesh, he sought a more permanent way of extending his reign, and at last settled on pursuit of wraith energy, a form of pure spirit given off by certain dark souls at death. Should he infuse himself with Wraith Essence, he thought he might create a body as luminous and eternal as his ego. On the millennial solstice known as Wraith-Night, he submitted to a rite of transformation, compelling his subjects to harvest enough souls to fuel his ambition for immortality. No one knows how many of his champions died, for the only survivor who mattered was the Wraith King who rose with the sun on the following morn. Now he rarely spends a moment on his glowing throne--but strides out with sword drawn, demanding a fealty that extends far beyond death. "
"npc_dota_hero_drow_ranger_bio"	"Drow Ranger зовут Траксекс — это имя отлично подходит для представителя низкорослой, троллеподобной, не располагающей к себе расы дроу. Но Траксекс не из дроу. Ее родители путешествовали в караване и были убиты разбойниками, и шумное убийство невинных навлекло гнев тихого народа дроу. Как только разбойники были сражены, дроу заметили маленькую девочку, прячущуюся за обломками телег, и решили не бросать ее на произвол судьбы. Уже ребенком в Траксекс проявлись те черты, которые так ценились у дроу: скрытность, безмолвность, хитрость. Душой, если не телом, она будто была подкидышем дроу, возвращенный в свой настоящий дом. Но время шло, она росла, всё больше и больше возвышаясь над остальными, и чувствовала себя уродиной. Помимо всего, черты ее лица были гладкими и симметричными, лишенными бородавок и жестких усов. Покинув приютившее её племя, она ушла в лес, чтобы жить в одиночестве. Потерявшиеся странники, нашедшие выход из леса, иногда рассказывают о невероятно красивой стражнице, наблюдавшей за ними из гущи леса, затем исчезавшей как наваждение прежде чем они могли приблизиться. Ловкая и скрытная, обжигающая как лед, она двигается, словно туман в тишине. Лишь тихий шепот вдалеке скажет, что ее ледяная стрела нашла путь к чьему-то сердцу."
"[english]npc_dota_hero_drow_ranger_bio"	"Drow Ranger's given name is Traxex--a name well suited to the short, trollish, rather repulsive Drow people. But Traxex herself is not a Drow. Her parents were travelers in a caravan set upon by bandits, whose noisy slaughter of innocents roused the ire of the quiet Drow people. After the battle settled, the Drow discovered a small girl-child hiding in the ruined wagons, and agreed she could not be abandoned. Even as child, Traxex showed herself naturally adept at the arts they prized: Stealth, silence, subtlety. In spirit, if not in physique, she might have been a Drow changeling, returned to her proper home. But as she grew, she towered above her family and came to think of herself as ugly. After all,  her features were smooth and symmetrical, entirely devoid of warts and coarse whiskers. Estranged from her adopted tribe, she withdrew to live alone in the woods. Lost travelers who find their way from the forest sometimes speak of an impossibly beautiful Ranger who peered at them from deep among the trees, then vanished like a dream before they could approach. Lithe and stealthy, icy hot, she moves like mist in silence. That whispering you hear is her frozen arrows finding an enemy's heart. "
"npc_dota_hero_morphling_bio"	"Многие века космос бороздила ледяная комета. Громадный шар, прикованный к дальней звезде неумолимыми силами гравитации, мчался сквозь тьму меж мирами, обретая в своём путешествии необычайные свойства. Однажды, в канун войны за Влой, комета рухнула со звёздного неба, оставив в ночи светящийся след, принятый обеими армиями как знак судьбы. Ледяной шар стремительно таял во вспышке кипящей жары, а две стороны схлестнулись в схватке по берегам узкой речонки. Тогда-то, вырвавшись из ледяного сна, был рождён Морфлинг — элементаль, обладающий силой стихии столь же капризной и необузданной, как сам океан. Он инстинктивно принял облик первого же генерала, отваживавшегося ступить в воду, и сразив того намертво, вступил в бой. Пока глупые солдатики бились друг с другом, элементаль перемещался по полю битвы, меняя форму одну за другой. Он мгновенно поглощал образы странных существ — то пехотинца, то лучника, то кавалериста, — и к тому мгновению, когда пал последний солдат, элементаль сыграл каждую роль. Конец этой битвы стал его началом."
"[english]npc_dota_hero_morphling_bio"	"For dark eons the comet circled. Held in thrall to a distant sun, bound by gravity's inexorable pull, the massive ball of ice careened through the blackness between worlds, made strange by its dark journey. On the eve of the ancient war of the Vloy, it punched down through the sky and lit a glowing trail across the night, a sign both armies took for an omen. The frozen ball melted in a flash of boiling heat, as below two forces enjoined in battle across the border of a narrow river. Thus freed from its icy stasis, the Morphling was born into conflict, an elemental power at one with the tides of the ocean, capricious and unconstrained. He entered the fight, instinctively taking the form of the first general who dared set foot across the water, and then struck him dead. As the motley warriors clashed, he shifted from form to form throughout the battle, instantly absorbing the ways of these strange creatures--now a footsoldier, now an archer, now the cavalryman--until, by the time the last soldier fell, Morphling had played every part. The battle's end was his beginning."
"npc_dota_hero_bloodseeker_bio"	"Стригвир — прошедший ритуалы охотник; гончая Бескожих близнецов, отправленная с туманных вершин Ксакатокатля на поиски крови. Чтоб насытить близнецов, нужны поистине океаны жизненных соков, и горная империя уж давно бы опустела, не сумей жрецы с верхних плато задобрить богов. Посему Стригвир рыщет по миру в поисках кровавых битв. Жизненная энергия любой пролитой им крови тут же передаётся Бескожим близнецам через священные знаки на его оружии и броне. Прошли многие годы, а Стригвир всё ещё неустанен, как бешеный пёс, и свиреп в бою, как ненасытный шакал. Говорят, что в кровопролитном бою под его маской можно разглядеть черты самих близнецов, лично направляющих свою гончую."
"[english]npc_dota_hero_bloodseeker_bio"	"Strygwyr the Bloodseeker is a ritually sanctioned hunter, Hound of the Flayed Twins, sent down from the mist-shrouded peaks of Xhacatocatl in search of blood. The Flayed Ones require oceanic amounts of blood to keep them sated and placated, and would soon drain their mountain empire of its populace if the priests of the high plateaus did not appease them. Strygwyr therefore goes out in search of carnage. The vital energy of any blood he lets, flows immediately to the Twins through the sacred markings on his weapons and armor. Over the years, he has come to embody the energy of a vicious hound; in battle he is savage as a jackal. Beneath the Mask of the Bloodseeker, in the rush of bloody quenching, it is said that you can sometime see the features of the Flayers taking direct possession of their Hound."
"npc_dota_hero_axe_bio"	"Ещё будучи рядовым бугаем в армии Красного тумана, Могул Хан положил глаз на генеральский титул. Битву за битвой он самыми кровавыми способами доказывал собственное превосходство. Облегчало подъём в чинах и то, что без тени сомнения он мог обезглавить старшего по званию. В семилетней кампании на Тысячеболотье Могул Хан отличился в кровопролитных бойнях, и звезда его славы засияла еще ярче, но число соратников неизменно сокращалось. В ночь безоговорочной победы он провозгласил себя генералом Красного тумана, присвоив себе заодно и титул верховного военачальника. Однако теперь в его отряде не значилось ни одного воина. Множество бойцов было повержено врагом, но и от его топора погибло достаточно. Стоит ли говорить, что большинство солдат теперь ни за что не переманить под его знамена? Но Могул Хана это совсем не смущает, ведь он знает: один в поле воин."
"[english]npc_dota_hero_axe_bio"	"As a grunt in the Army of Red Mist, Mogul Khan set his sights on the rank of Red Mist General. In battle after battle he proved his worth through gory deed. His rise through the ranks was helped by the fact that he never hesitated to decapitate a superior. Through the seven year Campaign of the Thousand Tarns, he distinguished himself in glorious carnage, his star of fame shining ever brighter, while the number of comrades in arms steadily dwindled. On the night of ultimate victory, Axe declared himself the new Red Mist General, and took on the ultimate title of 'Axe.' But his troops now numbered zero. Of course, many had died in battle, but a significant number had also fallen to Axe's blade. Needless to say, most soldiers now shun his leadership. But this matters not a whit to Axe, who knows that a one-man army is by far the best."
"npc_dota_hero_phantom_lancer_bio"	"Дальняя деревня Поул не знала о войнах, идущих в центре королевства. Спокойная ловля рыбы и ужин в кругу семьи — для них это была полноценная жизнь. Но война все равно настигла их. Присоединившись к крепким призывникам, проходившим мимо домов, скромный копейщик Азраф дал клятву принести мир своему королевству и его жителям. Его сородичи принесли великую жертву, находясь в авангарде последнего боя с ужасным магом Ворном. К моменту, когда битва подступила к крепости, Азраф остался один, и он единственный смог пробраться в крепость. Сосредоточенный и разъяренный той бойней, в которой пали его братья, Азраф преодолел смертельно опасные ловушки чародея и его околдованных стражей. Вскоре, простой рыбак прибыл в башню святилища Ворна. До самого рассвета, пока внизу царил хаос, они сражались, копьё против посоха, пока, наконец, Азраф не пронзил своего врага с оглушающим криком. Но колдун не просто пал: он распался бесчисленными кусочками света которые пронзили мощью убийцу. Когда улеглась пыль, а туман войны рассеялся, Азраф обнаружил, что находится среди своих сородичей. Каждый казался одет в ту же одежду, что и он сам, каждый имел то же оружие, что и он сам, и Азраф почувствовал, что все мысли их также подобны его собственным. Зная о приближении союзников, Азраф пожелал, чтобы фантомы спрятались, и они один за другим превратились в ничто. Придя в святилище, солдаты нашли воина, что сразил чародея. Когда они приблизились к герою, копейщик испарился. Копьеносец, стоявший пред ними, оказался всего лишь еще одним фантомом."
"[english]npc_dota_hero_phantom_lancer_bio"	"The remote village of Pole had no knowledge of the wars raging in the heart of the kingdom. For them, the quiet of spear fishing, and a family meal were all that a full life required. Yet war came for them nonetheless. Joining the able-bodied conscripts as they filed passed their homes, the humble lancer Azwraith vowed to bring peace to his kingdom, and in so doing, his people. Placed with his kin in the vanguard of the final assault against the Dread Magus Vorn, the cost to his fellows was absolute. As the charging force battled toward the fortress, Azwraith alone among his kind remained standing, and he alone was able to infiltrate the keep. Focused and infuriated by the slaughter of his brothers, Azwraith bested each of the wizard's deadly traps and conjured guardians. Soon the simple fisherman arrived at Vorn's tower sanctum. The pair dueled through the night, pike to staff, as chaos raged below, and with a deafening cry Azwraith pierced his enemy. But the wizard did not simply expire; he exploded into uncountable shards of light, penetrating his killer with power. As the dust settled and the smoke of combat began to clear, Azwraith found himself standing among a throng of his kin. Each seemed to be dressed as he was, each seemed armed as he was, and he could sense that each thought as he did. Aware that his allies were approaching, he willed these phantoms to hide themselves, and one by one they began to vanish into nothingness. As the soldiers came upon the sanctum, they found the warrior that had bested the wizard. When they approached their champion, the lancer vanished. The pikeman who had stood before them was no more than another phantom."
"npc_dota_hero_razor_bio"	"Никто из легендарных обитателей загробного мира не внушает такой страх, как призрак молний. Держа наготове свою молниеносную плеть, он охраняет порядок в Узком лабиринте, коварные и cпутанные коридоры которого направляют мёртвые души к судьбе, достойной их ума, способностей и упорства. Надзиратель парит над лабиринтом, выискивает замешкавшихся и стегает их обжигающим электрическим хлыстом. Судьба душ вершится их же руками, а разряды молний лишь подгоняют их либо к свету в конце тоннеля, либо к тёмным пучинам вечности. Беспристрастный и почти безразличный в применении силы призрак молний — извечное воплощение господства. Однако по его высокомерным манерам можно догадаться, что он получает от работы сардоническое удовольствие."
"[english]npc_dota_hero_razor_bio"	"Among the emblematic powers that populate the Underscape, Razor the Lightning Revenant is one of the most feared. With his whip of lightning, he patrols the Narrow Maze, that treacherous webwork of passages by which the souls of the dead are sorted according to their own innate intelligence, cunning and persistence. Drifting above the Maze, Razor looks down on the baffled souls below, and delivers jolts of scalding electricity that both punish and quicken the souls as they decide their own fates, hurrying on toward luminous exits or endlessly dark pits. Razor is the eternal embodiment of a dominating power, abstract and almost clinical in his application of power. Yet he has a lordly air that suggests he takes a sardonic satisfaction in his work."
"npc_dota_hero_storm_spirit_bio"	"Райдзин Громокег — сила природы в самом буквальном смысле: это буйная энергия ветра и непогоды, заключённая в человеческом обличье. Как же он неистов, неудержим и задорен! Весёлый, словно любимый дядюшка, Райдзин заряжает всё вокруг своей искрящейся энергией. Но не всегда всё было именно так: начало его жизни положила трагедия. Много поколений назад, на плато за Скулящими горами, добрые люди страдали от голода и засухи. Обычный маг стихий Громокег запретным заклинанием призвал духа бури, умоляя его о дожде. Разгневанный дерзостью смертного, небесный Райдзин обрушил на землю потопы и ураганы. Громокег не мог противостоять духу, пока не произнёс самоубийственное заклятье, сковавшее их судьбы: он запер небесного духа в клетке собственного тела. С тех пор громогласный Райдзин и задорный Громокег навсегда стали жизнерадостным небожителем, ступающим по земле — и имя ему Райдзин Громокег."
"[english]npc_dota_hero_storm_spirit_bio"	"Storm Spirit is literally a force of nature--the wild power of wind and weather, bottled in human form. And a boisterous, jovial, irrepressible form it is! As jolly as a favorite uncle, he injects every scene with crackling energy. But it was not always thus, and there was tragedy in his creation. Generations ago, in the plains beyond the Wailing Mountains, a good people lay starving in drought and famine. A simple elementalist, Thunderkeg by name, used a forbidden spell to summon the spirit of the storm, asking for rain. Enraged at this mortal's presumption, the Storm Celestial known as Raijin lay waste to the land, scouring it bare with winds and flood. Thunderkeg was no match for the Celestial--at least until he cast a suicidal spell that forged their fates into one: he captured the Celestial in the cage of his own body. Trapped together, Thunderkeg's boundless good humor fused with Raijin's crazed energy, creating the jovial Raijin Thunderkeg, a Celestial who walks the world in physical form. "
"npc_dota_hero_crystal_maiden_bio"	"Рождённая в тихих местах и взращённая вместе со своей огненно-рыжей сестрой, ещё в молодости Рилай поняла, что её внутреннее единство со стихией льда вредит всем вокруг. Источники и горные реки замерзали, стоило ей прикорнуть неподалеку; зреющие плоды сковывал кусачий мороз, а цветущие висячие сады осыпались на землю безжизненной ледяной мозаикой. Когда отчаявшиеся родители решили отселить пламенную Лину на экватор, они изгнали и Рилай, чьим новым домом стали холодные земли Айсрека. Там, в пещере на вершине ледника Голубого сердца, её и стал наставлять маг льда. Спустя многие дни тренировок волшебник признал, что она готова творить магию в одиночку и оставил ей свой пост — а сам спустился вглубь ледника на тысячелетнюю спячку. С тех пор Рилай серьёзно отточила свое мастерство, и с ней не сравнится уже никто."
"[english]npc_dota_hero_crystal_maiden_bio"	"Born in a temperate realm, raised with her fiery older sister Lina, Rylai the Crystal Maiden soon found that her innate elemental affinity to ice created trouble for all those around her. Wellsprings and mountain rivers froze in moments if she stopped to rest nearby; ripening crops were bitten by frost, and fruiting orchards turned to mazes of ice and came crashing down, spoiled. When their exasperated parents packed Lina off to the equator, Rylai found herself banished to the cold northern realm of Icewrack, where she was taken in by an Ice Wizard who had carved himself a hermitage at the crown of the Blueheart Glacier. After long study, the wizard pronounced her ready for solitary practice and left her to take his place, descending into the glacier to hibernate for a thousand years. Her mastery of the Frozen Arts has only deepened since that time, and now her skills are unmatched."
"npc_dota_hero_kunkka_bio"	"Адмирала могущественного кладдского флота Кункку отправили защищать родные острова, когда демоны Катаракты объединились и начали захватывать земли людей. Несколько лет гремели небольшие стычки, перераставшие в смелые и масштабные нападения, и вот весь флот кровожадных демонов направился к Дрожащему острову. В отчаянии маги-фаталисты Кладда провели свой последний ритуал, отдав свои жизни и призвав тысячи древних духов на защиту своего флота, но даже это едва ли изменило течение битвы. Пока кладдские корабли тонули один за другим, адмирал отдувался на вражеских — топя судна магией своих предков. Однако в разгаре битвы между людьми, демонами и призраками далекого прошлого что-то подняло с глубин доселе дремавшую четвёртую силу. Морские потоки взмыли над немногими целыми кораблями, и в сердце боя появился Мэльрон Щупальцеликий. Его склизкие конечности расшвыривали корабли, разбивая кладдские фрегаты о судна Катаракты и смешивая волны и потоки ветра в бушующий хаос. Никто не может точно сказать, чем закончилось то столкновение. Катаракта с демоническими воплями затянулась обратно в пустоту, брошенная своими обитателями. Кункка же стал адмиралом, чей флот — единственное призрачное судно, которое бесконечно повторяет последние секунды своей жизни. Но пережил ли ту бурю сам адмирал? Этого не знает даже Левиафан — тот, кто призвал Мэльрона."
"[english]npc_dota_hero_kunkka_bio"	"As The Admiral of the mighty Claddish Navy, Kunkka was charged with protecting the isles of his homeland when the demons of the Cataract made a concerted grab at the lands of men. After years of small sorties, and increasingly bold and devastating attacks, the demon fleet flung all its carnivorous ships at the Trembling Isle. Desperate, the Suicide-Mages of Cladd committed their ultimate rite, summoning a host of ancestral spirits to protect the fleet. Against the demons, this was just barely enough to turn the tide. As Kunkka watched the demons take his ships down one by one, he had the satisfaction of wearing away their fleet with his ancestral magic. But at the battle's peak, something in the clash of demons, men and atavistic spirits must have stirred a fourth power that had been slumbering in the depths. The waves rose up in towering spouts around the few remaining ships, and Maelrawn the Tentacular appeared amid the fray. His tendrils wove among the ships, drawing demon and human craft together, churning the water and wind into a raging chaos. What happened in the crucible of that storm, none may truly say. The Cataract roars off into the void, deserted by its former denizens. Kunkka is now The Admiral of but one ship, a ghostly rig which endlessly replays the final seconds of its destruction. Whether he died in that crash is anyone's guess. Not even Tidehunter, who summoned Maelrawn, knows for sure."
"npc_dota_hero_warlock_bio"	"Будучи ректором и главой отдела реликвий в скрытых архивах Ультимирской академии, Дэмнок Лэнник неустанно искал затерянные, редкие и запретные тома. Ни проклятые храмы, ни коварные пещерные ходы — ничто не заставило бы Дэмнока свернуть с тропы, стоило ему прознать, что, быть может, в конце пути он найдет хотя бы жалкий кусочек свитка с древними знаниями. И так часто приходилось ему сталкиваться с сущностями, оставленными защищать эти древние знания, что он наконец посчитал необходимым изучить таинства магии. С такой же одержимостью принялся Дэмнок за учение, с какой отправлялся в опаснейшие походы за записями — и превзошёл всех чернокнижников Ультимирской академии за время, которого остальным хватило бы, лишь чтобы изучить самые основы. В последнюю очередь он вырезал себе посох из дредвудского дерева и заточил в него духа из Глубин Ада. И, ожидая дня, когда он найдёт последнюю затерянную книгу заклинаний, Дэмнок приступил к своему собственному произведению — Чёрному гримуару. Сомнений нет: он будет весьма поучительным."
"[english]npc_dota_hero_warlock_bio"	"As Chief Curator and Head of Acquisitions for the Arcane Archives of the Ultimyr Academy, Demnok Lannik was tireless in his pursuit of lost, rare and forbidden tomes. No cursed temple was so foreboding, no cavern path so treacherous, that any concern for his own survival could dissuade him from entering if rumors hinted that some pamphlet of primordial lore might still survive in its depths. However, so often did his investigations trigger the wrath of protector entities, that he finally found it necessary to master the arts of magic. He bent himself to learning sorcery with the same thorough obsessiveness that marked his quest for incunabula, becoming the most powerful Warlock of the Academy in less time than most practitioners required to complete a course of undergraduate work. Almost as an afterthought, he carved a staff of Dreadwood and summoned into it a captive spirit from the Outer Hells. And anticipating the day when he will have recovered every last lost spellbook, he has commenced writing his own Black Grimoire. It will undoubtedly be instructive."
"npc_dota_hero_zuus_bio"	"Повелитель небес и отец богов видит во всех героях своих буйных, мятежных детей. Неисчислимы свидания со смертными женщинами, где заставала его супруга. Поставила богиня бессмертного перед выбором: «Если нравятся смертные, иди и сам стань среди них. Докажи свою верность, и приму тебя своим мужем бессмертным. Если же нет — иди и умри средь созданий своих». Согласился с ней бог: неоспоримы были её слова (да и магия тоже). С тех пор он вёл себя примерно, проявляя к бессмертию чуть больше любви, чем к смертным. Но чтобы умолить вечную свою супругу, он должен стремиться к победам на поле боя."
"[english]npc_dota_hero_zuus_bio"	"Lord of Heaven, father of gods, Zeus treats all the Heroes as if they are his rambunctious, rebellious children. After being caught unnumbered times in the midst of trysts with countless mortal women, his divine wife finally gave him an ultimatum: 'If you love mortals so much, go and become one. If you can prove yourself faithful, then return to me as my immortal husband. Otherwise, go and die among your creatures.' Zeus found her logic (and her magic) irrefutable, and agreed to her plan. He has been on his best behavior ever since, being somewhat fonder of immortality than he is of mortals. But to prove himself worthy of his eternal spouse, he must continue to pursue victory on the field of battle."
"npc_dota_hero_tiny_bio"	"Он явился на свет куском камня. Происхождение его — загадка, ответ на которую он непрестанно пытается найти. Теперь он — каменный гигант, но кем же он был раньше? Обломком пятки голема? Осколком, сбитым с гаргульи в мастерской скульптора? Частью Пророческого лика Гартоса? Им движет глубокое любопытство, и он без устали путешествует по миру, пытаясь найти свои истоки, свою родословную, свой народ. В скитаниях он прибавляет в массе и размере; силы, что дробят маленькие камни, его делают лишь мощнее и мощнее."
"[english]npc_dota_hero_tiny_bio"	"Coming to life as a chunk of stone, Tiny's origins are a mystery on which he continually speculates.  He is a Stone Giant now, but what did he used to be?  A splinter broken from a Golem's heel?  A shard swept from a gargoyle-sculptor's workshop?  A fragment of the Oracular Visage of Garthos?  A deep curiosity drives him, and he travels the world tirelessly seeking his origins, his parentage, his people.  As he roams, he gathers weight and size; the forces that weather lesser rocks, instead cause Tiny to grow and ever grow."
"npc_dota_hero_puck_bio"	"На первый взгляд это существо обладает озорным, ребяческим характером, но за ним скрывается чужеродная личность. Волшебные дракончики живут целую вечность, и пусть эта особь провела в юном облике несчётные тысячелетия, она всё равно будет считаться молодой, даже когда города нашего времени обратятся в пыль. Посему побуждения этого создания непостижимы, а игривость может скрывать его тёмное начало. Истинная природа дракончика — в его бесконечных проказах."
"[english]npc_dota_hero_puck_bio"	"While Puck seems at first glance a mischievous, childish character, this quality masks an alien personality. The juvenile form of a Faerie Dragon, a creature that lives for eons, Puck spends countless millennia in its childish form. So while it is technically true that Puck is juvenile, it will continue to be so when the cities of the present age have sloughed away into dust. Its motives are therefore inscrutable, and what appears to be play may in fact hide a darker purpose. Its endless fondness for mischief is the true indicator of Puck's true nature."
"npc_dota_hero_dazzle_bio"	"Перед получением титула жреца теней каждый юный послушник ордена Дезун должен пройти серию ритуалов. Последний из них, ритуал теней, представляет собой опасное путешествие в мир Нотл, непредсказуемую реальность, откуда возвращается далеко не каждый, кто посмел войти. Одни из тех, что возвращались, теряли рассудок. У других открывались странные способности. Но так или иначе, всякий, кто попадал в мир Нотл, бесповоротно изменялся. Ведомый мыслями о просвещении, Dazzle был самым юным претендентом на прохождение ритуала за всю историю своего племени. Поначалу орден отверг его кандидатуру, говоря, что он слишком молод. Однако Dazzle было не отговорить. Все-таки рассмотрев что-то особенное в упорном послушнике, старейшины согласились на проведение ритуала. Dazzle выпил священное зелье, и сел у огня, пока остальные члены его племени исполняли ритуальный танец. В отражении мира Нотл, куда он попал, понятия света и тени были перепутаны и смешаны между собой. Поэтому исцеляющий свет, приятно мерцающий в темноте, на самом деле воплощение зла, а самые кошмарные свершения проводятся в ослепительной вспышке великолепия. Интуиция старейшин оказалась пророческой: Dazzle оказался жрецом теней, подобных по силе которому его народ никогда не видел. С силой, способной как исцелять, так и убивать. И теперь он использует свои способности, чтобы укреплять союзников и сокрушать врагов."
"[english]npc_dota_hero_dazzle_bio"	"Each young acolyte to the Dezun order must complete a series of rites before becoming a shadow priest. The final rite, the rite of shades, is a harrowing spiritual journey through the Nothl Realm, an unpredictable domain from which not all visitants return.  Of those who do, some return mad. Others return with strange aptitudes. But all who go there are changed by their experiences. Driven by the need for enlightenment, Dazzle was the youngest of his tribe ever to request the sacred ritual. At first the order refused him, saying he was too young. But Dazzle was not to be dissuaded. Sensing something special in the headstrong young acolyte, the elders relented. Dazzle drank down the sacred potion and sat by the fire while the rest of his tribe danced through the night. In this ethereal dimension of the Nothl Realm, the properties of light and dark are inverted. Thus his brilliant healing light, beautiful to our eye, is actually a sinister kind of evil; and the darkest deeds are done in a dazzling glow. The elders' intuition was prophetic: Dazzle returned to his people as a Shadow Priest like none seen before, with the power to heal as well as to destroy. Now he uses his gift to cut down his enemies and mend his friends."
"npc_dota_hero_rattletrap_bio"	"Ратлтрап — выходец из того же смышленого народца, что и Sniper и Tinker, и он также компенсирует свою низкорослость механическими приспособлениями и хитростью ума. Сын часовщика, Ратлтрап много лет учился ремеслу отца — до тех пор, пока война не сошла с гор и не унесла из равнинных поселений мирные профессии. «Теперь твое ремесло — война», — сказал ему умирающий отец, пока деревня их прадедов дымилась, обугленная и сожженная. Плох тот ремесленник, который винит инструменты, и Ратлтрап был не из тех, что придумывал отговорки. Похоронив отца в руинах деревни, он устремился превратить себя в величайший инструмент войны всех миров и времен. Он поклялся, что его больше никогда не застанут врасплох — и соорудил, используя свои знания, механические доспехи, в сравнении с которыми снаряжение иноземцев было подобно консервным банкам. Теперь Ратлтрап живет вместе со своими устройствами — некрупный, но смертоносный воин, разрушение и засада для которого стали способностями, работающими почти автоматически и точно, как часовой механизм. Механик смерти, он быстро кончает жизнь неподготовленных противников с помощью своих творений и несет с собой новый век военной экипировки. Который час? Час Clockwerk!"
