"lang"
{
"Language"	"danish"
"npc_dota_hero_skeleton_king_bio"	"I utallige år byggede King Ostarion sit kongerige fra resterne af sine fjender. Det var en neurotisk persons ærinde, der blev gjort for at passere de lange uendeligheder i et monarki, der virkede til aldrig at have en ende. Han troede på, at så længde han byggede på tårnene i sit palads, kunne han ikke dø. Men i sidste ende fandt han ud af, at han havde været vildledt... At selv knogle kunne forsvinde. Dybt mistroisk over for kød, søgte han en mere permanent måde at udbygge sit rige, og til sidste satte han sig fast på jagten af Wraith-energi, en form for ren ånd, der afgives af visse mørke sjæle ved deres død. Hvis han indgyder Wraith Essence i sig selv, tænkte han, at han kunne skabe en krop så lysende og uendelig som sit ego. På det tusindårige solhverv kendt som Wraith-Night, lagde han sig for et transformeringsritual, hvor han tvang sine forsøgspersoner til at høste nok sjæle til at drive hans ambition for udødelighed. Ingen ved hvor mange af hans mestre døde, for den eneste overlevende, der betød noget, var Wraith King, der rejste sig med solen den følgende morgen. Nu bruger han sjældent et øjeblik på sin glødende trone--men skrider i stedet ud med sit sværd trukket og kræver en troskab, der forlænger sig langt bag døden."
"[english]npc_dota_hero_skeleton_king_bio"	"For untold years, King Ostarion built a kingdom from the remains of his enemies. It was an obsessive's errand, done to pass the long eternities of a monarchy that seemed fated never to end. He believed that as long as he built up the towers of his palace, he could not die. But eventually he learned that he had been deluded... that bone itself could perish. Deeply mistrustful of flesh, he sought a more permanent way of extending his reign, and at last settled on pursuit of wraith energy, a form of pure spirit given off by certain dark souls at death. Should he infuse himself with Wraith Essence, he thought he might create a body as luminous and eternal as his ego. On the millennial solstice known as Wraith-Night, he submitted to a rite of transformation, compelling his subjects to harvest enough souls to fuel his ambition for immortality. No one knows how many of his champions died, for the only survivor who mattered was the Wraith King who rose with the sun on the following morn. Now he rarely spends a moment on his glowing throne--but strides out with sword drawn, demanding a fealty that extends far beyond death. "
"npc_dota_hero_morphling_bio"	"I flere mørke æoner kredsede kometen. Slavebundet til en fjern sol, bundet af tyngdekraftens ubønhørlige trækken; den enorme kugle af is farede igennem mørket mellem verdener. Fremmedgjort af sin rejse. Den slog ned gennem himlen om aftenen under den ældgamle Vloy-krig og efterlod et skinnende spor hen over nattehimlen; et tegn som begge hære tolkede som et varsel. Den frosne kugle smeltede i et glimt af gloende hede; to kræfter nedenunder overfladen ved randen af en smal flod sloges med hinanden. Morphling blev født direkte ind i konflikt, nu hvor han var befriet fra sin is-stase. En enkel kraft sammensat af havets tidevand; lunefuld og utvungen. Han gik instinktivt ind i kampen ved at antage form som den første general, der vovede at sætte sine ben ud i vandet, og slog ham til døde. Da de brogede krigere stødte sammen, skiftede han fra form til form gennem kampen og opsugede øjeblikkeligt disse underlige væseners væremåder, først en infanterist, så en bueskytte, dernæst en kavalerist, indtil Morphling havde været hver eneste part, og den sidste soldat faldt. Kampens ende blev hans begyndelse."
"[english]npc_dota_hero_morphling_bio"	"For dark eons the comet circled. Held in thrall to a distant sun, bound by gravity's inexorable pull, the massive ball of ice careened through the blackness between worlds, made strange by its dark journey. On the eve of the ancient war of the Vloy, it punched down through the sky and lit a glowing trail across the night, a sign both armies took for an omen. The frozen ball melted in a flash of boiling heat, as below two forces enjoined in battle across the border of a narrow river. Thus freed from its icy stasis, the Morphling was born into conflict, an elemental power at one with the tides of the ocean, capricious and unconstrained. He entered the fight, instinctively taking the form of the first general who dared set foot across the water, and then struck him dead. As the motley warriors clashed, he shifted from form to form throughout the battle, instantly absorbing the ways of these strange creatures--now a footsoldier, now an archer, now the cavalryman--until, by the time the last soldier fell, Morphling had played every part. The battle's end was his beginning."
"npc_dota_hero_bloodseeker_bio"	"Strygwyr, Bloodseeker, er en rituelt sanktioneret jæger - De Flåede Tvillingers hund - som er blevet sendt ned fra den tåge-afskærmede tinde på Xhancatocatl i sin søgen efter blod. De Flåede kræver kæmpemæssige mængder blod for at holde sig mætte og beroligede, og de ville hurtigt dræne hele deres bjergimperiums befolkning, hvis ikke præsterne i de høje plateauer formildede dem. Strygwyr drager derfor ud i sin søgen efter blodbad. Den livsvigtige energi i det blod, som han måtte udgyde, flyder direkte tilbage til Tvillingerne gennem de hellige afmærkninger på hans våben og rustning. Igennem årene er han endt med at rumme energien, som i en brutal hund; i kamp er han ligeså vild som en sjakal. Under Bloodseekers maske, i suset af blodig hærdning, siges det, at man til tider kan se De Flåede tage direkte kontrol over deres hund."
"[english]npc_dota_hero_bloodseeker_bio"	"Strygwyr the Bloodseeker is a ritually sanctioned hunter, Hound of the Flayed Twins, sent down from the mist-shrouded peaks of Xhacatocatl in search of blood. The Flayed Ones require oceanic amounts of blood to keep them sated and placated, and would soon drain their mountain empire of its populace if the priests of the high plateaus did not appease them. Strygwyr therefore goes out in search of carnage. The vital energy of any blood he lets, flows immediately to the Twins through the sacred markings on his weapons and armor. Over the years, he has come to embody the energy of a vicious hound; in battle he is savage as a jackal. Beneath the Mask of the Bloodseeker, in the rush of bloody quenching, it is said that you can sometime see the features of the Flayers taking direct possession of their Hound."
"npc_dota_hero_axe_bio"	"Som en grynten i den Røde Tåges Hær, satte Mogul Khan sig op efter rangen \"Rød Tåge-general\". I kamp efter kamp beviste han sit værd ved blodige handlinger. Hans stigning i graderne blev understøttet af, at han aldrig tøvede med at halshugge en overordnet. Gennem det syv år lange felttog i de tusind fjeldsøer, skilte han sig ud i et glorværdigt blodbad. Hans stjernestatus var større end nogensinde, imens antallet af kammerater i hæren svandt ind. På den ultimative sejrs nat erklærede Axe sig selv for Rød Tåge-general, og tog den ultimative titel på sig: \"Axe\". Men hans antal af tropper var nu nul. Selvfølgelig var der mange, der havde faldet i kamp, men et betragteligt antal havde også faldet til Axes klinge. Det er klart, at de fleste soldater nu skyer hans lederskab. Men Axe er revnende ligeglad; han ved nemlig, at en enmandshær klart er bedst."
"[english]npc_dota_hero_axe_bio"	"As a grunt in the Army of Red Mist, Mogul Khan set his sights on the rank of Red Mist General. In battle after battle he proved his worth through gory deed. His rise through the ranks was helped by the fact that he never hesitated to decapitate a superior. Through the seven year Campaign of the Thousand Tarns, he distinguished himself in glorious carnage, his star of fame shining ever brighter, while the number of comrades in arms steadily dwindled. On the night of ultimate victory, Axe declared himself the new Red Mist General, and took on the ultimate title of 'Axe.' But his troops now numbered zero. Of course, many had died in battle, but a significant number had also fallen to Axe's blade. Needless to say, most soldiers now shun his leadership. But this matters not a whit to Axe, who knows that a one-man army is by far the best."
"npc_dota_hero_razor_bio"	"Blandt de symbolske kræfter, som befolker Underlandskabet, er Razor, Lyngenfærdet, en af de mest frygtede. Med sin lynpisk patruljerer han i den Snævre Labyrint; det farlige netværk af passager, hvori de afdødes sjæle sorteres efter deres egen medfødte intelligens, snedighed og vedholdenhed. Glidende omkring ovenover labyrinten kigger Razor ned på de desorienterede sjæle og nedfælder smæld af skoldende elektricitet, som både straffer og sætter skub i sjælene, som er i gang med at vælge deres egne skæbner. Ved pisken skynder de sig hen imod de oplyste udgange eller evigt mørke huller. Razor er den uendelige legemliggørelse af en dominerende kraft; abstrakt og næsten klinisk i sin magtudfoldelse. Han bærer dog en hovmodig mine, hvilket antyder, at han finder en sardonisk tilfredsstillelse i sit arbejde."
"[english]npc_dota_hero_razor_bio"	"Among the emblematic powers that populate the Underscape, Razor the Lightning Revenant is one of the most feared. With his whip of lightning, he patrols the Narrow Maze, that treacherous webwork of passages by which the souls of the dead are sorted according to their own innate intelligence, cunning and persistence. Drifting above the Maze, Razor looks down on the baffled souls below, and delivers jolts of scalding electricity that both punish and quicken the souls as they decide their own fates, hurrying on toward luminous exits or endlessly dark pits. Razor is the eternal embodiment of a dominating power, abstract and almost clinical in his application of power. Yet he has a lordly air that suggests he takes a sardonic satisfaction in his work."
"npc_dota_hero_storm_spirit_bio"	"Storm Spirit er i sandhed en naturkraft — den vilde kraft bestående af vind og vejr smeltet sammen til en menneskelig form. Og en højrøstet, jovial og ukuelig form er det i sandhed! Lige så munter som en yndlingsonkel; han sprøjter knitrende energi ind i en hvilken som helst situation. Men det har ikke altid været sådan, og i hans skabelse forekom der også tragedie. For generationer siden i sletterne ude bagved de Hylende Bjerge lå et godt folk hen i hungersnød og tørke. En simpel elementomformer, kaldet Thunderkeg, anvendte en forbudt besværgelse til at hidkalde stormens ånd for at bede om regn. I sit raseri over denne dødeliges antagelse lagde Stormsønnen, kendt som Raijin, sletten øde; skyllet fuldstændig bar med vinde og oversvømmelser. Thunderkeg kunne ikke hamle op med Stormsønnen — i hvert fald ikke før han kastede en selvmorderisk besværgelse, som smedede deres skæbner sammen til én: han fangede Stormsønnen i sin egen krops bur. De er nu fanget afhængigt af hinanden; Thunderkegs grænseløse, gode humør, smeltet sammen med Raijins forrykte energi, danner den joviale Raijin Thunderkeg — en Stormsøn som betræder verden i sin fysiske form."
"[english]npc_dota_hero_storm_spirit_bio"	"Storm Spirit is literally a force of nature--the wild power of wind and weather, bottled in human form. And a boisterous, jovial, irrepressible form it is! As jolly as a favorite uncle, he injects every scene with crackling energy. But it was not always thus, and there was tragedy in his creation. Generations ago, in the plains beyond the Wailing Mountains, a good people lay starving in drought and famine. A simple elementalist, Thunderkeg by name, used a forbidden spell to summon the spirit of the storm, asking for rain. Enraged at this mortal's presumption, the Storm Celestial known as Raijin lay waste to the land, scouring it bare with winds and flood. Thunderkeg was no match for the Celestial--at least until he cast a suicidal spell that forged their fates into one: he captured the Celestial in the cage of his own body. Trapped together, Thunderkeg's boundless good humor fused with Raijin's crazed energy, creating the jovial Raijin Thunderkeg, a Celestial who walks the world in physical form. "
"npc_dota_hero_crystal_maiden_bio"	"Født i et tempereret område og opvokset med sin brændende storesøster, Lina, opdagede Rylai, Crystal Maiden, hurtigt sin indædte, naturlige beslægtethed med is, som skabtes for at ulejlige alle omkring hende. Kildespring og bjergfloder forfrøs på et øjeblik, hvis hun stoppede op for at hvile i nærheden; modnende afgrøder led under frostskader, og modne frugtplantager blev forvandlet til is-labyrinter og styrtede sammen - fordærvede. Alt imens deres rasende forældre sendte Lina af sted til ækvator, blev Rylai forvist til de kolde nordlige områder i Icewrack. Her tog en is-troldmand, som havde udhulet en eneboerhytte til sig selv på Blueheart-gletsjerens top, hende til sig. Efter længere tid i lære erklærede troldmanden hende rede til egenhåndspraktisering og lod hende overtage hans position, hvorpå han steg ned i gletsjeren for at gå i hi i tusind år. Hendes mestren af de frosne kunstarter er kun blevet skærpet siden da, og i dag er der ingen med færdigheder som hende."
"[english]npc_dota_hero_crystal_maiden_bio"	"Born in a temperate realm, raised with her fiery older sister Lina, Rylai the Crystal Maiden soon found that her innate elemental affinity to ice created trouble for all those around her. Wellsprings and mountain rivers froze in moments if she stopped to rest nearby; ripening crops were bitten by frost, and fruiting orchards turned to mazes of ice and came crashing down, spoiled. When their exasperated parents packed Lina off to the equator, Rylai found herself banished to the cold northern realm of Icewrack, where she was taken in by an Ice Wizard who had carved himself a hermitage at the crown of the Blueheart Glacier. After long study, the wizard pronounced her ready for solitary practice and left her to take his place, descending into the glacier to hibernate for a thousand years. Her mastery of the Frozen Arts has only deepened since that time, and now her skills are unmatched."
"npc_dota_hero_warlock_bio"	"Demnok Lannik var som hovedkurator og chef for opkøbsafdelingen i de Mystiske Arkiver på Ultimyr-akadamiet rastløs i sin jagt efter mistede, sjældne og forbudte værker. Intet forbandet tempel var ildevarslende nok - ingen hulesti for farlig - til, at frygten for hans egen overlevelse kunne overtale ham til ikke at fortsætte, hvis rygtet havde det, at en pjece urgammel overlevering måske havde overlevet nede i dybderne. Men hans efterforskninger udløste vrede hos beskyttende enheder så ofte, at han endelig fandt det nødvendigt at mestre magiens kunstarter. Han forpligtede sig selv til at lære trolddom med samme gennemførte tvangsmæssighed, som kendetegnede hans søgen efter inkunabler, og han blev deraf den mest magtfulde akademi-Warlock i løbet af mindre tid, end de fleste udøvere krævede for, at man kunne gennemføre et studentarbejde-forløb. Som en slags senere indskydelse udskar han en stav af frygttræ og fremmanede en ånd fra de Ydre Helveder, som holdes i fangenskab indeni staven. Og i sin foregriben på den dag, hvor han vil have genvundet hver eneste sidste, tabte tryllebog, har han påbegyndt skriverierne på sin egen Sorte Tryllebog. Den vil uden tvivl være lærerig."
"[english]npc_dota_hero_warlock_bio"	"As Chief Curator and Head of Acquisitions for the Arcane Archives of the Ultimyr Academy, Demnok Lannik was tireless in his pursuit of lost, rare and forbidden tomes. No cursed temple was so foreboding, no cavern path so treacherous, that any concern for his own survival could dissuade him from entering if rumors hinted that some pamphlet of primordial lore might still survive in its depths. However, so often did his investigations trigger the wrath of protector entities, that he finally found it necessary to master the arts of magic. He bent himself to learning sorcery with the same thorough obsessiveness that marked his quest for incunabula, becoming the most powerful Warlock of the Academy in less time than most practitioners required to complete a course of undergraduate work. Almost as an afterthought, he carved a staff of Dreadwood and summoned into it a captive spirit from the Outer Hells. And anticipating the day when he will have recovered every last lost spellbook, he has commenced writing his own Black Grimoire. It will undoubtedly be instructive."
"npc_dota_hero_zuus_bio"	"Himlens herre, gudernes fader; Zeus behandler alle helte, som om de er hans uregerlige, rebelske børn. Efter at være blevet fanget adskillige gange midt i stævnemøder med utallige dødelige kvinder, gav hans guddommelige kone ham endelig et ultimatum: 'Hvis du elsker de dødelige så meget, kan du selv blive én af dem. Hvis du kan vise dig tro, så vend tilbage til mig som min udødelige ægtemand. Ellers kan du tage at dø blandt dine medskabninger.' Zeus fandt hendes logik (og magi) ubestridelig, og gik med på hendes idé. Han har sidenhen vist sig fra sin bedste side, da han foretrækker udødelighed noget mere end dødelige. Men for at vise sig værdig over for sin evige hustru, må han fortsat opnå sejr på slagmarken."
"[english]npc_dota_hero_zuus_bio"	"Lord of Heaven, father of gods, Zeus treats all the Heroes as if they are his rambunctious, rebellious children. After being caught unnumbered times in the midst of trysts with countless mortal women, his divine wife finally gave him an ultimatum: 'If you love mortals so much, go and become one. If you can prove yourself faithful, then return to me as my immortal husband. Otherwise, go and die among your creatures.' Zeus found her logic (and her magic) irrefutable, and agreed to her plan. He has been on his best behavior ever since, being somewhat fonder of immortality than he is of mortals. But to prove himself worthy of his eternal spouse, he must continue to pursue victory on the field of battle."
"npc_dota_hero_tiny_bio"	"Eftersom Tiny blev til som en bunke sten, er hans oprindelse et mysterie, som han stadig spekulerer over. Han er en sten-gigant nu, men hvad plejede han at være? En splint brækket af en golems hæl? Et skår fejet fra en gargoil-skulptørs værksted? Et fragment af Garthors orakelske åsyn? En dyb nysgerrighed får ham til utrætteligt at rejse verden rundt, søgende efter sin oprindelse, sin herkomst, sit folk. Som han rejser, øges hans vægt og størrelse; kræfterne, der ellers tærer på mindre sten, får Tiny til at vokse sig større og større."
"[english]npc_dota_hero_tiny_bio"	"Coming to life as a chunk of stone, Tiny's origins are a mystery on which he continually speculates.  He is a Stone Giant now, but what did he used to be?  A splinter broken from a Golem's heel?  A shard swept from a gargoyle-sculptor's workshop?  A fragment of the Oracular Visage of Garthos?  A deep curiosity drives him, and he travels the world tirelessly seeking his origins, his parentage, his people.  As he roams, he gathers weight and size; the forces that weather lesser rocks, instead cause Tiny to grow and ever grow."
"npc_dota_hero_puck_bio"	"Puck virker ved første øjekast gavtyveagtig med en barnlig væremåde, men dette karaktertræk ligger til dække for en fremmed personlighed. Faerie-drager lever i evigheder, og Puck, som er en sådan drage, tilbringer utallige årtusinder i deres ungdommelige form. Alt imens det teknisk set er sandt, at Puck er ungdommelig, vil den fortsat være dette, når nutidens storbyer er blevet slidt ned til støv. Dens motiver er derfor uudgrundelige, og det, der lader til at være leg, kan rent faktisk skjule et mørkere formål. Dens endeløse eftergivenhed over for spilopper er den sande indikator af Pucks sande natur."
"[english]npc_dota_hero_puck_bio"	"While Puck seems at first glance a mischievous, childish character, this quality masks an alien personality. The juvenile form of a Faerie Dragon, a creature that lives for eons, Puck spends countless millennia in its childish form. So while it is technically true that Puck is juvenile, it will continue to be so when the cities of the present age have sloughed away into dust. Its motives are therefore inscrutable, and what appears to be play may in fact hide a darker purpose. Its endless fondness for mischief is the true indicator of Puck's true nature."
"npc_dota_hero_tidehunter_bio"	"Tidehunter, kendt som Leviathan, var engang mester af de Sunkne Øer, men hans motiver er lige så mystiske som hans eget folks motiver. Vi kender alle til vigtigheden af Tørlændernes skibsruter; hvordan imperier kan opstå og forsvinde afhængigt af, hvem der kontrollerer det åbne hav. Langt mindre vides om undervandsruterne, og hvordan de stridende stammer af Meranthic Diaspora har skabt beboelse igennem endeløse undersøiske sammenstød. I de skrøbelige traktater mellem Mer og Mennesket kan vi ane omfanget af de druknede imperier, men deres politik forekommer kompleks og uklar. Det lader til, at Leviathan blev træt af sådanne ubetydelige stridigheder og begav sig ud på egen hånd — udelukkende loyal over for sin dybhavsgud: Maelrawn, Den Tentakulære. Han spankulerer nu rundt på grundene ledende efter mænd eller meranther, som forvilder sig ind på hans vej, og dette med en særlig afsky over for Admiral Kunkka, som har været hans nemesis længe af årsager, som er gået tabt i havets dybeste afgrunde."
"[english]npc_dota_hero_tidehunter_bio"	"The Tidehunter known as Leviathan was once the champion of the Sunken Isles, but his motives are as mysterious as those of his people. We all know the importance of the Drylanders' shipping lanes, how empires may rise and fall according to who controls the open water. Far less is known of the submarine lanes, and how the warring tribes of the Meranthic Diaspora have carved out habitations through endless undersea skirmishes. In the fragile treaties between the Mer and Men, we can glimpse the extent of the drowned empires, but their politics appear complex and opaque. It would seem that Leviathan tired of such petty strife, and set off on his own, loyal only to his abyssal god, Maelrawn the Tentacular. He stalks the shallows now in search of men or meranths who stray into his path, and with a particular loathing for Admiral Kunkka, who has long been his nemesis for reasons lost in the deepest trenches of the sea."
"npc_dota_hero_riki_bio"	"Riki blev født som det mellemste barn i det store Tahlin-dynasti. Med en ældre bror, der var plejet til tronen, og en yngre bror, der blev forkælet og holdt på, virkede Riki, den mellemste søn, som født til usynlighedens kunster. Det var en kunstart, som han dyrkede, og en kunstart, som i sidste ende reddede hans liv den nat, hvor hans folk blev forrådt og hans familie slagtet. Ud af hele den royale linje undslap kun han; lille og adræt, fordringsløs, med røg som dække. Han skar sig ud igennem den royale grund ved at udnytte overraskelsens fordele. På stille vis flængede han halsene på den ene kriger efter den anden. Riki er nu fritaget fra sine royale forpligtelser og bruger i stedet sine talenter til en ny form for hverv: Snigmord. Han gør sine fjender tavse og skærper sine færdigheder i håbet om, at han en dag vil tage hævn over dem, som dræbte hans familie og berøvede ham sin fødselsret."
"[english]npc_dota_hero_riki_bio"	"Riki was born middle child to the great dynasty of Tahlin. With an older brother groomed for the throne, and a younger brother coddled and kept, Riki, the small middle son, seemed born for the art of invisibility.  It was an art he cultivated, and one which ultimately saved his life on the night that his people were betrayed and his family slaughtered. Of all the royal line, he alone escaped, small and agile, unassuming, using smoke as cover. He cut his way out of the royal grounds, using the advantage of surprise, quietly slitting the throats of one enemy warrior after another. Now free of his royal responsibilities, Riki uses his talents in service to a new trade: Stealth Assassin. He silences his enemies, sharpening his skills, hoping to one day take revenge on those who killed his family and robbed him of his birthright."
"npc_dota_hero_tinker_bio"	"Tinker, også kendt som Boush, tilhører en meget lille race, som er kendt for sin intelligens, sin snedighed og sit vanskelige forhold til magi. Det er en stolthedssag, at de kun vil overleve med deres kløgt og kun bruge naturens kræfter, som kan udvindes gennem rationel metodik. Boush kan bekræfte, at selv denne undladelse har ført til mange problemer. Boush, Tinker, var engang hovedefterforskeren i naturens love og ledte en enorm intellektuel efterforskning ud i naturens anvendelse; han oprettede et underjordisk laboratorium i de berygtede, tåge-indhyllede sletter i det Violette Plateau. De hånede magikere ved den fare, som de udsatte verden for, da Boush og hans Tinker-kompagnoner overlegent vred en portal til et fuldstændig ubegribeligt rige op — her indledte de deres eget mareridt. En sort tåge steg op fra det huleagtige indre i det Violette Plateau. Denne tåge henlagde området i et permanent mørke, hvorfra lyden af rædsel konstant strømmer ud. Boush undslap med sin kløgt og de tingester, som han havde på sig — den eneste Tinker der overlevede Violet Plateau-hændelsen."
"[english]npc_dota_hero_tinker_bio"	"Boush the Tinker's diminutive race is known for its intelligence, its cunning, and its prickly relationship with magic. As a matter of pride, they survive by their wits, and use only those powers of nature that may be unlocked through rational methodologies. Even this forbearance has led to a great deal of trouble, as Boush can attest. Once a key investigator of natural law, Boush the Tinker led a vast intellectual investigation into the workings of nature, founding a subterranean laboratory in the rumored, mist-wreathed wastes of the Violet Plateau. While scorning mages for the dangers they visit upon the world, Boush and his Tinker associates haughtily wrenched open a portal to some realm beyond comprehension and ushered in some nightmares of their own. A black mist rose from the cavernous interior of the Violet Plateau, shrouding it in permanent darkness from which sounds of horror perpetually emanate. Boush escaped with only his wits and the contraptions he carried, the sole Tinker to survive the Violet Plateau Incident. "
"npc_dota_hero_necrolyte_bio"	"Under en stor epidemi blev en obskur munk med mørke tendenser, munken Rotund'jere, forfremmet til kardinal grundet døden, som hastigt ramte alle hans overordnede. Alt imens andre medlemmer af ordenen drog ud for at hjælpe de syge, isolerede den nyfastsatte kardinal sig selv i Rumusque-katedralen og havde travlt med at planlægge sin overtagelse af døende adeliges ejendom; han lovede dem spirituelle belønninger, hvis de overlod deres jordlige domæner. Da pesten efterhånden blot holdt sig til nogle hårdnakkede få, faldt hans opførsel under den større ordens opmærksomhed. Ordenen fandt ham skyldig i kætteri og idømte ham tjeneste i epidemi-afsnittet — fortryllet med besværgelser der ville sikre ham en langsom og langvarig dårligdom. Men de havde ikke regnet med hans naturlige immunitet. Rotund'jere tog dårligdommen til sig men i stedet for at dø af den, styrkede den hans kræfter. Styrken forvandlede ham til en sand pest-magiker — en Pestilensens Pave. Han erklærede sig selv Necrophos og vandrer i dag verden rundt og spreder pesten, hvor end han går, og vokser i forfærdelig styrke for hver by, hans fordærvelige tilstedeværelse tilintetgør."
"[english]npc_dota_hero_necrolyte_bio"	"In a time of great plague, an obscure monk of dark inclinations, one Rotund'jere, found himself promoted to the rank of Cardinal by the swift death of all his superiors. While others of the order went out to succor the ill, the newly ordained cardinal secluded himself within the Cathedral of Rumusque, busily scheming to acquire the property of dying nobles, promising them spiritual rewards if they signed over their terrestrial domains. As the plague receded to a few stubborn pockets, his behavior came to the attention of the greater order, which found him guilty of heresy and sentenced him to serve in the plague ward, ensorcelled with spells that would ensure him a slow and lingering illness. But they had not counted on his natural immunity. Rotund'jere caught the pox, but instead of dying, found it feeding his power, transforming him into a veritable plague-mage, a Pope of Pestilence. Proclaiming himself Necrophos, he travels the world, spreading plague wherever he goes, and growing in terrible power with every village his pestilential presence obliterates."
"npc_dota_hero_faceless_void_bio"	"Darkterror, Faceless Void, er på visit fra Claszureme — et rige uden for tidens rammer. Det forbliver et mysterium, hvorfor denne skabning fra en anden dimension mener, at kampen om Nemesis-stenene er værd at træde ind i vores fysiske plan for, men en forstyrrelse af kraftbalancen i denne verden har åbenbart eftervirkninger i nærtliggende dimensioner. Tid betyder intet for Darkterror — den er blot en forhindring for hans fjender og en støtte til hans allierede. Hans langsyn på kosmos har givet ham en fjern, frakoblet karakter, men i kamp er han dog i særdeleshed i stand til at gøre det personligt."
"[english]npc_dota_hero_faceless_void_bio"	"Darkterror the Faceless Void is a visitor from Claszureme, a realm outside of time. It remains a mystery why this being from another dimension believes the struggle for the Nemesis Stones is worth entering our physical plane, but apparently an upset in the balance of power in this world has repercussions in adjacent dimensions. Time means nothing to Darkterror, except as a way to thwart his foes and aid his allies. His long-view of the cosmos has given him a remote, disconnected quality, although in battle he is quite capable of making it personal."
"npc_dota_hero_viper_bio"	"En sadistisk troldmand havde fanget og ønskede at tæmme sin ondskabsfulde, og nu, tjenende ånd. Viper var påfaldende meget glad for at være blevet befriet fra de forseglede og aldrigændrende Underjordiske Egne, hvor hans race havde levet i millionvis af år, grundet et tektonisk skred, der havde forseglet Netherdrakene i store, selvlysende huler. Viper tilbragte noget tid på at underkaste sig troldmandens fortryllelser, hvorfor han håbede på at lære, hvad han kunne, af de mørke magier, som troldmanden praktiserede. Han indså dog hurtigt, at få besværgelser var lige så dødelige som de gifte, der var hans medfødte rettighed. Netherdraken udsved en syre, som hurtigt fortærede tremmerne i hans bur, og han slap fri fra sin indespærring, spyttede syre i den gamle magikers øjne og svævede ud for at lade verden vide, at den havde fået en ny herre."
"[english]npc_dota_hero_viper_bio"	"The malevolent familiar of a sadistic wizard who captured and hoped to tame him, Viper was curiously glad to have been sprung from the sealed and unchanging subterranean Nether Reaches where his race had lived for millions of years, after tectonic slippage had sealed off the Netherdrakes in luminous caverns. Viper spent some time appearing to submit to the wizard's enchainments, hoping to learn what he could of the dark magics the mage practiced. But he soon realized that few spells were as deadly as the toxins that were his birthright. Exuding an acid that swiftly ate away the bars of his cage, the Netherdrake slipped free of his confines, spit poison in the old spellcaster's eyes, and soared out to let the world know that it had a new master."
"npc_dota_hero_bounty_hunter_bio"	"Når de jagtede fortæller historier om Gondar, Bounty Hunter, er ingen sikre på, hvad der er sandt. I hviskende toner siges det, at han blev efterladt som barn, hvorfor han lærte at spore ting for simpel overlevelses skyld. Andre har hørt, at han var et forældreløst barn, som blev taget til sig af den store jæger, Soruq, for at lære mesterens færdigheder med en klinge, alt imens de loddede de mørke skove til store jagter. Men andre mener, at han var en gadeknægt af lav status, som blev opfostret i et lav bestående af tyve, som var trænet i listen og fejldirigeringens kunst. Omkring lejrbål i det vilde landskab taler Gondars bytte for rygterne om hans arbejde, som vokser sig mere og mere frygtsomme: De siger, at det var ham, der opsporede den tyranniserende Kong Goff flere år efter, at regenten skjulte sig, og at han afleverede hans hoved og scepter som bevis. At det var ham, som infiltrerede de rebelske lejre i Highseat og endelig fik bragt den legendariske tyv, Hvidkappe, til dom for sine forbrydelser. Og at det var ham, som satte en stopper for jægeren Soruqs karriere, som blev dømt som kriminel for at have dræbt prinsens højt værdsatte satan. Historierne om Gondars utrolige færdigheder strækker sig videre med hver dristige bedrift mere utrolig en den forrige; hvert mål mere flygtigt. Den jagtede ved, at for den rette pris må selv den mægtigste se frygten i øjnene ude i skyggerne."
"[english]npc_dota_hero_bounty_hunter_bio"	"When the hunted tell tales of Gondar the Bounty Hunter, none are sure of which are true. In whispered tones they say he was abandoned as a kit, learning his skill in tracking as a matter of simple survival. Others hear he was an orphan of war, taken in by the great Soruq the Hunter to learn the master's skill with a blade as they plumbed the dark forests for big game. Still others believe he was a lowly street urchin raised among a guild of cutpurses and thieves, trained in the arts of stealth and misdirection. Around campfires in the wild countryside his quarry speaks the rumors of Gondar's work, growing ever more fearful: they say it was he who tracked down the tyrant King Goff years after the mad regent went into hiding, delivering his head and scepter as proof. That it was he who infiltrated the rebel camps at Highseat, finally bringing the legendary thief White Cape to be judged for his crimes. And that it was he who ended the career of Soruq the Hunter, condemned as a criminal for killing the Prince's prized hellkite. The tales of Gondar's incredible skill stretch on, with each daring feat more unbelievable than the last, each target more elusive. For the right price, the hunted know, anyone can be found. For the right price, even the mightiest may find fear in the shadows."
"npc_dota_hero_jakiro_bio"	"Selv blandt magiske udyr er en tohovedet drage en særling. Med ligelige mængde is og ild - snedighed og raseri - glider væsenet kendt som Jakiro hen over forkullede og is-sprængte slagmarker og udsletter hvem end, der måtte ruste sig op imod det. Pyrexae-dragekuld indeholder altid to lige flyvefærdige unger. Nyudklækkede drager af denne art, som er kendt for deres dødelighed selv i de første øjeblikke af deres liv, vil forsøge at dræbe sine søskende, imens de stadig er i reden. Kun den stærkeste overlever. På denne måde sikres styrken i Pyrexae-linjen. Ved et naturens uheld udklækkedes særlingen Jakiro fra et enkelt æg, hvilket kombinerede alle evnerne i den forskelligartede pyrexae-art ind i ét enkelt individ. Fanget i denne monstrøse krops rustning kombineres isen og ildens kræfter, og nu er ingen fjende sikker."
