"lang"
{
"Language"	"norwegian"
"replay_download_request_fail"	"Kunne ikke sende forespørsel for del av fil."
"replay_download_handle_fail"	"Kunne ikke finne filreferanse."
"replay_download_chunk_not_found"	"Kunne ikke finne fildel i nedlastingslisten."
"replay_download_write_failed"	"Kunne ikke skrive til reprisefil."
"replay_download_data_failed"	"Kunne ikke hente data fra nedlastingsmellomlager."
"replay_download_decompress_failed"	"Kunne ikke dekomprimere reprisefil. Prøv å laste ned reprisen igjen."
"missing_league_subscription"	"Denne kampen er en ligakamp, og du må ha et abonnement for å se på."
"DOTA_StrangePart_Confirm"	"Er du sikker på at du vil feste denne merkelige modifikasjonen til denne gjenstanden?"
"DOTA_Subscription_Teams"	"Lag"
"DOTA_Subscription_TeamsVS"	"%s1  VS  %s2"
"DOTA_Subscription_Website"	"Turneringsnettsted"
"Store_Tournaments"	"Turneringer"
"Econ_Additional_Crate_Drop"	"I tillegg er det en sjanse for at denne skatten inneholder:"
"DOTA_Workshop_BrowseImage"	"Forhåndsvisningsbildet vil skaleres til 512 x 512 når det vises på internett."
"DOTA_Workshop_PreviewTitle"	"FORHÅNDSVISNINGBILDE:"
"DOTA_Workshop_ItemTitle"	"TITTEL PÅ INNSENDELSE:"
"DOTA_Workshop_HeroTitle"	"HELT:"
"DOTA_Workshop_SlotTitle"	"UTRUSTNINGSPLASS:"
"DOTA_Workshop_TypeTitle"	"GJENSTANDSTYPE:"
"DOTA_Workshop_FileTitle"	"INNSENDELSESFIL:"
"DOTA_Workshop_DescTitle"	"BESKRIVELSE:"
"DOTA_Workshop_TestTitle"	"IMPORTER MODELL"
"DOTA_Workshop_SubmitTitle"	"SEND INN TIL WORKSHOPEN"
"DOTA_Workshop_Test"	"TEST"
"DOTA_Workshop_TestExplanation"	"Utstyr må testes for å forsikre at de faller innenfor budsjettet. Velg den kompilerte modellen og trykk Test-knappen. Hvis du sender inn noe som ikke er utstyr, kan du hoppe over dette steget. Utstyrsmodeller som ikke er testet, vil ikke vurderes som tillegg i Dota 2."
"DOTA_Workshop_NoFile"	"< INGEN FIL VALGT >"
"DOTA_Workshop_ValidationFailed"	"Kunne ikke bekrefte. Gjenstanden kan ikke sendes inn."
"DOTA_Workshop_ValidationSucceeded"	"Bekreftelse vellykket."
"DOTA_Workshop_File_Submission"	"Innleveringer (.zip-filer)"
"DOTA_Workshop_File_Preview"	"Forhåndsvisningsbilder (.jpg)"
"DOTA_Workshop_File_Models"	"Modeller (.mdl)"
"DOTA_Workshop_NoHeroSelected"	"Ingen helt valgt"
"DOTA_BackpackPreview"	"Forhåndsvis"
"DOTA_UnusualPaint_Confirm"	"Er du sikker på at du vil gi <font color='#%s1'>denne fargen</font> til din Uvanlige gjenstand? Originalfargen vil bli erstattet. Denne handlingen kan ikke gjøre om!"
"LoadoutSlot_Mount"	"Ridedyr"
"npc_dota_hero_slark"	"Slark"
"npc_dota_unit_undying_zombie_torso"	"Undying Zombie"
"Inventory_Default_Courier"	"Standardkurer"
"DOTA_Inventory_Courier_Purchaser"	"Eies av: %s1"
"DOTA_Lobby_UserMenu_ApplyTeam"	"Legg til laget mitt i denne lobbyen"
"dota_matchgroup_ru"	"Russland"
"DOTA_ToolTip_Aghanim"	"Kan oppgraderes med Aghanim's Scepter."
"hero_showcase_title"	"UTVALGT HELT"
"hero_showcase_change"	"BYTT HELT"
"hero_showcase_show_in_profile"	"Bruk denne helten på profilen"
"UI_skill_any"	"Enhver"
"UI_skill_normal"	"Normal"
"UI_skill_high"	"Høy"
"UI_skill_very_high"	"Veldig høy"
"DOTA_Subscription_Match"	"Kamp"
"DOTA_Subscription_Time"	"Tid"
"DOTA_Subscription_Rating"	"Vurdering"
"DOTA_Subscription_Viewers"	"Seere"
"DOTA_Partial_Team"	"Ufullstendig lag brukt"
"DOTA_LocalPlayer"	"Lokal spiller"
"UI_AspectRatio"	"Størrelsesforhold"
"UI_Resolution"	"Oppløsning"
"UI_DisplayMode"	"Visningsmodus"
"UI_Brightness_Note"	"Bare tilgjengelig med fullskjerm"
"UI_CAMERA_RESPAWN"	"Flytt kamera ved gjenopplivelse"
"DOTA_Inspect_Battle_Points_Rate"	"Battlepoengsats: %s1"
"dota_gameend_xp_awarded"	"+%s1 poeng"
"dota_gameend_xp_awarded_bonus"	"+%s1 poeng (%s2 fra bonus)"
"DOTA_Unpausing"	"Spillet gjenopptas"
"DOTA_RP_CASTING"	"Kommenterer en kamp"
"DOTA_Workshop_File_Geometry"	"Geometri (.dmx og .fbx)"
"DOTA_Workshop_File_Texture"	"Tekstur (.tga)"
"DOTA_Workshop_HeroSelect"	"Velg helt"
"DOTA_Workshop_SlotSelect"	"Velg plass"
"DOTA_ItemTest_Required"	"Påkrevd"
"DOTA_ItemTest_Required_Texture"	"Påkrevd (Teksturer vil få størrelsen endret til: %s1)"
"DOTA_ItemTest_Required_Geometry"	"Påkrevd (Maks antall triangler: %s1)"
"DOTA_ItemTest_NotRequired_Geometry"	"(Maks antall triangler: %s1)"
"DOTA_ItemTest_NotRequired_Texture"	"(Teksturer vil få størrelsen endret til: %s1)"
"DOTA_ItemTest_ItemName"	"NAVN PÅ UTDATAFIL:"
"DOTA_ItemTest_ItemName_Desc"	"Dette er navnet på gjenstandens utdatafil. Spillere ser det ikke, og det må være mindre enn 50 tegn langt."
"DOTA_ItemTest_LOD0Title"	"VALGFRI PORTRETTGEOMETRI"
"DOTA_ItemTest_LOD1Title"	"GEOMETRI I SPILLET"
"DOTA_ItemTest_Texture_Title"	"TEKSTURFILER"
"DOTA_ItemTest_Texturing"	"Tekstureringshjelp"
"DOTA_ItemTest_Modelling"	"Modelleringshjelp"
"DOTA_ItemTest_ImportError"	"Teksturfilfeil!"
"DOTA_ItemTest_Error_TextureNameA"	"Gjenkjenner ikke valgt TGA-filnavn. Teksturer må slutte på en av følgende suffikser: _color, _normal, _mask1, _mask2"
"DOTA_ItemTest_Error_TextureNameB"	"Fant ingen TGA-fil som samsvarer med følgende suffiks:\n %s1"
"DOTA_ItemTest_Import"	"Importer"
"DOTA_InternationalTicketButton1"	"Be om e-post"
"DOTA_InternationalTicketButton2"	"Ferdig"
"DOTA_LeagueNoOwnership"	"Ingen turneringstilgang"
"DOTA_LeagueNoOwnership_Desc"	"Du har ikke tilgang til denne turneringen. Vil du kjøpe en billett?"
"DOTA_NoHero"	"Ingen"
"LoadoutSlot_None"	"Ingen"
"LoadoutSlot_Misc"	"Diverse"
"Attrib_Particle31"	"Triumph of Champions"
"Attrib_Particle32"	"Sunfire"
"KillEaterEventType_Bounty_TrackedKills"	"Sporede drap"
"KillEaterEventType_Bounty_TrackedInvisKills"	"Sporede usynlige drap"
"KillEaterEventType_Bounty_InvisJinadaHits"	"Treff med Jinada fra usynlig"
"KillEaterEventType_Bounty_TrackGold"	"Sporet bonusgull"
"KillEaterEventType_Windrunner_DoubleShackles"	"Shackleshots som traff to helter"
"KillEaterEventType_Windrunner_GoodPowershots"	"Powershots som traff flere helter"
"KillEaterEventType_Invoker_SunstrikeKills"	"Drap med Sunstrike"
"KillEaterEventType_Couriers_Purchased"	"Kjøpte kurerer"
"KillEaterEventType_Wards_Purchased"	"Wards kjøpt"
"KillEaterEventType_Tide_EnemiesGushed"	"Fiender truffet med Gush"
"BountyHunterRank0"	"Naskerens"
"BountyHunterRank1"	"Sankerens"
"BountyHunterRank2"	"Skyggerens"
"BountyHunterRank3"	"Pelsjegerens"
"BountyHunterRank4"	"Kremmerens"
"BountyHunterRank5"	"Graverens"
"BountyHunterRank6"	"Speiderens"
"BountyHunterRank7"	"Forfølgerens"
"BountyHunterRank8"	"Jegerens"
"BountyHunterRank9"	"Leiemorderens"
"BountyHunterRank10"	"Marodørens"
"BountyHunterRank11"	"Problemløserens"
"BountyHunterRank12"	"Leiesoldatens"
"BountyHunterRank13"	"Drapsmannens"
"BountyHunterRank14"	"Morderens"
"BountyHunterRank15"	"Utrydderens"
"GoldRank0"	"Bankerott"
"GoldRank1"	"Berøvet"
"GoldRank2"	"Fattigslig"
"GoldRank3"	"Manglende"
"GoldRank4"	"Fattig"
"GoldRank5"	"Begunstiget"
"GoldRank6"	"Blomstrende"
"GoldRank7"	"Produktiv"
"GoldRank8"	"Fremgangsrik"
"GoldRank9"	"Verdiskapende"
"GoldRank10"	"Pengesterk"
"GoldRank11"	"Lønnsom"
"GoldRank12"	"Overdådig"
"GoldRank13"	"Velforsynt"
"GoldRank14"	"Forgylt"
"GoldRank15"	"Grødefull"
"GoldRank16"	"Velstående"
"GoldRank17"	"Velholden"
"GoldRank18"	"Rik"
"GoldRank19"	"Staselig"
"GoldRank20"	"Triumferende"
"ThiefRank0"	"Naskende"
"ThiefRank1"	"Knabbende"
"ThiefRank2"	"Endevendende"
"ThiefRank3"	"Bestjelende"
"ThiefRank4"	"Svindlende"
"ThiefRank5"	"Tyvjaktende"
"ThiefRank6"	"Fratakende"
"ThiefRank7"	"Lurendreiersk"
"ThiefRank8"	"Røvende"
"ThiefRank9"	"Stjelende"
"ThiefRank10"	"Ranende"
"ThiefRank11"	"Plyndrende"
"ThiefRank12"	"Raidende"
"ThiefRank13"	"Ransakende"
"ThiefRank14"	"Berøvende"
"ThiefRank15"	"Herjende"
"AxeRank0"	"Løsarbeiderens"
"AxeRank1"	"Håndlangerens"
"AxeRank2"	"Fotsoldatens"
"AxeRank3"	"Vaktens"
"AxeRank4"	"Rekruttens"
"AxeRank5"	"Kjemperens"
"AxeRank6"	"Krigerens"
"AxeRank7"	"Veteranens"
"AxeRank8"	"Geriljasoldatens"
"AxeRank9"	"Håndheverens"
"AxeRank10"	"Leiesoldatens"
"AxeRank11"	"Krigshisserens"
"AxeRank12"	"Skarpretterens"
"AxeRank13"	"Bøddelens"
"DOTA_Chat_DeniedAegis"	"%s1 berøvet Aegis of the Immortal!"
"DOTA_Chat_CoopBattlePointsRules"	"Standardregler om forlatt kamp og AFK gjelder for samarbeidskamper mot boter! Fremdrift for erfaringstrofé og slipp ved kampslutt er også blitt aktivert igjen."
"DOTA_create_tournament_lobby"	"OPPRETT TURNERINGSLOBBY"
"new_tournament_games"	"NY"
"current_tournament_games"	"PÅGÅENDE"
"old_tournament_games"	"FERDIGE"
"create_tournament_entry_button"	"OPPRETT"
"clear_tournament_entry_button"	"FJERN"
"clear_tournament_dialog_header"	"FJERN TURNERINGSKAMP"
"clear_tournament_dialog_body"	"Er du sikker på at du vil fjerne denne kampen? Eventuell kamp-ID fjernes og eventuell eksisterende lobby gjøres om til en vanlig treningslobby."
"clear_tournament_failure"	"Kunne ikke fjerne turneringskamp."
"UI_Spectator_Controls"	"Kontroller"
"UI_Spectator_Stats"	"Statistikkmeny"
"DOTA_UserMenu_TeamTransferAdmin"	"Gjør til lagets admin"
"DOTA_SpectatorDropdown_KDA"	"Drap/Dødsfall/Medvirkninger"
"DOTA_SpectatorDropdown_Lasthits_Denies"	"Siste stikk / berøvelser"
"DOTA_SpectatorDropdown_Level"	"Heltenivå"
"DOTA_SpectatorDropdown_XP_Per_Min"	"XP per minutt"
"DOTA_SpectatorDropdown_Gold"	"Nåværende gull"
"DOTA_SpectatorDropdown_TotalGold"	"Opptjent gull"
"DOTA_SpectatorDropdown_Gold_Per_Min"	"Gull per minutt"
"DOTA_SpectatorDropdown_Sort"	"Endre sortering"
"DOTA_SpectatorDropdown_Close"	"Tøm kategori"
"dota_stat_dropdown"	"Kampstatistikk"
"dota_stat_dropdown_level"	"Heltenivå"
"dota_stat_dropdown_gold"	"Gjeldende gull"
"dota_stat_dropdown_kda"	"D / DF / M"
"dota_stat_dropdown_lasthits_denies"	"Siste stikk / berøvelser"
"dota_stat_dropdown_totalgold"	"Samlet inntjent gull"
"dota_stat_dropdown_gold_per_min"	"Gull per minutt"
"dota_stat_dropdown_xp_per_min"	"XP per minutt"
"generic_error_header"	"FEIL"
"dota_watch_live_tab_star"	"DIREKTETURNERING"
"dota_lobby_tab_tournament"	"TURNERINGER"
"dota_cm_game_on"	"SLAGET BEGYNNER"
"DOTA_SpectatorAudio_Header"	"%s1 tilgjengelig(e)"
"DOTA_RP_WATCHING_TOURNAMENT"	"Ser på en turneringskamp"
"DOTA_ItemTest_DisableNICE"	"Slå av teksturfiltrering"
"DOTA_ItemTest_DisableNICE_Desc"	"På noen teksturer kan NICE-filteret vi bruker, føre til mipmaps som ikke ivaretar en spesifikk teksturdetalj. Hvis du ser at dette skjer med teksturene dine, prøv å slå dette alternativet på og se om teksturene er mer lesbare."
"DOTA_ItemTest_Reimport"	"Oppdater"
"DOTA_ItemTest_Importing"	"IMPORTERER"
"DOTA_ItemTest_Import_Success"	"IMPORT VELLYKKET"
"DOTA_ItemTest_Import_Failed"	"IMPORT MISLYKTES"
"DOTA_SpectatorDropdown_Buyback"	"Tilbakekjøpsstatus"
"dota_stat_dropdown_buyback"	"Tilbakekjøpsstatus"
"new_store_items"	"NYE BUTIKKGJENSTANDER"
"DOTA_Lobby_Broadcast_Title"	"KRINGKASTINGSKANAL %s1"
"DOTA_Lobby_Penalty_Type_Radiant"	"STRAFF – RADIANT"
"DOTA_Lobby_Penalty_Type_Dire"	"STRAFF – DIRE"
"DOTA_Lobby_Penalty_Level_0"	"Ingen"
"DOTA_Lobby_Penalty_Level_1"	"Straffenivå 1 (-30 BT)"
"DOTA_Lobby_Penalty_Level_2"	"Straffenivå 2 (-70 BT)"
"DOTA_Lobby_Penalty_Level_3"	"Straffenivå 3 (-110 BT)"
"DOTA_Lobby_Penalty_Radiant"	"STRAFF FOR RADIANT"
"DOTA_Lobby_Penalty_Dire"	"STRAFF FOR DIRE"
"dota_broadcaster_title"	"Velg en kringkaster"
"dota_broadcaster_no_selection"	"Ingen kringkaster"
"MD_Replay_Pending"	"Reprise avventer"
"DOTA_Subscription_Watched"	"Sett"
"DOTA_MatchNoRating"	"Ingen stemmer"
"DOTA_MatchRatingLike"	"lik"
"DOTA_MatchRatingLikes"	"liker"
"DOTA_MatchRatingDislike"	"mislik"
"DOTA_MatchRatingDislikes"	"misliker"
"DOTA_MatchRatingText"	"%s1 - %s2"
"DOTA_TournamentDrop"	"%s1 har mottatt en premie for å ha vært vitne til %s2!"
"DOTA_TournamentDrop_FirstBlood"	"det første blodet"
"tournament"	"Heroisk"
"DOTA_Chat_AegisStolen"	"%s1 snappet Aegis of the Immortal!"
"npc_dota_hero_medusa"	"Medusa"
"dota_chat_game_tab"	"Spill"
"UI_Mute_Cobroadcasters"	"Demp medkringkastere"
"DOTA_UserMenu_Swap"	"Bytt helt"
"DOTA_Swap_Confirm_Header"	"Bytt helt?"
"DOTA_Swap_Confirm_Message"	"Vil du bytte helten din mot %s1?"
"dota_cm_game_on_label"	"SLAGET BEGYNNER:"
"DOTA_BackpackReplay"	"Se reprisen"
"DOTA_TournamentDrop_GameEnd"	"en herlig seier"
"DOTA_TournamentDrop_KillStreak"	"et multidrap"
"DOTA_TournamentDrop_HeroDeny"	"en berøvelse av en alliert helt"
"DOTA_TournamentDrop_AegisDeny"	"en berøvelse av Aegis of the Immortal"
"DOTA_TournamentDrop_AegisStolen"	"et tyveri av Aegis of the Immortal"
"LoadoutSlot_Fan_Item"	"Fangjenstand"
"Attrib_MatchID"	"Kamp-ID: %s1"
"Attrib_GameTime"	"Begivenhetstid: %s1"
"KillEaterEventType_Axe_Culls"	"Drap med Culling Blade"
"KillEaterEventType_Axe_BattleHungerKills"	"Drap med Battle Hunger"
"KillEaterEventType_Axe_LowHealthKills"	"Nær-døden-drap"
"KillEaterEventType_Axe_CalledDamageDone"	"Skade gjort med Berserker's Call"
"KillEaterEventType_Axe_CalledDamageTaken"	"Skade tatt av Berserker's Call"
"InvokerRank0"	"Inngravert"
"InvokerRank1"	"Overlegen"
"InvokerRank2"	"Feilfri"
"InvokerRank3"	"Enestående"
"InvokerRank4"	"Usammenlignbar"
"InvokerRank5"	"Uforlignelig"
"InvokerRank6"	"Suveren"
"InvokerRank7"	"Makeløs"
"InvokerRank8"	"Uslåelig"
"InvokerRank9"	"Uovertruffen"
"InvokerRank10"	"Uovergåelig"
"InvokerRank11"	"Særegen"
"InvokerRank12"	"Fullendt"
"InvokerRank13"	"Fremragende"
"InvokerRank14"	"Opphøyet"
"InvokerRank15"	"Overnaturlig"
"InvokerRank16"	"Ultimat"
"InvokerRank17"	"Perfekt"
"spectate_chatenabled_label"	"Tilskuersamtale"
"DOTA_Lobby_Series_Type"	"Serietype"
"DOTA_No_Series"	"Ingen serie"
"DOTA_Series_Best_of_3"	"Best av 3"
"DOTA_Series_Best_of_5"	"Best av 5"
"DOTA_SpectatorClientMSG"	"Du kjører en tilskuerversjon av Dota 2."
"dota_spectator_signup"	"Kom deg på listen for en gratis invitasjon til Dota 2"
"dota_spectator_buy"	"Kjøp invitasjonsbunten fra Dota-butikken"
"dota_button_signup"	"MELD DEG PÅ"
"dota_button_buy"	"SPILL NÅ"
"ti2_sub_sched_label"	"Bla gjennom kamper etter tidsplan"
"ti2_sub_sched_desc"	"Bla gjennom alle kampene etter dato spilt. Gå til disse sidene for å følge The International. \n(Og unngå så Twitter-feeden vår og Facebook-innleggene våre.)"
"ti2_sub_results_label"	"Følg kamper etter gruppe (røpealarm!)"
"ti2_sub_results_desc"	"Følg spenningen når lagene jobber seg gjennom øvre og nedre grupper."
"international_tab"	"INTERNATIONAL"
"dota_load_game_searching"	"Leter etter lagrede kamper …"
"dota_load_game_no_games"	"Fant ingen lagrede kamper"
"UI_Master_Volume"	"Hovedvolum"
"UI_Voice_Volume"	"Stemmevolum"
"DOTA_ItemTest_Error"	"Importfeil"
"DOTA_SpectatorDropdown_NetWorth"	"Nettoverdi"
"DOTA_Bundle"	"Pakke"
"DOTA_PennantUpgrade_Confirm"	"Er du sikker på at du vil oppgradere denne vimpelen?"
"ti_winners_bracket_view"	"Øvre gruppe"
"ti_losers_bracket_view"	"Nedre gruppe"
"ti_schedule_view"	"Se tidsplan"
"LoadoutSlot_Fan"	"Fan"
"Attrib_FanfareLevel"	"Nivå: %s1"
"KillEaterEventType_GamesViewed"	"Kamper sett"
"KillEaterEventType_Sven_WarcryAssists"	"Medvirkninger med Warcry"
"KillEaterEventType_Sven_CleaveDoubleKills"	"Great Cleaves som drepte flere helter"
"KillEaterEventType_Sven_TeleportInterrupts"	"Teleporteringer avbrutt med Storm Hammer"
"dota_stat_dropdown_networth"	"Nettoverdi"
"dota_title_pennant"	"DOTA-lagvimpel"
"Attrib_InternationalTag"	"The International %s1"
"DOTA_StatTooltip_GainPerLevel"	"– Poeng tjent per heltenivå: %s1\n"
"DOTA_Chat_DoubleKill_noname"	"med et dobbeltdrap!"
"DOTA_Chat_TripleKill_noname"	"med et TRIPPELDRAP!"
"DOTA_Chat_QuadKill_noname"	"med et ULTRADRAP!"
"DOTA_Chat_QuintupleKill_noname"	"GÅR BERSERK!!!"
"DOTA_Chat_Item_Spotted"	"<font color='%s1'>%s2</font> droppet her."
"npc_dota_hero_troll_warlord"	"Troll Warlord"
"npc_dota_hero_centaur"	"Centaur Warrunner"
"npc_dota_hero_magnataur"	"Magnus"
"DOTA_RP_WATCHING_TOURNAMENT_REPLAY"	"Ser på en turneringsreprise"
"DOTA_HoF_Champions"	"Verdensmestere"
"DOTA_HoF_ArtStyle"	"Ivan Antonov"
"DOTA_HoF_Puppey"	"Clement Ivanov"
"DOTA_HoF_XBOCT"	"Oleksandr Dashkevych"
"DOTA_HoF_Dendi"	"Danil Ishutin"
"DOTA_HoF_LighTofHeaveN"	"Dmitriy Kupriyanov"
"DOTA_HoF_Zhou"	"Chen Yao"
"DOTA_HoF_Ferrari430"	"Luo Feichi"
"DOTA_HoF_YYF"	"Jiang Cen"
"DOTA_HoF_ChuaN"	"Wong Hock Chuan"
"DOTA_HoF_Faith"	"Zeng Hongda"
"DOTA_ControlGroup7"	"Gruppe 7"
"DOTA_ControlGroup8"	"Gruppe 8"
"DOTA_ControlGroup9"	"Gruppe 9"
"DOTA_ControlGroup10"	"Gruppe 10"
"DOTA_TutorialTitle_SupportItems"	"Øvelse med støttegjenstander"
"DOTA_TutorialBody_SupportItems"	"Lær om hvordan støttegjenstander fungerer!"
"DOTA_TutorialTitle_SupportItems_RingOfBasilius"	"Ring of Basilius"
"DOTA_TutorialBody_SupportItems_RingOfBasilius"	"Ring of Basilius er en kraftig gjenstand tidlig i kampen til junglere og støttehelter. Den gir fast manaregenerasjon på 0,65 og 2 rustning til alle helter og kryp innenfor rekkevidden, samt ekstra rustning og skade for bæreren."
"DOTA_TutorialTitle_SupportItems_RingOfBasilius2"	"Ring of Basilius"
"DOTA_TutorialBody_SupportItems_RingOfBasilius2"	"Denne gjenstanden kan veksles av og på. Når den er slått av, vil ikke auraen gi allierte kryp bonusrustning. Slå den på når du vil gjøre tilkalte enheter sterkere eller legge press på en sti. Ringens aura vil fremdeles påvirke allierte helter."
"DOTA_TutorialTask_SupportItems_RingOfBasilius2"	"Veksle Ring of Basilius!"
"DOTA_TutorialTitle_SupportItems_Headdress"	"Headdress"
"DOTA_TutorialBody_SupportItems_Headdress"	"Headdress er nyttig tidlig i kampen for å hjelpe deg, krypene dine og stipartnerne dine med å regenerere helse. Auraradiusen er bare 500, så hold deg nær en alliert hvis de trenger helse."
"DOTA_TutorialTitle_SupportItems_Buckler"	"Buckler"
"DOTA_TutorialBody_SupportItems_Buckler"	"Buckler er en nyttig forsvarsgjenstand. Den gir passivt litt rustning og attributter, mens den aktive evnen gir allierte enheter rundt deg +2 rustning. Dette kan være nyttig når du angriper eller forsvarer tårn, eller i lagslagsmål."
"DOTA_TutorialTask_SupportItems_Buckler"	"Gi allierte helter rustningsbonusen!"
"DOTA_TutorialTitle_SupportItems_Urn"	"Urn of Shadows"
"DOTA_TutorialBody_SupportItems_Urn"	"Urn of Shadows er en dynamisk gjenstand som kan brukes på mange måter. Den gir passivt litt styrke og manaregenerasjon, men evnen Soul Release er viktigere. Når en fiendtlig helt dør rundt noen som har en Urn, mottar den gjenstanden to ladninger med Soul Release."
"DOTA_TutorialTitle_SupportItems_Urn2"	"Soul Release – Helbredelse"
"DOTA_TutorialBody_SupportItems_Urn2"	"Når Soul Release brukes, trekker den én ladning fra Urn of Shadows. Hvis den brukes på en alliert, helbreder den dem for 400 helse over 8 sekunder. Hvis enheten tar skade fra et tårn eller en enhet en spiller kontrollerer, mister de helbredelsen, så vær forsiktig og bruk dette kun i situasjoner hvor dette ikke vil skje."
"DOTA_TutorialTask_SupportItems_Urn2"	"Helbred en såret alliert!"
"DOTA_TutorialTitle_SupportItems_Urn3"	"Soul Release – Skade over tid"
"DOTA_TutorialBody_SupportItems_Urn3"	"Hvis Soul Release brukes på en fiendtlig helt, gjør den 150 skade over 8 sekunder. Til forskjell fra helbredelsen kan ikke denne effekten fjernes, unntatt ved rensende effekter. Den lave mengden skade er nyttig for å gjøre slutt på flyktende fiender med lav helse, på grunn av den lange rekkevidden til Soul Release."
"DOTA_TutorialTask_SupportItems_Urn3"	"Drep fiendehelten!"
"DOTA_TutorialTitle_SupportItems_TranquilBoots"	"Tranquil Boots"
"DOTA_TutorialBody_SupportItems_TranquilBoots"	"Tranquil Boots er de mest defensive støvlene. Helbredelsesevnen regenererer 170 helse over 10 sekunder, så lenge du ikke tar skade fra et tårn eller fra enheter en spiller kontrollerer. Tranquil Boots gir også litt regenerasjon og rustning passivt, i tillegg til at de har høyere bevegelseshastighet enn gjennomsnittet for støvler."
"DOTA_TutorialTitle_SupportItems_TranquilBoots2"	"Tranquil Boots – Break"
"DOTA_TutorialBody_SupportItems_TranquilBoots2"	"Tranquil Boots har en svakhet – Break-evnen. Hvis en spiller tar spiller-kontrollert skade fire ganger på mindre enn ti sekunder, vil Tranquil Boots midlertidig bli til Boots of Speed. Dette betyr at de mister alle sine passive attributter og helbredelsesevnen. Når spilleren ikke har tatt skade fire ganger på mindre enn ti sekunder, gjenopprettes Tranquil Boots."
"DOTA_TutorialTask_SupportItems_TranquilBoots2"	"Bruk helbredelsesevnen!"
"DOTA_TutorialTitle_SupportItems_Medallion"	"Medallion of Courage"
"DOTA_TutorialBody_SupportItems_Medallion"	"Medallion of Courage er et tveegget sverd. Passivt gir den rustning og manaregenerasjon. Men det er evnen Valor som gjør den fullkommen. Når den brukes på en fiende, vil både gjenstandsbæreren og målet miste 6 rustning (samme mengde man får passivt). Medallion of Courage gir deg en rustningsfordel over fiendene dine, men det er opp til deg hvordan du bruker den."
"DOTA_TutorialTask_SupportItems_Medallion"	"Bruk Valor på Roshan!"
"DOTA_TutorialTitle_SupportItems_Drum"	"Drum of Endurance"
"DOTA_TutorialBody_SupportItems_Drum"	"Drum of Endurance er en gjenstand som gir mange forskjellige fordeler. Passivt gir den gode attributter og Swiftness Aura, som gir en liten økning i bevegelses- og angrepshastigheten til enheter i nærheten."
"DOTA_TutorialTitle_SupportItems_Drum2"	"Drum of Endurance"
"DOTA_TutorialBody_SupportItems_Drum2"	"Den aktive evnen Endurance gir en ytterligere liten økning i bevegelses- og angrepshastigheten til enheter i nærheten, noe som i praksis dobler hastigheten fra Swiftness Aura. Dette er veldig nyttig i situasjoner der du trenger bare litt mer hastigheter for å fange eller flykte. Den har bare fire ladninger, så bruk dem med omhu."
"DOTA_TutorialTask_SupportItems_Drum2"	"Fang den flyvende kureren!"
"DOTA_TutorialTitle_SupportItems_Vlads"	"Vladmir's Offering"
"DOTA_TutorialBody_SupportItems_Vlads"	"Vladmir's Offering gir flere bonuser til lagkamerater i nærheten, som rustning, regenerasjon og bonusskade. Den gir også allierte nærkampenheter helseran på angrepene sine."
"DOTA_TutorialTitle_SupportItem_Vlads2"	"Vladmir's Offering"
"DOTA_TutorialBody_SupportItem_Vlads2"	"Helseransauraen er nyttig for nærkamp-carries som har andre unike angrepseffekter, ettersom andre helseransgjenstander ikke fungerer for dem. En støttespiller med Vladimir's kan gi denne fordelen til nærkamp-carry-en sin."
"DOTA_TutorialTitle_SupportItems_Mekansm"	"Mekansm"
"DOTA_TutorialBody_SupportItems_Mekansm"	"Mekansm er en kraftig gjenstand i midten av kampen. Den gir litt rustning og attributter passivt, samt passiv regenerasjon til deg selv og allierte enheter i nærheten. Den kraftigste delen av gjenstanden er den aktive evnene Restore, som helbreder 250 helse og gir bonusrustning i en begrenset tidsperiode."
"DOTA_TutorialTask_SupportItems_Mekansm"	"Helbred dine allierte!"
"DOTA_TutorialTitle_SupportItems_Pipe"	"Pipe of Insight"
"DOTA_TutorialBody_SupportItems_Pipe"	"Pipe of Insight er gjenstanden å bruke når det kommer til å forhindre magisk skade. Den er konstruert fra en Hood of Defiance, og gir passiv formelresistens og mye helseregenerasjon. Den aktive evnen Barrier oppretter et beskyttende felt rundt alle enheter i nærheten som forhindrer 400 magisk skade."
"DOTA_TutorialTask_SupportItem_Pipe"	"Forhindre den magiske skaden!"
"DOTA_Meepo_Error_CanOnlyTargetMeepo"	"Ugyldig mål for Poof"
"Team_EnterCountry"	"Angi land/region"
"Team_EnterCountry_Desc"	"Skriv inn lagets land-/regionstilhørighet. Dette vises i lagprofilen."
"Team_EnterURL"	"Skriv inn lag-URL"
"Team_EnterURL_Desc"	"Skriv inn lagets URL. Besøkende vil kunne trykke på URL-en fra lagprofilen."
"Team_EDIT_Details"	"REDIGER LAGDETALJER"
"Team_Support"	"Støtt laget!"
"Team_Browse_SponsorLogo"	"Lagsponsorer. Dette bildet brukes for å vise sponsorer på et lagprofilpanel. Det vil skaleres til 250 x 150 piksler."
"dota_view_teamprofile"	"Vis lagprofil"
"DOTA_ToolTip_Targeting_EnemyCreeps"	"Fiendtlige kryp"
"DOTA_ToolTip_Targeting_EnemyUnits"	"Fiendtlige enheter"
"DOTA_ToolTip_Targeting_EnemyHeroesAndBuildings"	"Fiendtlige helter og bygninger"
