"lang"
{
	"Language"		"latam"
		"DOTA_Tooltip_modifier_event_slark_greed_Description"	"Ya no es curado por pociones de salud. Gana un +15 %% de todas las recompensas de oro."

		"npc_dota_creature_event_zeus"							"Señor del Trueno"
		"npc_dota_creature_event_zeus_event_body_description"	"Oye tú, criatura insignificante.<br><br>Resuelve una apuesta que tengo conmigo mismo. Si un gusano insignificante de alguna manera se ganara el favor de un dios, como sucede de vez en cuando, ¿ese gusano desearía poder divino o protección divina?<br><br>Elige ahora con cuidado. No estamos hablando de un caso hipotético. El destino de ese humilde gusano podría depender de tu elección."
		"npc_dota_creature_event_zeus_0"			"<i>Poder Divino</i><br>Obtener un <font color='#8fce00'>{s:spell_amp} % de amplificación de hechizo</font>."
		"npc_dota_creature_event_zeus_1"		"<i>Protección Divina</i><br>Obtener un <font color='#8fce00'>{s:magic_resist} % de resistencia mágica</font>."
		"DOTA_HUD_EventZeus_AcceptSpellAmp_Toast"				"¡{s:player_name} aceptó la oferta del Señor del Trueno de un +{d:int_value} % de amplificación de hechizo!"
		"DOTA_HUD_EventZeus_AcceptMagicResist_Toast"			"¡{s:player_name} aceptó la oferta del Señor del Trueno de un +{d:int_value} % de resistencia mágica!"
		"speak_to_npc_dota_creature_event_zeus"					"Habla con el Señor del Trueno"

		"npc_dota_creature_event_small_tiny"						"Guijarro Tossington"
		"npc_dota_creature_event_small_tiny_event_body_description"	"Mira qué grande y <i>lento</i> eres.<br><br>¿Quieres hacer algo para remediar eso?<br><br>Sé cómo ponerte a rodar como un profesional de verdad. Tendrás que perder algo de peso. Es el costo de la verdadera velocidad. Pero créeme, vale la pena."
		"npc_dota_creature_event_small_tiny_1"			"Obtener <font color='#8fce00'>{s:bonus_movement_speed} de velocidad de movimiento</font> y perder <font color='#f44336'>{s:hp_penalty} de vida</font>."
		"npc_dota_creature_event_small_tiny_0"				"Quedarse con las piedras"
		"DOTA_HUD_EventSmallTiny_AcceptShrink"						"¡{s:player_name} aceptó la oferta de Pebble para encogerse, obteniendo {d:int_value} de velocidad de movimiento!"
		"speak_to_npc_dota_creature_event_small_tiny"					"Habla con Guijarro"

		"DOTA_Tooltip_modifier_event_small_tiny_shrink"					"Ruedas de Guijarro"
		"DOTA_Tooltip_modifier_event_small_tiny_shrink_Description"		"Te sientes ligero y ágil. Obteniendo %dMODIFIER_PROPERTY_MOVESPEED_BONUS_CONSTANT% de velocidad de movimiento adicional y perdiendo %dMODIFIER_PROPERTY_HEALTH_BONUS% de vida."

		"npc_dota_creature_event_big_tiny"							"Adoquín Tossington"
		"npc_dota_creature_event_big_tiny_event_body_description"	"Tengo muchos regalos, pero nadie los quiere.<br><br>Todos quieren ir rápido. Yo digo que a veces es mejor ir lento. ¿Y tú?<br><br>¿Te gustaría tener unas piedras mágicas?<br><br>Seguro que esculpiría una sonrisa en mi cara."
		"npc_dota_creature_event_big_tiny_1"				"Fortalécete con piedras para obtener <font color='#8fce00'>{s:bonus_hp}</font> de vida y reducir tu velocidad de movimiento en <font color='#f44336'>{s:movement_speed_reduction}</font>."
		"npc_dota_creature_event_big_tiny_0"					"Permanecer ágil"
		"DOTA_HUD_EventBigTiny_AcceptGrow"							"¡{s:player_name} aceptó la oferta de Adoquín para crecer y obtener {d:int_value} de vida adicional!"
		"speak_to_npc_dota_creature_event_big_tiny"					"Habla con Adoquín"

		"DOTA_Tooltip_modifier_event_big_tiny_grow"					"Piedras de Adoquín"
		"DOTA_Tooltip_modifier_event_big_tiny_grow_Description"		"Te sientes grande y a cargo. Obteniendo %dMODIFIER_PROPERTY_HEALTH_BONUS% de vida, pero la velocidad de movimiento está reducida en %dMODIFIER_PROPERTY_MOVESPEED_BONUS_CONSTANT%."

		"DOTA_Tooltip_modifier_event_zeus_spell_amp"				"Potencia del Señor del Trueno"
		"DOTA_Tooltip_modifier_event_zeus_spell_amp_Description"	"Proporciona un +5 %% de amplificación de hechizo."
		

		"DOTA_Tooltip_modifier_event_zeus_magic_resist"				"Capa del Señor del Trueno"
		"DOTA_Tooltip_modifier_event_zeus_magic_resist_Description"	"Proporciona un +10 %% de resistencia mágica."

		"npc_dota_creature_warlock_librarian"									"Entusiasta del Grimorio"
		"npc_dota_creature_warlock_librarian_event_body_description"			"¿Te interesaría un grimorio autotraducible? <br> <br> Es un tomo de mi propio diseño. Yo, por supuesto, defiendo mi trabajo. Incluso los analfabetos pueden participar en este maravilloso descubrimiento. Verdaderamente podría cambiar el mundo. Si no fuera por la más cruel de las ironías. <br> <br> Hice mi descubrimiento la noche antes de ser arrastrado a la Bóveda del Continuum. Si no escapo, el mundo nunca conocerá mi brillantez ni aprenderá tantas otras cosas que los libros pueden enseñarles. <br> <br> Encontré a alguien que conoce una salida. Muy pronto tendré suficiente oro para un soborno y escapar de este miserable lugar."
		"npc_dota_creature_warlock_librarian_decline"							"No sé leer"
		"speak_to_npc_dota_creature_warlock_librarian"							"Habla con el Entusiasta del Grimorio"
		"npc_dota_creature_warlock_librarian_1"								"<i>Gran Libro de Fuerza</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_2"								"<i>Gran Libro de Agilidad</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_3"								"<i>Gran Libro de Inteligencia</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_4"								"<i>Tomo de Reflejo de Torrente</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_5"								"<i>Tomo de Reflejo de Onda Sombría</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_6"								"<i>Tomo de Gran Conocimiento</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_7"								"<i>Baratija</i><br>Recibir 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_warlock_librarian_0"								"Permanecer ignorante durante el resto de tu corta vida"

		"npc_dota_creature_alchemist_event"										"Calbert Veinstein"
		"npc_dota_creature_alchemist_event_event_body_description" 		"¿Sabes cuántos genios mueren pobres?<br><br>¡La mayoría! Que yo haya visto.<br><br>¡Gano mi propio dinero y hago cosas que vendo para hacer aún más! Nunca tienes suficiente, digo yo. ¡Cuando muera, lo tendré todo! Los cofres de la gente e idiot— eh... quiero decir, usuarios como tú terminarán en mi billetera. ¡No quedará nada! Se resignarán a grabar números en rocas para comerciar entre ustedes mientras mi estertor de muerte resuena por los inaccesibles pasillos de la bóveda de mi tesoro.<br><br>De todos modos, ¿les apetece algo? Tengo varias cosas interesantes."
		"npc_dota_creature_alchemist_event_0"		 		"<i>Baratija Usada</i><br>Comprar <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_alchemist_event_1"		 		"<i>Caja Misteriosa</i><br>Comprar un <font color='#7367ff'>objeto neutral aleatorio</font>"
		"npc_dota_creature_alchemist_event_2"						"<i>Baratija Replicada</i><br>Duplicar el <font color='#7367ff'>objeto neutral actual</font>"
		"npc_dota_creature_alchemist_event_3"				 		"<i>Veinstein se está fijando en tu objeto neutral, con lo que deja su billetera bastante desprotegida.</i><br>Robar {s:gold} <panel class='CombatEventGoldIcon'/>"
		"speak_to_npc_dota_creature_alchemist_event"							"Habla con Calbert Veinstein"
		"DOTA_Hud_EventAlchemist_StealGold"									"¡{s:player_name} robó {d:int_value} <panel class='CombatEventGoldIcon'/> a Calbert!"

		"npc_dota_creature_shard_shop_oracle"									"Vidente de la Desgracia"
		"npc_dota_creature_shard_shop_oracle_event_body_description"				"Cada corte, cada flecha penetrante y todo el oro manchado de sangre que te traen son en sí mismos solo elecciones que conducen a más elecciones, cada una con consecuencias desconocidas para personas como tú. Pero puedo disipar un pequeño margen de la niebla que te acosa.<br><br>Por un pequeño precio, puedo revelarte algunos pasos de un camino que de otra manera sería desconocido. Sin embargo, después de esas revelaciones, el resto volverá a ser incierto. ¿Qué elegirías?"
		"npc_dota_creature_shard_shop_oracle_0"								"Rechazar"
		"speak_to_npc_dota_creature_shard_shop_oracle"							"Habla con el Vidente de la Desgracia"
		
		"npc_dota_creature_brewmaster_bartender"								"Maestro Cervecero Extraño"
		"npc_dota_creature_brewmaster_bartender_event_body_description"			"¿Te puedo ofrecer una jarra de cerveza?<br><br>Puedo saber cuándo alguien necesita un trago, y mis brebajes son los favoritos tanto de dioses como de bestias. Añejado en los mejores barriles de madera férrea, no encontrarás nada mejor. Podría cobrar lo que quisiera por estos lados, pero te lo daré a precio de oferta."
		"npc_dota_creature_brewmaster_bartender_decline"						"Permanecer sobrio"
		"npc_dota_creature_brewmaster_bartender_1"						"<i>Lager de Congelación</i><br>Obtener 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_brewmaster_bartender_2"						"<i>Ale de las Mareas</i><br>Obtener 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_brewmaster_bartender_3"						"<i>IPA de Presteza</i><br>Comprar 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_brewmaster_bartender_4"						"<i>Mezcla Inestable</i><br>Obtener 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_brewmaster_bartender_5"						"<i>Pilsner de Daga Envenenada</i><br>Obtener 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_brewmaster_bartender_6"						"<i>Stout de Escisión Primordial</i><br>Comprar 1 <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_brewmaster_bartender_0"						"<i>Agua Tónica</i><br>No, gracias. Me gusta tener las ideas claras. Y mi oro, si eres tan amable."
		"speak_to_npc_dota_creature_brewmaster_bartender"							"Habla con el Maestro Cervecero"

		"npc_dota_creature_event_life_roshan"									"Autoridad de Inmortalidad"
		"npc_dota_creature_event_life_roshan_event_body_description"			"Los ojos de esta pobre criatura hablan de eones de sufrimiento.<br><br>¿Podrías dejar la violencia por un momento y considerar que esta bestia, a pesar de su reputación, nunca ha dado el primer golpe en una interminable existencia de tortuosas peleas?<br><br>¿Entonces tal vez permitirías que una bestia de inteligencia, de conocimiento, se digne desprenderse de lo que posee sin luchar, prefiriendo en su lugar el curso civilizado del trueque y el comercio? Cualquiera que sea tu respuesta, aquí no toleraremos la brutalidad."
		"npc_dota_creature_event_life_roshan_0"								"<i>Vete en paz</i>"
		"npc_dota_creature_event_life_roshan_decline"							"CONDENACIÓN CERTERA"
		"npc_dota_creature_event_life_roshan_1"								"<i>Un bocado de inmortalidad</i><br>Comprar <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_event_life_roshan_2"								"<i>Un cuarto de bola del legendario Roquefort de la Vida</i><br>Comprar <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_event_life_roshan_3"								"<i>Una vida usada</i><br>Comprar <font color='#7367ff'>{s:item_name}</font>"
		"npc_dota_creature_event_life_roshan_4"								"<i>Una antigua llave brillante</i><br>Comprar <font color='#7367ff'>{s:item_name}</font>"
		
		"DOTA_HUD_LifeRoshan_item_life_rune"								"{s:player_name} está ahora a salvo con una vida extra"
		"DOTA_HUD_LifeRoshan_item_cheese"									"{s:player_name} tenía hambre y compró un queso"
		"DOTA_HUD_LifeRoshan_item_phoenix_ash"								"{s:player_name} pronto renacerá con una Ceniza de Fénix"
		"DOTA_HUD_LifeRoshan_item_cursed_key"								"{s:player_name} quiere levantar la maldición con una Llave del Continuum"

		"npc_dota_creature_morphling_event"									"Señor del Líquido"
		"npc_dota_creature_morphling_event_event_body_description"			"Las caras de incluso los acantilados más poderosos algún día se erosionarán y caerán en los mares sobre los que han dominado (o eso creen) durante tanto tiempo. Pero si le preguntaras a las olas, apenas encontrarías una percepción de la existencia de la costa, porque algo tan inmóvil siempre se romperá cuando se deje a los estragos del tiempo.<br><br>Solo aquello que se forma y fluye para adaptarse al universo que lo rodea aguantará para explorar la negra extensión que aguarda a los eternos.<br><br>¿Y tú? ¿Te incluirías entre ellos?"
		"npc_dota_creature_morphling_event_1"							"<i>Lanzarse de cabeza</i><br>Obtener <font color='#8fce00'>{s:attr_gain_value} {s:attr_gain_name}</font> y perder <font color='#f44336'>{s:attr_lose_value} {s:attr_lose_name}</font>."
		"npc_dota_creature_morphling_event_2"							"<i>Ser cauteloso</i><br>Obtener <font color='#8fce00'>{s:attr_gain_value} {s:attr_gain_name}</font> y perder <font color='#f44336'>{s:attr_lose_value} {s:attr_lose_name}</font>."
		"npc_dota_creature_morphling_event_0"							"<i>Ejercer tu voluntad y nadar lejos</i><br>Marcharse"
		"DOTA_Tooltip_modifier_morphling_event_attribute_shift"				"Cambio de Atributo de Señor del Líquido"
		"speak_to_npc_dota_creature_morphling_event"						"Habla con el Señor del Líquido"

		"DOTA_HUD_Morphling_AttributeSwap_Big"									"{s:player_name} se lanzó de cabeza, intercambiando {d:int_value2} {s:locstring_value2} por {d:int_value} {s:locstring_value}!"
		"DOTA_HUD_Morphling_AttributeSwap_Small"									"{s:player_name} ha sido prudente, intercambiando {d:int_value2} {s:locstring_value2} por {d:int_value} {s:locstring_value}!"

		"npc_dota_creature_tinker_event"									"Clinker"
		"npc_dota_creature_tinker_event_event_body_description"				"Mira, algunas tiendas te molestarán todo el día tratando de hacer una venta. Pero yo sé lo que tengo. Y si lo quieres, genial.<br><br>Si no, tengo muchos otros sitios donde estar.<br><br>¿Crees que son el único grupo de aventureros condenados a perderse para siempre en el interior de la Bóveda del Continuum?<br><br>Qué más quisieras.<br><br>Tendré clientes hasta el fin de los tiempos, que apenas existe aquí de toda formas. Entonces, ¿vamos a hacer negocios o qué? Ah, y no acepto dinero inútil. Solo acepto intercambios."
		"npc_dota_creature_tinker_event_1"					"<i>Calibración de varita y reemplazo completo de maná</i><br>Obtener <font color='#8fce00'>{s:cast_range} de alcance de lanzamiento</font> y perder <font color='#f44336'>{s:attack_range} de alcance de ataque</font>."
		"npc_dota_creature_tinker_event_2"				"<i>Engrase y realineación de empuñadura</i><br>Obtener <font color='#8fce00'>{s:attack_range} de alcance de ataque</font> y perder <font color='#f44336'>{s:cast_range} de alcance de lanzamiento</font>."
		"npc_dota_creature_tinker_event_0"							"Marcharse"
		"DOTA_Tooltip_modifier_tinker_event_range_retrofit"					"Renovación de alcance de Clinker"
		"DOTA_Tooltip_modifier_tinker_event_range_retrofit_Description"		"Alcance de lanzamiento modificado en %dMODIFIER_PROPERTY_CAST_RANGE_BONUS_STACKING% y alcance de ataque en  %dMODIFIER_PROPERTY_ATTACK_RANGE_BONUS%"
		"DOTA_HUD_TinkerEvent_AcceptAttackRange"							"¡{s:player_name} obtuvo {d:int_value} de alcance de ataque y perdió {d:int_value2} de alcance de lanzamiento de parte de Clinker!"
		"DOTA_HUD_TinkerEvent_AcceptCastRange"								"¡{s:player_name} obtuvo {d:int_value} de alcance de lanzamiento y perdió {d:int_value2} de alcance de ataque por parte de Clinker!"
		"speak_to_npc_dota_creature_tinker_event"							"Habla con Clinker"

		"npc_dota_creature_naga_siren_event"								"Soprano Empapada"
		"npc_dota_creature_naga_siren_event_event_body_description"			"<i>[cantando]</i><br><br>¡Qué inesperado interludio! Por mis escamas, tú y tus aliados forman un cuarteto poco probable. ¿Seguro que este negocio de aventuras es su fuerte? Espero que sean lo suficientemente listos. La clave es encontrar su armonía natural. Puedo colaborar con un hermoso estribillo.<br><br><i>[cantando]</i>"
		"npc_dota_creature_naga_siren_event_0"					"<i>Sonata del Mar Profundo</i><br>Embotellar una <font color='#7367ff'>Runa de {s:rune_name}</font> y restaurar {s:num_charges} carga de Botella."
		"npc_dota_creature_naga_siren_event_1"					"<i>Sonata del Mar Profundo</i><br>Embotellar una <font color='#7367ff'>Runa de {s:rune_name}</font> y restaurar {s:num_charges} carga de Botella."
		"npc_dota_creature_naga_siren_event_2"			"<i>Himno del Albatros</i><br>Obtener una carga máxima adicional en tu Botella."
		"DOTA_HUD_Naga_BottleRune"											"¡{s:player_name} escucha los relajantes sonidos de la sirena y embotella una Runa de {s:locstring_value}!"
		"DOTA_HUD_Naga_BottleMaxCharge"										"¡Llorando por la belleza de la melodía, {s:player_name} aumenta con aflicción la capacidad de su botella!"
		"speak_to_npc_dota_creature_naga_siren_event"						"Habla con la Soprano Empapada"

		"npc_dota_creature_event_ogre_magi"									"Glarf Quiebrapiedras"
		"npc_dota_creature_event_ogre_magi_event_body_description"			"¡JAJA, JA, JA! ¡Van a perder! <b>¡No, qué va, van a ganar!</b><br><br>¡He dicho perder! <b>¡No, ganar!</b><br><br>¡Perder! <i>*Klonk*</i><br><br>¡Deja de pegarme! <i>*Klonk*</i><br><br>¡Auch! <i>*Klonk*</i><br><br>¡Está bien! <b>¡Ganar!</b><br><br>Solo deja que jueguen al estúpido juego. <b>¡Ganar!</b><br><br>Cállate."
		"npc_dota_creature_event_ogre_magi_upgrade_shard"					"Mejorar una recompensa de fragmento aleatoria al nivel élite."
		"npc_dota_creature_event_ogre_magi_0"					"<i>Lanzar el dado</i><br>Apostar por un <font color='#7367ff'>objeto neutral aleatorio</font>"
		"npc_dota_creature_event_ogre_magi_1"					"<i>Agarrar la porra</i><br>Ser afectado por <font color='#7367ff'>Sed de Sangre</font> durante {s:bloodlust_encounters} encuentros."
		"npc_dota_creature_event_ogre_magi_2"					"<i>Abrir el cofre</i><br>Recibir una cantidad de oro aleatoria entre {s:min_gold_value} y {s:max_gold_value}."
		"DOTA_Tooltip_modifier_event_ogre_magi_casino_bloodlust"				"Sed de Sangre de Glarf"
		"DOTA_Tooltip_modifier_event_ogre_magi_casino_bloodlust_Description"	"Obteniendo un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE% %% de velocidad de movimiento adicional y %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% de velocidad de ataque adicional durante %dMODIFIER_PROPERTY_TOOLTIP% encuentros de combate más."

		"DOTA_HUD_EventOgreMagi_RandomNeutralItem"							"¡{s:player_name} apostó con Glarf y recibió 1 {s:locstring_value}!"
		"DOTA_HUD_EventOgreMagi_UpgradeShard"								"¡{s:player_name} tuvo suerte con Glarf y mejoró un fragmento: %s1!"
		"DOTA_HUD_EventOgreMagi_Bloodlust"									"¡{s:player_name} no se sentía afortunado y se vio afectado por Sed de Sangre durante {d:int_value} encuentros!"
		"DOTA_Hud_EventOgreMagi_GambleGold"									"¡{s:player_name} lanzó los dados con Glarf y ganó {d:int_value} <panel class='CombatEventGoldIcon'/>!"
		"DOTA_Hud_EventOgreMagi_GambleGold_Jackpot"							"¡{s:player_name} lanzó los dados con Glarf y ganó el premio gordo de {d:int_value} <panel class='CombatEventGoldIcon'/>!"

		"npc_dota_creature_event_leshrac"		"Ash el Profanador"
		"npc_dota_creature_event_leshrac_event_body_description"			"Me gustaría hacerte elegir, mortal. Con la conciencia de que miles de individuos como tú aparecieron ante mí. Breves chispas de calor en el reconfortante abismo que se disiparon rápidamente hasta un estado de inexistencia, funcionalmente no diferente al estado de orden profesado en el que se presentaron ante mi persona. Porque nada de lo que pudieran lograr sería digno a los ojos de un ser como yo. Así que elige lo que quieras aquí, sabiendo que no me importa en absoluto tu elección, y que avanzarás tanto hacia la victoria como hacia la derrota, pero sin duda marchando lentamente hacia una muerte segura."
		"npc_dota_creature_event_leshrac_0"		"<i>Sufrir Aflicción de Ash</i><br><font color='#f44336'>No será posible curarse en el próximo encuentro de combate</font>. Después de eso, obtener un <font color='#7367ff'>{s:spell_lifesteal} % de robo de vida por hechizo (capitanes: un 8 %, jefes: un 15 %)</font>."
		"npc_dota_creature_event_leshrac_1"		"<i>Recibir Pulsación de Ash</i><br>Crea una Ráfaga de Pulsaciones a tu alrededor cada {s:cooldown} s, infligiendo {s:int_mult_for_damage} veces tu inteligencia como daño."

		"DOTA_Tooltip_modifier_event_leshrac_no_heal"				"Aflicción de Ash"
		"DOTA_Tooltip_modifier_event_leshrac_no_heal_Description"	"No se puede curar durante %dMODIFIER_PROPERTY_TOOLTIP% encuentro de combate más. Cuando finalice, recibirá un %dMODIFIER_PROPERTY_TOOLTIP2% %% de robo de vida por hechizo adicional (un 8 %% contra capitanes, un 15 %% contra jefes)."

		"DOTA_Tooltip_modifier_event_leshrac_spell_lifesteal"				"Regalo de Ash"
		"DOTA_Tooltip_modifier_event_leshrac_spell_lifesteal_Description"	"Proporciona un %dMODIFIER_PROPERTY_TOOLTIP% %% de robo de vida por hechizo (un 8 %% contra capitanes, un 15 %% contra jefes)."

		"DOTA_Tooltip_modifier_event_leshrac_pulse_nova"				"Pulsación de Ash"
		"DOTA_Tooltip_modifier_event_leshrac_pulse_nova_Description"	"Genera una pulsación dañina que inflige %dMODIFIER_PROPERTY_TOOLTIP% veces la inteligencia del lanzador como daño en un radio de 525. Tiempo de recarga: 10 s."

		"DOTA_HUD_EventLeshrac_NoHeal"		"{s:player_name} consideró prudente recibir la Aflicción de Ash."
		"DOTA_HUD_EventLeshrac_PulseNova"	"{s:player_name} siente un resplandor pulsante en su interior."

		"npc_dota_creature_event_necrophos"								"Portaplagas Kosh'vor"
		"npc_dota_creature_event_necrophos_event_body_description"		"La carne tiene poder, chico. El poder de la vida. De la muerte. Respira profundo. Puedes oler el poder. Haz tu propia ofrenda y esta podría restaurar tu vida. ¿O quizás estudiarías las ofrendas de otro? Examínalos profundamente y extrae de ellos lo que puedas. No juzgo nada. Solo muestro el camino."
		"npc_dota_creature_event_necrophos_0"	"<i>Ofrecer Libra de Carne</i><br><font color='#f44336'>Perder {s:hp_penalty} health</font> a cambio de <font color='#7367ff'>{s:lives_gained} vida</font>."
		"npc_dota_creature_event_necrophos_1"	"<i>Estudiar entrañas</i><br>Obtén un fragmento."

		"DOTA_Tooltip_modifier_event_necrophos_life_cost"				"Libra de Carne de Kosh'vor"
		"DOTA_Tooltip_modifier_event_necrophos_life_cost_Description"	"Una vida obtenida a cambio de %dMODIFIER_PROPERTY_TOOLTIP% de vida máx."

		"DOTA_HUD_EventNecrophos_GetLife"	"{s:player_name} permitió que Kosh'vor arranque un poco de su carne a cambio de una vida."
		"DOTA_HUD_EventNecrophos_GetShard"	"{s:player_name} mantuvo su cuerpo intacto y obtuvo un fragmento."

		"npc_dota_announcer_aghanim_event_body_description"					"¡Hola, amigo! ¡Tengo un fragmento brillante para ti y mucho más te está esperando! Ahora toma el fragmento y no me preguntes más sobre qué causó este lío... Quiero decir, ¡lo que inició esta aventura! A todo el mundo le gustan las aventuras."
		"npc_dota_announcer_aghanim_event_body_description_return"			"¡Hola, amigo!"
		"npc_dota_announcer_aghanim_0"								"Salir"
		"npc_dota_announcer_aghanim_1"								"<b><font color='#7367ff'>EXIGE</font></b> a Aghanim que te diga lo que ocurre."
		"npc_dota_announcer_aghanim_2"								"<b><font color='#7367ff'>ACEPTAR</font></b> tu fragmento y entrar a <b><font color='#7367ff'>LA BÓVEDA DEL CONTINUUM</font></b>."
		"npc_dota_announcer_aghanim_3"								"<b><font color='#7367ff'>ACEPTAR</font></b> tu fragmento y bendiciones y entrar a <b><font color='#7367ff'>LA BÓVEDA DEL CONTINUUM</font></b>."

		
		// Hints
		"hint_ride_morty"							"¡{s:keybind} o {s:alternate_keybind} para montar!"
		"hint_hop_with_morty"						"¡Apunta hacia tu lagarto, pulsa {s:keybind} para acumular energía y luego pulsa otra vez para saltar!"
		"hint_ride_penguin"							"¡{s:keybind} o {s:alternate_keybind} para montar!"
		"hint_get_in_his_belly"						"¡Pulsa {s:keybind} o {s:alternate_keybind} para meterte en la barriga de Pudge!"
		"hint_transform_into_hoodwink"				"¡Pulsa {s:keybind} o {s:alternate_keybind} para transformarte en Hoodwink!"
		"hint_transform_into_ogre"					"¡Pulsa {s:keybind} o {s:alternate_keybind} para transformarte en Ogre!"

		"DOTA_Tooltip_modifier_aghsfort_firefly_burn"				"Pirómano"
		"DOTA_Tooltip_modifier_aghsfort_firefly_burn_Description"	"Estás que ardes."

		// End UI
		"npc_dota_creature_davy_jones_locker"		"Cofre de Davy Jones"

		"npc_dota_creature_brewmaster_boss"			"Maestro Panda"
		"npc_dota_brewmaster_earth_unit"			"Tercio de Tierra"
		"npc_dota_brewmaster_storm_unit"			"Tercio de Tormenta"
		"npc_dota_brewmaster_fire_unit"			"Tercio Humano"
		"npc_dota_creature_dire_hound"				"Cachorro de Fuego"
		"npc_dota_creature_dire_hound_boss"			"Sabueso de Dire"
		"npc_dota_creature_huskar"					"Guerrero Nothl"
		"npc_dota_creature_ogre_tank"				"Tanque de los Huesos"
		"npc_dota_creature_ogre_magi"				"Mago de los Huesos"
		"npc_dota_creature_baby_ogre_tank"			"Tanque de los Huesos Bebé"
		"npc_dota_creature_baby_ogre_magi"			"Mago de los Huesos Bebé"
		"npc_dota_creature_small_hellbear"			"Oso Infernal del Bosque"
		"npc_dota_creature_hellbear"				"Oso Infernal Guerrero"
		"npc_dota_pinecone_champion"				"Piña campeona"
		"npc_dota_pinecone_warrior"					"Guerrero Piña"
		"npc_dota_pinecone_sniper"					"Francotirador Perenne"
		"npc_dota_creature_small_ogre_seal"			"Ogrofoca Bebé"
		"npc_dota_creature_large_ogre_seal"			"Ogrofoca Gruñona"
		"npc_dota_creature_wandering_ogre_seal"		"Ogrofoca Errante"
		"npc_dota_creature_dazzle"					"Acólito de Dezun"
		"npc_dota_creature_wildwing_laborer"		"Alasalvaje Domesticado"
		"npc_dota_creature_tusk_skeleton"			"Soldado Odobenus"
		"npc_dota_creature_spectral_tusk_mage"		"Mago de Escarcha Odobenus"
		"npc_dota_holdout_tower"					"Torre de Vigilancia"
		"npc_dota_undead_tusk_tombstone"			"Lápida Odobenus"
		"npc_dota_creature_friendly_baby_ogre_tank"	"Blug"
		"npc_dota_creature_friendly_ogre_seal"		"Gary"
		"npc_dota_creature_sand_king"				"Rhyzik"
		"npc_dota_sand_king_sandstorm"				"Tormenta de Arena de Rhyzik"
		"npc_dota_creature_big_exploding_burrower"	"Rey Excavador Explosivo"
		"npc_dota_creature_healing_burrower"		"Sacrificio de Arena"
		"npc_dota_creature_storegga"				"Storegga"
		"npc_dota_creature_small_storegga"			"Guijarro"
		"npc_dota_creature_temple_guardian"			"Guardián del Templo"
		"npc_dota_creature_morphling_big"			"Elemental de las Mareas"
		"npc_dota_creature_tiny_crab"				"Minipinzas"
		"npc_dota_creature_warlock"					"Encantador de Demonios"
		"npc_dota_creature_grimstroke"				"Artista Incomprendido"
		"npc_dota_creature_life_stealer"			"Dientes Dentudos"
		"npc_dota_creature_gauntlet_skeleton"		"Esqueleto de Hielo"
		"npc_dota_creature_demon_golem"				"Gólem Encantado"
		"npc_dota_creature_bomber"					"Bombardero"
		"npc_dota_creature_gyrocopter"				"Aeronauta Audaz"
		"npc_dota_creature_gyrocopter_homing_missile"	"Misil Buscador"
		"npc_dota_creature_zealot_scarab"			"Escarabajo Devoto"
		"npc_dota_creature_zealot_mound"			"Unidad Enterrada"
		"npc_dota_creature_scarab_priest"			"Sacerdote Escarabajo"
		"npc_dota_creature_rock_golem_a"			"Gólem de Roca Gigante"
		"npc_dota_creature_rock_golem_b"			"Gólem de Roca"
		"npc_dota_creature_rock_golem_c"			"Fragmento de Gólem de Roca"
		"npc_dota_creature_aghsfort_luna_mini"				"Amazonita Lunar"
		"npc_dota_creature_mirana"					"Merodeadora de Nightsilver"
		"npc_dota_creature_alchemist"				"Al, el Químico"
		"npc_dota_creature_broodmother"				"Escupidora de Silkmire"
		"npc_dota_creature_huge_broodmother"		"Glotón Monstruoso"
		"npc_dota_creature_newborn_spider"			"Enjambre de Silkmire"
		"npc_dota_creature_broodmother_baby"		"Cría de Araña Minúscula"
		"npc_dota_creature_broodmother_baby_b"		"Cría de Araña Pequeña"
