"lang"
{
"Language"	"french"
"DOTA_Tooltip_ability_magnataur_skewer_winter_slow_duration"	"DURÉE DU RALENTISSEMENT :"
"[english]DOTA_Tooltip_ability_magnataur_skewer_winter_slow_duration"	"SLOW DURATION:"
"DOTA_Tooltip_ability_magnataur_skewer_winter_skewer_damage"	"DÉGÂTS :"
"[english]DOTA_Tooltip_ability_magnataur_skewer_winter_skewer_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_magnataur_skewer_winter_strength_gain"	"<font color='#70EA72'>BONUS DE FORCE :</font>"
"[english]DOTA_Tooltip_ability_magnataur_skewer_winter_strength_gain"	"<font color='#70EA72'>BONUS STRENGTH</font>:"
"DOTA_Tooltip_ability_magnataur_skewer_winter_strength_gain_duration"	"<font color='#70EA72'>DURÉE DU BONUS DE FORCE :</font>"
"[english]DOTA_Tooltip_ability_magnataur_skewer_winter_strength_gain_duration"	"<font color='#70EA72'>STRENGTH DURATION</font>:"
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter"	"Reverse Polarity"
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter"	"Reverse Polarity"
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_Description"	"Magnus modifie les propriétés de la matière, aspirant tous les ennemis en face de lui, les assommant avec un puissant écrasement et infligeant des dégâts."
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_Description"	"Magnus changes properties of matter, sucking all nearby enemies in front of him and stunning them with a powerful slam and dealing damage."
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_Lore"	"Magnus se bat avec fureur, tel l'éruption du Mont Joerlak."
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_Lore"	"Magnus fights with the fury of the erupting Mt. Joerlak."
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_Note0"	"L'étourdissement et l'attraction ignorent l'immunité aux sorts."
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_Note0"	"Disable and pull work through spell immunity."
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_pull_radius"	"RAYON D'ATTRACTION :"
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_pull_radius"	"PULL RADIUS:"
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_polarity_damage"	"<font color='#70EA72'>DÉGÂTS :</font>"
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_polarity_damage"	"<font color='#70EA72'>DAMAGE:</font>"
"DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_hero_stun_duration"	"<font color='#70EA72'>DURÉE DE L'ÉTOURDISSEMENT :</font>"
"[english]DOTA_Tooltip_ability_magnataur_reverse_polarity_winter_hero_stun_duration"	"<font color='#70EA72'>STUN DURATION:</font>"
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash"	"Shield Crash"
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash"	"Shield Crash"
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_Description"	"Le Pangolier saute dans les airs et retombe sur le sol, infligeant des dégâts aux ennemis à proximité. Pour chaque <font color='#70EA72'>ennemi</font> touché, le Pangolier gagne, pendant quelques secondes, un pourcentage de réduction des dégâts subis.\n\nCette capacité peut être utilisée pendant Rolling Thunder afin de monter sur les collines."
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_Description"	"Pangolier jumps in the air and slams back to the ground, damaging all enemies in a radius. For each <font color='#70EA72'>enemy</font> hit, he gains a percentage of incoming damage reduction for a short time.\n\nForward movement is maintained if Shield Crash is used while Rolling Thunder is active, and allows Rolling Thunder to clear walls or cliffs."
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_Lore"	"Le Pangolier ne s'épanouit véritablement qu'au milieu de ses ennemis."
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_Lore"	"Only in the midst of his enemies does the Pangolier truly thrive."
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_damage"	"DÉGÂTS :"
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_duration"	"DURÉE DE LA RÉDUCTION :"
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_duration"	"REDUCTION DURATION:"
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_hero_stacks"	"%RÉDUCTION PAR ENNEMI TOUCHÉ :"
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_hero_stacks"	"%REDUCTION PER HIT:"
"DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_max_hero_stacks"	"CHARGES MAX. :"
"[english]DOTA_Tooltip_ability_frostivus2018_pangolier_shield_crash_max_hero_stacks"	"MAX STACKS:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil"	"Dream Coil"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil"	"Dream Coil"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_Description"	"Crée un lien de magie volatile qui s'accroche aux ennemis, les étourdissant, les ralentissant et leur infligeant de dégâts. Puck attaque automatiquement tous les ennemis sous l'effet de Dream Coil toutes les %value% secondes. Si l'ennemi étire le lien en allant trop loin, celui-ci rompt, étourdissant la victime tout en lui infligeant des dégâts supplémentaires.\n\nAméliorable avec l'Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_Description"	"Creates a coil of volatile magic that latches onto enemies, stunning, slowing and damaging them. Puck instantly attacks all enemies affected by Dream Coil every %value% seconds. If the enemy stretches the coil by moving too far away, it snaps, stunning and dealing additional damage.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_Lore"	"La Faerie Dragon sème la confusion en forçant ses ennemis à rêver vivement de leur propre mort."
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_Lore"	"The Faerie Dragon sows confusion by forcing its enemies to vividly dream about their own mortality."
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_duration"	"DURÉE DU LIEN :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_duration"	"COIL DURATION:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_break_radius"	"RAYON DE RUPTURE :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_break_radius"	"BREAK RADIUS:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_stun_duration"	"DURÉE DE L'ÉTOURDISSEMENT LORS DE LA RUPTURE :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_stun_duration"	"BREAK STUN DURATION:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_break_damage"	"DÉGÂTS LORS DE LA RUPTURE :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_break_damage"	"BREAK DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_duration_scepter"	"DURÉE DU LIEN (AGHANIM'S SCEPTER) :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_duration_scepter"	"SCEPTER COIL DURATION:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_stun_duration_scepter"	"DÉGÂTS LORS DE LA RUPTURE (AGHANIM'S SCEPTER) :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_stun_duration_scepter"	"SCEPTER BREAK STUN DURATION:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_break_damage_scepter"	"DÉGÂTS LORS DE LA RUPTURE (AGHANIM'S SCEPTER) :"
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_coil_break_damage_scepter"	"SCEPTER BREAK DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_aghanim_description"	"Augmente les dégâts lorsque le lien rompt et augmente la durée du lien. L'étourdissement ignore l'immunité aux sorts."
"[english]DOTA_Tooltip_ability_frostivus2018_puck_dream_coil_aghanim_description"	"Increases damage from coil breaks, increases coil duration, coil break stun goes through spell immunity."
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance"	"Battle Trance"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance"	"Battle Trance"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_Description"	"La furie du Troll le pousse à attaquer l'unité ennemie la plus proche dans un rayon de %range% (héros en priorité). Les dégâts ne peuvent pas vous tuer pendant la durée de cet effet. Vous confère un bonus de vol de vie, de vitesse d'attaque et de déplacement, <font color='#70EA72'>de dégâts, de Cleave et vous rend invulnérable</font>. Applique une dissipation basique."
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_Description"	"Troll unleashes a powerful battle trance, that forces you to continuously attack the closest enemy unit within %range% range, prioritizing heroes. Damage does not kill you during this mode. Grants you bonus lifesteal, attack speed, movement speed, <font color='#70EA72'>damage, cleave, and Invulnerability</font>. Applies a Basic Dispel."
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_Lore"	"Une montée d'adrénaline et de haine pure accélère les battements de vos lames."
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_Lore"	"An adrenaline rush of pure hatred quickens your blades."
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_trance_duration"	"DURÉE :"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_trance_duration"	"TRANCE DURATION:"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_lifesteal"	"%VOL DE VIE :"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_lifesteal"	"%LIFESTEAL:"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_movement_speed"	"%VITESSE DE DÉPLACEMENT :"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_movement_speed"	"%MOVEMENT SPEED:"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_attack_speed"	"VITESSE D'ATTAQUE :"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_attack_speed"	"ATTACK SPEED:"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_radius"	"PORTÉE :"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_radius"	"RANGE:"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_bonus_damage_pct"	"<font color='#70EA72'>DÉGÂTS BONUS :</font>"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_battle_trance_bonus_damage_pct"	"<font color='#70EA72'>BONUS DAMAGE</font>:"
"DOTA_Tooltip_ability_special_bonus_unique_troll_warlord_4"	"20% de dégâts bonus pour Battle Trance"
"[english]DOTA_Tooltip_ability_special_bonus_unique_troll_warlord_4"	"Battle Trance 20% Bonus Damage"
"DOTA_Tooltip_ability_special_bonus_unique_troll_warlord_4_Description"	"Vous infligez 20 % de dégâts bonus pendant Battle Trance."
"[english]DOTA_Tooltip_ability_special_bonus_unique_troll_warlord_4_Description"	"20% Bonus Damage when in Battle Trance."
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_fervor"	"Fervor"
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_fervor"	"Fervor"
"DOTA_Tooltip_ability_frostivus2018_troll_warlord_fervor_Description"	"À chaque attaque successive sur une même cible, la vitesse d'attaque du Troll augmente. Si le Troll change de cible, le cumul de la vitesse d'attaque est <font color='#70EA72'>divisé par deux</font>."
"[english]DOTA_Tooltip_ability_frostivus2018_troll_warlord_fervor_Description"	"With each continuous blow on the same target, Troll gains increased attack speed.  If Troll changes targets, the stacks drop to <font color='#70EA72'>half of the current value</font>."
"DOTA_Tooltip_modifier_frostivus2018_troll_warlord_fervor"	"Fervor"
"[english]DOTA_Tooltip_modifier_frostivus2018_troll_warlord_fervor"	"Fervor"
"DOTA_Tooltip_modifier_frostivus2018_troll_warlord_fervor_Description"	"Vitesse d'attaque augmentée de %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%."
"[english]DOTA_Tooltip_modifier_frostivus2018_troll_warlord_fervor_Description"	"Attack speed increased by %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%."
"DOTA_Tooltip_modifier_frostivus2018_troll_warlord_battle_trance"	"Battle Trance"
"[english]DOTA_Tooltip_modifier_frostivus2018_troll_warlord_battle_trance"	"Battle Trance"
"DOTA_Tooltip_modifier_frostivus2018_troll_warlord_battle_trance_Description"	"Accorde %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% de vitesse d'attaque, %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% de vitesse de déplacement et vole des PV à chaque attaque."
"[english]DOTA_Tooltip_modifier_frostivus2018_troll_warlord_battle_trance_Description"	"Granting %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% attack speed, %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% movement speed, and lifesteal."
"DOTA_Tooltip_ability_special_bonus_unique_weaver_1"	"+100 de dégâts pour Shukuchi"
"[english]DOTA_Tooltip_ability_special_bonus_unique_weaver_1"	"+100 Shukuchi Damage"
"DOTA_Tooltip_Ability_Tower_Fortification"	"Fortification"
"[english]DOTA_Tooltip_Ability_Tower_Fortification"	"Fortification"
"DOTA_Tooltip_Ability_Tower_Fortification_Description"	"Accorde un bonus d'armure à chaque manche."
"[english]DOTA_Tooltip_Ability_Tower_Fortification_Description"	"Gaining bonus armor per round."
"DOTA_Tooltip_ability_frostivus2018_centaur_return"	"Retaliate"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return"	"Retaliate"
"DOTA_Tooltip_ability_frostivus2018_centaur_return_Description"	"Le Centaur Warrunner contre chaque attaque, infligeant à l'attaquant des dégâts. <font color='#70EA72'>Chaque fois que le Centaur est attaqué par un ennemi</font>, il gagne un compteur de charges. En activant cette capacité, toutes les charges sont consommées et votre <font color='#70EA72'>force de base est augmentée pendant %strength_gain_duration% secondes</font>."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_Description"	"Centaur counters all attacks, dealing damage back to the attacker. <font color='#70EA72'>Each time Centaur gets attacked by an enemy</font>, he gains a charge counter. Can be cast to consume all charges, granting you a <font color='#70EA72'>base strength increase for %strength_gain_duration% seconds</font>."
"DOTA_Tooltip_ability_frostivus2018_centaur_return_Lore"	"Bradwarden n'a pas besoin de parer les attaques de ses adversaires ; son cuir, résistant comme une armure, s'en charge pour lui."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_Lore"	"Bradwarden has no need to parry his opponent's attacks; his armor-like hide does it for him."
"DOTA_Tooltip_ability_frostivus2018_centaur_return_Note0"	"Retaliate se déclenche lorsqu'une attaque frappe le Centaur."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_Note0"	"Retaliate triggers when the attack hits."
"DOTA_Tooltip_ability_frostivus2018_centaur_return_Note1"	"Retaliate inflige des dégâts aux tours."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_Note1"	"Retaliate deals damage to towers."
"DOTA_Tooltip_ability_frostivus2018_centaur_return_Note2"	"Les attaques venant d'une tour accordent la moitié d'une charge."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_Note2"	"Tower attacks grant half a charge."
"DOTA_Tooltip_ability_frostivus2018_centaur_return_return_damage"	"DÉGÂTS DE RIPOSTE :"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_return_damage"	"RETURN DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_centaur_return_strength_gain"	"<font color='#70EA72'>FORCE PAR ATTAQUE :</font>"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_strength_gain"	"<font color='#70EA72'>STRENGTH PER ATTACK:</font>"
"DOTA_Tooltip_ability_frostivus2018_centaur_return_damage_gain_duration"	"<font color='#70EA72'>DURÉE DU BONUS DE FORCE :</font>"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_damage_gain_duration"	"<font color='#70EA72'>STRENGTH DURATION:</font>"
"DOTA_Tooltip_ability_frostivus2018_centaur_return_max_stacks"	"<font color='#70EA72'>CHARGES MAX. :</font>"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_return_max_stacks"	"<font color='#70EA72'>MAX STACKS:</font>"
"DOTA_Tooltip_modifier_frostivus2018_centaur_return"	"Retaliate"
"[english]DOTA_Tooltip_modifier_frostivus2018_centaur_return"	"Retaliate"
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede"	"Stampede"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede"	"Stampede"
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_Description"	"Le Centaur Warrunner communique son pouvoir à ses alliés et leur permet de lancer une charge brutale en passant à travers les unités ennemies à vitesse maximale pour les ralentir. Les ennemis piétinés subissent des dégâts <font color='#70EA72'>basés sur la force du héros qui les piétine ainsi que sur les dégâts de base. Chaque ennemi piétiné réduit les dégâts subis par tous les alliés pendant %armor_duration% secondes.</font>Chaque ennemi ne peut être piétiné qu'une fois.\n\nAméliorable avec l'Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_Description"	"Centaur leads all allies into a vicious charge causing them to move through units at max speed and stop any enemy units they trample. Trampled enemies take damage <font color='#70EA72'>based on the strength of the hero that tramples them as well as a base damage. Each enemy trampled reduces incoming damage for all allies for %armor_duration% seconds.</font>\n\n Each enemy can be trampled once. Upgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_Lore"	"La grande ceinture d'Omexe, qui désigne Bradwarden comme le plus valeureux guerrier de son espèce, incite ses compagnons d'armes à le suivre dans des combats barbares."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_Lore"	"The great belt of Omexe, which labels Bradwarden as the greatest warrior of his kind, incites his fellow gladiators to follow him into barbarous combat."
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_Note0"	"N'affecte pas les unités immunisées contre les sorts."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_Note0"	"Doesn't affect Spell Immune units."
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_radius"	"RAYON DU PIÉTINEMENT :"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_radius"	"TRAMPLE RADIUS:"
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_duration"	"DURÉE :"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_duration"	"STAMPEDE DURATION:"
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_base_damage"	"<font color='#70EA72'>DÉGÂTS DE BASE :</font>"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_base_damage"	"<font color='#70EA72'>BASE DAMAGE:</font>"
"DOTA_Tooltip_ability_frostivus2018_centaur_stampede_strength_damage"	"MULTIPLICATEUR DE DÉGÂTS SELON LA FORCE :"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_stampede_strength_damage"	"STRENGTH MULTIPLIER DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_centaur_double_edge"	"Double Edge"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_double_edge"	"Double Edge"
"DOTA_Tooltip_ability_frostivus2018_centaur_double_edge_Lore"	"Dans le feu de l'action, les frappes brutales de Bradwarden se retournent parfois contre lui."
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_double_edge_Lore"	"In the spurs of combat, Bradwarden's vicious strikes sometimes cause self-inflicted collateral damage."
"DOTA_Tooltip_ability_frostivus2018_centaur_double_edge_edge_damage"	"DÉGÂTS :"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_double_edge_edge_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_centaur_double_edge_radius"	"<font color='#70EA72'>RAYON DES DÉGÂTS :</font>"
"[english]DOTA_Tooltip_ability_frostivus2018_centaur_double_edge_radius"	"<font color='#70EA72'>DAMAGE RADIUS:</font>"
"DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock"	"Time Lock"
"[english]DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock"	"Time Lock"
"DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_chance_pct"	"%CHANCE :"
"[english]DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_chance_pct"	"%CHANCE:"
"DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_duration"	"DURÉE :"
"[english]DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_duration"	"DURATION:"
"DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_bonus_damage"	"DÉGÂTS BONUS :"
"[english]DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_radius"	"RAYON :"
"[english]DOTA_Tooltip_ability_frostivus2018_faceless_void_time_lock_radius"	"RADIUS:"
}
}
