"lang"
{
"Language"	"ukrainian"
"DOTA_Tooltip_ability_axe_berserkers_call"	"Berserker's Call"
"DOTA_Tooltip_ability_axe_berserkers_call_Description"	"<font color='#F2A93E'>Клич берсерка</font><br><br>Акс дражнить ворогів поблизу, через що вони в пориві гніву кидаються в атаку на нього. На час дії здібності броня Акса посилюється."
"DOTA_Tooltip_ability_axe_berserkers_call_Lore"	"Бойовий клич Могул Хана змушує ворогів вступати з ним в нерівний бій."
"DOTA_Tooltip_ability_axe_berserkers_call_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_axe_berserkers_call_bonus_armor"	"ДОДАТКОВА БРОНЯ:"
"DOTA_Tooltip_ability_axe_berserkers_call_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_axe_battle_hunger"	"Battle Hunger"
"DOTA_Tooltip_ability_axe_battle_hunger_Description"	"<font color='#F2A93E'>Жага битви</font><br><br>Виводить ворога із себе, змушуючи його сповільнитись і деякий час отримувати ушкодження, допоки він не вб’є іншу істоту чи не скінчиться час дії ефекту. Швидкість руху Акса зростає за кожну істоту, вражену Жагою битви.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_axe_battle_hunger_Lore"	"Жага битви у Могул Хана настільки сильна, що під її дією звичайні герої будуть ранити себе, доки не проллють чиюсь кров."
"DOTA_Tooltip_ability_axe_battle_hunger_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_axe_battle_hunger_slow"	"%СПОВІЛЬНЕННЯ РУХУ:"
"DOTA_Tooltip_ability_axe_counter_helix"	"Counter Helix"
"DOTA_Tooltip_ability_axe_counter_helix_Description"	"<font color='#F2A93E'>Контрфінт</font><br><br>Коли його атакують, Aкс виконує кругову контратаку, завдаючи абсолютної шкоди всім навколишнім ворогам."
"DOTA_Tooltip_ability_axe_counter_helix_Lore"	"Армії Акса потрібна лише одна річ — його сокира."
"DOTA_Tooltip_ability_axe_counter_helix_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_axe_counter_helix_trigger_chance"	"%ШАНС КОНТРФІНТА:"
"DOTA_Tooltip_ability_axe_culling_blade"	"Culling Blade"
"DOTA_Tooltip_ability_axe_culling_blade_Description"	"<font color='#F2A93E'>Відбракування</font><br><br>Акс наносить удар, щойно відчує слабкість. Удар завдає небагато шкоди, але миттєво вбиває ворога з низьким запасом здоров’я. Якщо від удару гине ворожий герой, здібність одразу перезаряджається. Акс та союзники поруч отримують додаткову швидкість руху."
"DOTA_Tooltip_ability_axe_culling_blade_Lore"	"Могул Хан — живе втілення війни і люті. Того, хто наважиться кинути йому виклик, очікує жахлива загибель."
"DOTA_Tooltip_ability_axe_culling_blade_kill_threshold"	"ПОРІГ ЗДОРОВ’Я:"
"npc_dota_hero_axe_bio"	"Вступивши до лав армії Червоної Мряки, рядовий боєць Могул Хан заклявся стати генералом. Свої поривання він доводив у кожній битві, залишаючи від ворогів криваве місиво. Цілеспрямованість Хана не знала меж: за потреби він без вагань зносив голови своїм командирам, що безперечно сприяло його сходженню кар’єрною драбиною. У ході семирічної кампанії у Краї Тисячі Озер він показав себе безжальним воякою, і що більше гинуло бійців його армії, тим яскравіше сяяла його зірка. У день останньої переможної битви Могул Хан проголосив себе генералом Червоної Мряки і взяв найвище звання — Акс, що значить «Сокира». Однак за іронією в його армії не залишилося жодного бійця — багато хто загинув на війні, але не менше від сокири самого Акса. Годі й казати, що мало хто наважиться піти під командування такого генерала. Проте Акса це мало тривожить, адже його кредо — у бою покладайся лише на себе."
"DOTA_Tooltip_ability_phantom_lancer_spirit_lance"	"Spirit Lance"
"DOTA_Tooltip_ability_phantom_lancer_spirit_lance_Description"	"<font color='#F2A93E'>Спис душі</font><br><br>Кидає у ворожу істоту магічний спис душі, який завдає шкоди та уповільнює і створює ілюзію, що атакує цього ворога.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_phantom_lancer_doppelwalk"	"Doppelganger"
"DOTA_Tooltip_ability_phantom_lancer_doppelwalk_Description"	"<b><font color='#F2A93E'>Двійник</font></b>\nГерой ненадовго зникає з поля бою. Через %delay% секунду він, найближчі ілюзії та два додаткових двійника з’являються у випадковому місці в межах цільової області. Збільшує тривалість усіх ілюзій. Додаткові двійники мають різні властивості: один отримує звичайну шкоду, але сам її не завдає, інший отримує 600%% шкоди, а завдає 20%%.\n\nТИП РОЗВІЮВАННЯ: базове."
"DOTA_Tooltip_ability_phantom_lancer_juxtapose"	"Juxtapose"
"DOTA_Tooltip_ability_phantom_lancer_juxtapose_Description"	"<font color='#F2A93E'>Роздвоєння</font><br><br>Герой може розділятися, створюючи власні ілюзії. У ілюзій також є шанс розділитися. Ілюзії, створені з героя, живуть illusion_duration% секунд, а ілюзії інших ілюзій — %illusion_from_illusion_duration% секунди."
"npc_dota_hero_phantom_lancer_bio"	"Віддалене село Поул не знало про війни, що йшли у центрі королівства. Спокійне рибальство і вечеря у сімейному колі — це було для них повноцінним життям. Та війна все одно зачепила їх. Приєднавшись до міцних призовників, що проходили біля будинків, скромний списоносець Азрейт дав клятву принести мир своєму королівству та його жителям. Його одноплемінники принесли велику жертву, коли знаходилися в авангарді останнього бою з жахливим магом Ворном. До моменту, коли битва наблизилася до фортеці, Азрейт лишився один, і він єдиний зумів потрапити досередини. Зосереджений і розлючений тією бійнею, у якій загинули його брати, Азрейт подолав смертельно небезпечні пастки чаклуна та його зачарованих стражів. Незабаром простий рибак прибув у вежу святилища Ворна. До самого світанку, коли внизу панував хаос, вони билися, спис проти посоха, доки, зрештою, Азрейт не простромив свого ворога із гучним вигуком. Та чаклун не просто загинув, він розсипався незліченними шматочками світла, які пронизали убивцю. Коли пил улігся, а туман війни розсіявся, Азрейт побачив, що знаходиться серед своїх одноплемінників. Кожен, здавалося, був одягнений так само, як і він, і мав ту ж саму зброю. Азрейт також відчув, що і думки їхні схожі на його власні. Знаючи про наближення союзників, Азрейт побажав, щоби фантоми сховалися, і вони один за одним перетворилися на ніщо. Коли солдати прийшли у святилище, то знайшли воїна, який переміг чаклуна. Однак коли наблизилися до нього, то списоносець зник. Він виявився лише ще одним фантомом."
"DOTA_Tooltip_ability_razor_plasma_field"	"Plasma Field"
"DOTA_Tooltip_ability_razor_plasma_field_Description"	"<font color='#F2A93E'>Плазматичне поле</font><br><br>Випускає хвилю енергетичної плазми, сила якої безпосередньо залежить від її розмірів, завдаючи шкоду ворожим героям в радіусі дії. Шкода зростає зі збільшенням відстані від героя."
"DOTA_Tooltip_ability_razor_plasma_field_damage_min"	"МІН. ШКОДА:"
"DOTA_Tooltip_ability_razor_plasma_field_damage_max"	"МАКС. ШКОДА:"
"DOTA_Tooltip_ability_razor_plasma_field_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_razor_static_link"	"Static Link"
"DOTA_Tooltip_ability_razor_static_link_Description"	"<font color='#F2A93E'>Статичний зв’язок</font><br><br>Створює зв’язок між ворожим героєм і Рейзором, за допомогою якого він викрадає собі силу атаки ворога."
"DOTA_Tooltip_ability_razor_static_link_drain_rate"	"ВИКРАДАЄ ШКОДИ ЗА СЕК.:"
"DOTA_Tooltip_ability_razor_static_link_drain_length"	"ТРИВ. ЗВ’ЯЗКУ:"
"DOTA_Tooltip_ability_razor_static_link_drain_duration"	"ТРИВ. ПІДСИЛЕННЯ:"
"DOTA_Tooltip_ability_razor_unstable_current"	"Unstable Current"
"DOTA_Tooltip_ability_razor_unstable_current_Description"	"<b><font color='#F2A93E'>Нестабільний струм</font></b>\nШвидкість руху героя зростає і він вражає струмом випадкову ворожу істоту поблизу кожні %hit_interval% с. Удар струмом завдає шкоди, сповільнює, а також знімає позитивні ефекти з ворогів.\n\nТИП РОЗВІЮВАННЯ: базове."
"DOTA_Tooltip_ability_razor_unstable_current_movement_speed_pct"	"%ДОД. ШВИДКІСТЬ:"
"DOTA_Tooltip_ability_razor_eye_of_the_storm"	"Eye of the Storm"
"DOTA_Tooltip_ability_razor_eye_of_the_storm_Description"	"<font color='#F2A93E'>Око Бурі</font><br><br>Потужна буря з блискавками влучає у ворожих істот із найменшим здоров’ям, завдає шкоди та послаблює їхню броню.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_razor_eye_of_the_storm_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_razor_eye_of_the_storm_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_razor_eye_of_the_storm_strike_interval"	"ЧАС МІЖ УДАРАМИ:"
"DOTA_Tooltip_ability_razor_eye_of_the_storm_armor_reduction"	"ПОСЛАБЛЕННЯ БРОНІ:"
"npc_dota_hero_razor_bio"	"Серед жителів Пургаторію нікого не бояться так сильно, як Разора, привида блискавок. Своїм електричним батогом, що став символом жорстокості та нещадності, Разор стереже спокій у Вузькому лабіринті, тій самій павутині з ходів, стін і стежин, де душі мертвих вирішують свою долю залежно від їхнього розуму, здібностей та наполегливості. Разор літає над лабіринтом, шукає розгублених і з насолодою шмагає їх батогом, щоб покарати й змусити їх швидше вирішувати власну долю, квапить їх до світла чи у вічну темряву. Разор — втілення переваги і трудолюбивої сили. Утім, він дійсно отримує задоволення, коли доводить до божевілля своїми тортурами нещасні душі."
"DOTA_Tooltip_ability_storm_spirit_static_remnant"	"Static Remnant"
"DOTA_Tooltip_ability_storm_spirit_static_remnant_Description"	"<font color='#F2A93E'>Струменистий бовван</font><br><br>Створює вибуховий заряд подоби героя, яка існує 12 секунд. Вона вибухне і завдасть шкоди ворожій істоті, що до неї наблизиться."
"DOTA_Tooltip_ability_storm_spirit_static_remnant_static_remnant_damage_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_storm_spirit_electric_vortex"	"Electric Vortex"
"DOTA_Tooltip_ability_storm_spirit_electric_vortex_Description"	"<font color='#F2A93E'>Електричний вир</font><br><br>Створює вир, що притягує ворога до героя. Здібність також сповільнює самого героя на 50%% упродовж 3 секунд.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_storm_spirit_electric_vortex_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_storm_spirit_overload"	"Overload"
"DOTA_Tooltip_ability_storm_spirit_overload_Description"	"<font color='#F2A93E'>Перевантаження</font><br><br>Використання заклинання створює електричний заряд, який вивільнюється вибухом у наступній атаці героя, завдаючи шкоду та уповільнюючи довколишніх ворогів."
"DOTA_Tooltip_ability_storm_spirit_overload_overload_move_slow"	"%СПОВІЛЬНЕННЯ РУХУ:"
"DOTA_Tooltip_ability_storm_spirit_overload_overload_attack_slow"	"СПОВІЛЬНЕННЯ АТАКИ:"
"DOTA_Tooltip_ability_storm_spirit_ball_lightning"	"Ball Lightning"
"DOTA_Tooltip_ability_storm_spirit_ball_lightning_Description"	"<font color='#F2A93E'>Кульова блискавка</font><br><br>Герой перетворюється на згусток струму, що мчить уперед, поки не досягне цілі або не закінчиться мана. Активація здібності потребує %ball_lightning_initial_mana_base%+%ball_lightning_initial_mana_percentage%%% од. мани загального запасу мани, а на кожних 100 одиниць відстані треба %ball_lightning_travel_cost_base%+%ball_lightning_travel_cost_percent%%% од. мани її загального запасу. Шкода також зростає за кожних 100 одиниць відстані, що пролетів герой."
"DOTA_Tooltip_ability_storm_spirit_ball_lightning_ball_lightning_move_speed"	"ШВИДКІСТЬ:"
"DOTA_Tooltip_ability_storm_spirit_ball_lightning_ball_lightning_aoe"	"РАДІУС:"
"DOTA_Tooltip_ability_storm_spirit_ball_lightning_ball_lightning_travel_cost_percent"	"%МАНИ НА ОДИНИЦЮ ПЕРЕСУВАННЯ:"
"npc_dota_hero_storm_spirit_bio"	"Штормовий Дух — сила природи у буквальному сенсі слів. Це дика сила вітру і води, закоркована у форму людини. Яка ж шалена, весела та невтримна ця форма! Він такий життєрадісний, що здатен зарядити будь-яке місце тріскучою енергією. Але так було не завжди, і причиною його створення стала трагедія. Покоління тому на долинах за Кряжем Стогонів добрі люди потерпали від голоду й посухи. Простий елементаліст на ім’я Громоглек використав заборонені чари, аби прикликати духа бурі, благаючи про дощ. Розгніваний нахабством смертного, штормовий целестіал на ім’я Райджин спустошив землю, знищив усе наголо вітрами та повенями. Громоглек був не рівня целестіалу доки не закляв себе на смерть, поєднуючи їхні долі в одну — він ув’язнив целестіала у власному тілі. Безмежний добрий гумор Громоглека поєднаний зі скаженою енергією Райджина створили веселого Райджина Громоглека — целестіала, що крокує світом у фізичній формі."
"DOTA_Tooltip_ability_crystal_maiden_crystal_nova"	"Crystal Nova"
"DOTA_Tooltip_ability_crystal_maiden_crystal_nova_Description"	"<font color='#F2A93E'>Кришталевий спалах</font><br><br>Вибух лютого морозу, який уповільнює швидкість руху й атаки ворожих істот в обраній ділянці."
"DOTA_Tooltip_ability_crystal_maiden_crystal_nova_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_crystal_maiden_crystal_nova_movespeed_slow"	"%СПОВІЛЬНЕННЯ РУХУ:"
"DOTA_Tooltip_ability_crystal_maiden_crystal_nova_attackspeed_slow"	"СПОВІЛЬНЕННЯ АТАКИ:"
"DOTA_Tooltip_ability_crystal_maiden_frostbite"	"Frostbite"
"DOTA_Tooltip_ability_crystal_maiden_frostbite_Description"	"<font color='#F2A93E'>Обмороження</font><br><br>Заковує ворога у кригу, унеможливлюючи рух і атаку та завдаючи %damage_per_second_tooltip% од. шкоди кожні півсекунди. Триває 10 секунд на кріпах 6 рівня і нижче."
"DOTA_Tooltip_ability_crystal_maiden_frostbite_duration"	"ДІЯ НА ГЕРОЇВ:"
"DOTA_Tooltip_ability_crystal_maiden_brilliance_aura"	"Arcane Aura"
"DOTA_Tooltip_ability_crystal_maiden_brilliance_aura_Description"	"<font color='#F2A93E'>Чаклунська аура</font><br><br>Дає додаткову регенерацію мани усім союзникам на карті. Для самої чаклунки цей бонус збільшений."
"DOTA_Tooltip_ability_crystal_maiden_brilliance_aura_mana_regen"	"ДОД. РЕГЕН. МАНИ:"
"DOTA_Tooltip_ability_crystal_maiden_freezing_field"	"Freezing Field"
"DOTA_Tooltip_ability_crystal_maiden_freezing_field_Description"	"<font color='#F2A93E'>Морозяне поле</font><br><br>ЧАКЛУЄТЬСЯ. Оточує Кришталеву Діву випадковими крижаними вибухами, що сповільнюють ворогів і завдають чималої шкоди. Триває %duration_tooltip% секунд.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_crystal_maiden_freezing_field_movespeed_slow"	"%СПОВІЛЬНЕННЯ РУХУ:"
"npc_dota_hero_crystal_maiden_bio"	"Народившись у помірному регіоні, зростаючи з вогняною старшою сестрою Ліною, Рилея — Кришталева Діва — незабаром виявила, що її вроджена елементна близькість до льоду створила проблему для всіх оточуючих її людей. Джерела і гірські річки замерзали у той же момент, коли вона зупинялась на відпочинок неподалік; дозріваючі злаки вкривалися морозом та фруктові сади перетворювалися у льодові лабіринти і падали на землю зіпсованими. Коли їхній розлючений батько відправив Ліну за екватор, Рилея була заслана у холодне північне царство Льодоверті, де вона була прийнята Льодовим Чарівником, який різьбив собі оселю на верншині Льодовика Лазурового Серця. Після довгого навчання, чарівник оголосив її готовність до самітної практики і залишив їй своє місце, а сам спустився у льодовик і заснув на тисячі років. Її майстерність володіння Льодовою магією з часом тільки зростала, і тепер її уміння не мають собі рівних."
"DOTA_Tooltip_ability_kunkka_torrent"	"Torrent"
"DOTA_Tooltip_ability_kunkka_torrent_Description"	"<font color='#F2A93E'>Струмінь</font><br><br>Після невеликої затримки створює потужний струмінь води, який підкидає ворогів у небо, приголомшує їх, а потім завдає шкоди і сповільнює рух."
"DOTA_Tooltip_ability_kunkka_torrent_delay"	"ЗАТРИМКА:"
"DOTA_Tooltip_ability_kunkka_torrent_slow_duration"	"ТРИВ. УПОВІЛЬНЕННЯ:"
"DOTA_Tooltip_ability_kunkka_torrent_stun_duration"	"ДІЯ ПРИГОЛОМШЕННЯ:"
"DOTA_Tooltip_ability_kunkka_tidebringer"	"Tidebringer"
"DOTA_Tooltip_ability_kunkka_tidebringer_Description"	"<font color='#F2A93E'>Погонич хвиль</font><br><br>Час від часу Кунка наносить удар своїм легендарним клинком, завдаючи значної шкоди всім ворогам далеко попереду себе."
"DOTA_Tooltip_ability_kunkka_tidebringer_damage_bonus"	"ДОД. ШКОДА:"
"DOTA_Tooltip_ability_kunkka_x_marks_the_spot"	"X Marks the Spot"
"DOTA_Tooltip_ability_kunkka_x_marks_the_spot_Description"	"<font color='#F2A93E'>Під хрестом</font><br><br>Позначає місцезнаходження союзного або ворожого героя хрестом. Кунка може сам повернути ціль на хрест або вона повернеться туди автоматично через кілька секунд. На союзних героях триває вдвічі довше."
"DOTA_Tooltip_ability_kunkka_x_marks_the_spot_duration"	"ЗАТРИМКА (ВОРОГИ):"
"DOTA_Tooltip_ability_kunkka_x_marks_the_spot_tooltip_range"	"ДАЛЬНІСТЬ:"
"DOTA_Tooltip_ability_kunkka_return"	"Return"
"DOTA_Tooltip_ability_kunkka_return_Description"	"<font color='#F2A93E'>Повернення</font><br><br>Повертає поміченого героя на хрест."
"DOTA_Tooltip_ability_kunkka_ghostship"	"Ghostship"
"DOTA_Tooltip_ability_kunkka_ghostship_Description"	"<font color='#F2A93E'>Корабель-привид</font><br><br>Прикликає корабель-привид, який вривається в ряди ворогів і в місці аварії завдає шкоди та приголомшує ворогів. Союзники, які потрапили під корабель, хмеліють від адміральського рому — починають швидше рухатись та отримують шкоду з невеликою затримкою.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_kunkka_ghostship_movespeed_bonus"	"%ДОД. ШВ. ПІД РОМОМ:"
"DOTA_Tooltip_ability_kunkka_ghostship_stun_duration"	"ДІЯ ПРИГОЛОМШЕННЯ:"
"DOTA_Tooltip_ability_kunkka_ghostship_buff_duration"	"ДІЯ РОМУ:"
"npc_dota_hero_kunkka_bio"	"Коли демони Катаракти почали цілеспрямовану кампанію по захопленню людських земель, на захист населених островів став адмірал могутнього кладдського флоту Кунка. Спочатку атаки були малочислені і нерішучі, однак йшли роки і демони поступово посилювали свій наступ. І от одного дня загарбники зібрали увесь всій демонічний флот у кулак і зосередили сили в атаці на Тремкий острів. У відчаї кладдські чаклуни вдалися до найпотаємнішого обряду — вони пожертвували собою, щоб прикликали до захисту армію древніх духів. І це спрацювало: безтілесні фантоми один за одним топили кораблі демонів, не залишаючи жодних шансів на порятунок. Але коли перемога вже була в руках людей, сталося щось незбагненне: потужний коловорот, у який змішалися демони, люди та духи, пробудив від сну жахіття з глибин. Поміж залишків кораблів у височінь здійнялися височенні хвилі й посеред бою явився бог-спрут Мельрон. Його щупальці почали без розбору обвивати людські і демонські судна, затягуючи під воду, здіймаючи шквал і буревій. Ніхто до пуття не знає, що сталося посеред того урагану. Лишившись усіх своїх мешканців, світ Катаракти зник у безмежному ніщо, а під командуванням адмірала Кунки залишився єдиний примарний вітрильник, проклятий навіки повторювати свій останній маневр перед знищенням. Чи вижив герой у тій січі, ніхто не знає. Навіть морський мисливець Тайдхантер, чий поклик і прикликав Мельрона."
"DOTA_Tooltip_ability_warlock_fatal_bonds"	"Fatal Bonds"
"DOTA_Tooltip_ability_warlock_fatal_bonds_Description"	"<b><font color='#F2A93E'>Фатальні узи</font></b>\nПов’язує чарами кількох істот так, що відсоток отриманої кимось із них шкоди завдається усім пов’язаним істотам."
"DOTA_Tooltip_ability_warlock_fatal_bonds_count"	"ПОВ’ЯЗУЄ ВОРОГІВ:"
"DOTA_Tooltip_ability_warlock_shadow_word"	"Shadow Word"
"DOTA_Tooltip_ability_warlock_shadow_word_Description"	"<font color='#F2A93E'>Слово тіней</font><br><br>Чародій шепоче закляття, що повільно зцілює союзника чи ранить ворога."
"DOTA_Tooltip_ability_warlock_shadow_word_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_warlock_upheaval"	"Upheaval"
"DOTA_Tooltip_ability_warlock_upheaval_Description"	"<font color='#F2A93E'>Трясовина</font><br><br>ЧАКЛУЄТЬСЯ. Потужний сповільнюючий потік, що посилюється з часом. Триває до 16 секунд. Вороги знаходяться під дією здібності ще 3 секунди після покидання цільової зони або припинення чарів."
"DOTA_Tooltip_ability_warlock_rain_of_chaos"	"Chaotic Offering"
"DOTA_Tooltip_ability_warlock_rain_of_chaos_Description"	"<font color='#F2A93E'>Пожертва хаосу</font><br><br>Викликає з-під землі ґолема та приголомшує ворогів на одну секунду. Ґолем існує 60 секунд, отримує меншу шкоду від чарів, а для атаки застосовує Палаючі кулаки та Тривке горіння.\n\nПокращується зі Скіпетром Аґаніма."
"DOTA_Tooltip_ability_warlock_golem_flaming_fists"	"Flaming Fists"
"DOTA_Tooltip_ability_warlock_golem_flaming_fists_Description"	"<font color='#F2A93E'>Палаючі кулаки</font><br><br>Завдає додаткової шкоди істотам поблизу."
"DOTA_Tooltip_ability_warlock_golem_flaming_fists_damage"	"ДОД. ШКОДА:"
"DOTA_Tooltip_ability_warlock_golem_permanent_immolation"	"Permanent Immolation"
"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_Description"	"<font color='#F2A93E'>Тривке горіння</font><br><br>Ґолем обпікає ворогів довкола, завдаючи їм шкоди щосекунди."
"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_aura_damage"	"ШКОДА:"
"npc_dota_hero_warlock_bio"	"Як голова відділу заборонених архівів Ультимирської академії, Демнок Леннік присвятив себе пошуку загублених, рідкісних, або просто заборонених томів. Ніщо не могло змусити Демнока звернути зі свого шляху, коли він зрозумів, що, можливо, наприкінці шляху він знайде хоча б шматочок сувою з древніми знаннями. Ніщо не могло його зупинити — ні прокляті храми, ні заплутані печерні ходи. І так часто йому доводилося стикатися з агресивними сутностями, які були залишені захищати ті древні знання, що вивчення магії, томи якої він шукав, стало його життєвою необхідністю. З таким же нескінченним ентузіазмом узявся Леннік за навчання, з яким вирушав у безкінечні походи за записами. Зрештою, він став сильнішим за всіх чорнокнижників Ультимирської академії за час, якого іншим вистачало тільки щоб пройти початкові курси, і то не завжди. Майже по інерції він вирізав собі посох з дредвудського дерева і заточив у нього дух демона із Зовнішнього Пекла. І почав, очікуючи на віднайдення останньої загубленої книги з древніми знаннями, писати свій власний твір, «Чорний Гримуар». Безперечно, це буде кращий посібник зі свого предмету."
"DOTA_Tooltip_ability_zuus_arc_lightning"	"Arc Lightning"
"DOTA_Tooltip_ability_zuus_arc_lightning_Description"	"<font color='#F2A93E'>Ланцюгова блискавка</font><br><br>Жбурляє блискавку, яка відстрибує від цілі до найближчої ворожої істоти."
"DOTA_Tooltip_ability_zuus_arc_lightning_jump_count"	"СТРИБКІВ:"
"DOTA_Tooltip_ability_zuus_lightning_bolt"	"Lightning Bolt"
"DOTA_Tooltip_ability_zuus_lightning_bolt_Description"	"<font color='#F2A93E'>Удар блискавки</font><br><br>Викликає на голову ворога блискавку, яка завдає шкоди та міні-приголомшення. Блискавка також надає огляд та Істинний зір у радіусі 750 од. навколо цілі. Можна чаклувати на голу землю, поранивши найближчого ворога та отримавши огляд у радіусі %spread_aoe% одиниць."
"DOTA_Tooltip_ability_zuus_static_field"	"Static Field"
"DOTA_Tooltip_ability_zuus_static_field_Description"	"<font color='#F2A93E'>Статичне поле</font><br><br>Зевс вражає струмом навколишніх ворогів щоразу, як застосовує здібність, завдаючи шкоди, пропорційної поточному рівню здоров’я ворогів."
"DOTA_Tooltip_ability_zuus_static_field_damage_health_pct"	"%ЗМЕНШЕННЯ ЗДОРОВ’Я:"
"DOTA_Tooltip_ability_zuus_static_field_radius"	"ДАЛЬНІСТЬ:"
"DOTA_Tooltip_ability_zuus_thundergods_wrath"	"Thundergod's Wrath"
"DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"<font color='#F2A93E'>Гнів громовержця</font><br><br>Вражає блискавкою усіх ворогів, де би вони не знаходилися. Здібність також надає Істинний зір навколо кожного поціленого героя. Якщо ворог невидимий, то він не зазнає шкоди, але навколо нього все одно діятиме Істинний зір."
"npc_dota_hero_zuus_bio"	"Господар Небес, отець богів Зевс вважає усіх інших героїв галасливими упертими діточками. Після того, як його божественна дружина застукала Зевса незліченну кількість разів  посеред побачень з незліченною кількістю смертних жінок, вона нарешті поставила йому ультиматум: «Якщо так сильно любиш смертних, іди і стань одним із них. Якщо доведеш свою вірність, повернешся до мене безсмертним чоловіком. Інакше помреш, як нікчемний смертний». Зевсу її логіка (та магія) здалася незаперечною, тож пристав на умови дружини. З тих пір Зевс вів себе найкращим чином, хоча й жалкував за втраченим безсмертям. Вороги ж його жалю не знали. І щоби довести, що він вартий ділити вічність на небесах з дружиною, Зевс має щоразу перемагати на полі бою."
"DOTA_Tooltip_ability_tiny_avalanche"	"Avalanche"
"DOTA_Tooltip_ability_tiny_avalanche_Description"	"<font color='#F2A93E'>Обвал</font><br><br>Закидає вибрану область камінням, приголомшуючи ворожих наземних істот і завдаючи їм шкоду."
"DOTA_Tooltip_ability_tiny_avalanche_stun_duration"	"ДІЯ ПРИГОЛОМШЕННЯ:"
"DOTA_Tooltip_ability_tiny_avalanche_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_tiny_toss"	"Toss"
"DOTA_Tooltip_ability_tiny_toss_Description"	"<b><font color='#F2A93E'>Кидок</font></b>\nХапає найближчу союзну або ворожу істоту в радіусі 275 одиниць і жбурляє її у ціль або руну. В місці падіння завдається шкода. Якщо кинути ворога, він отримає на 30%% більше шкоди."
"DOTA_Tooltip_ability_tiny_toss_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_tiny_toss_tooltip_range"	"ДАЛЬНІСТЬ:"
"DOTA_Tooltip_ability_tiny_craggy_exterior"	"Tree Grab"
"DOTA_Tooltip_ability_tiny_craggy_exterior_Description"	"<b><font color='#F2A93E'>Деревокид</font></b>\nХапає дерево, щоби розтрощити його об голову супротивників кілька разів. Надає додаткову дальність атаки. Завдає більше шкоди (бонус шкоди спорудам) та повністю розламує стовбур об ворогів. Дерево можна кинути, витративши всі заряди, щоби завдати шкоду цілі здалеку."
"DOTA_Tooltip_ability_tiny_grow"	"Grow"
"DOTA_Tooltip_ability_tiny_grow_Description"	"<b><font color='#F2A93E'>Ріст</font></b>\nТайні збільшується в розмірах, його удари сильнішають, що дозволяє йому послаблювати негативні ефекти."
"DOTA_Tooltip_ability_tiny_grow_bonus_damage"	"ДОД. ШКОДА:"
"npc_dota_hero_tiny_bio"	"Тайні явився у цей світ як кам’яна брила, і його походження досі невідомо. Зараз він кам’яний гігант, але чим був раніше? Скалкою з п’яти ґолема? Уламком зі скульптури ґаргульї, який відсік скульптор у майстерні? Частиною Пророчого лику Гартоса? У пошуках правди він подорожує світом, намагаючись дізнатися своє походження, знайти рідню та свій народ. У своїх мандрівках він стає все тяжчим і більшим, адже сили, які трощать дрібніше каміння, лиш робить Тайні ще могутнішим."
"DOTA_Tooltip_ability_puck_illusory_orb"	"Illusory Orb"
"DOTA_Tooltip_ability_puck_illusory_orb_Description"	"<font color='#F2A93E'>Примарна сфера</font><br><br>Пак запускає магічну сферу, яка летить по прямій, завдаючи шкоди ворогам на своєму шляху. У будь-який момент Пак може переміститись на місце сфери використовуючи здібність Безтілесне переміщення."
"DOTA_Tooltip_ability_puck_illusory_orb_max_distance"	"МАКС. ВІДСТАНЬ:"
"DOTA_Tooltip_ability_puck_waning_rift"	"Waning Rift"
"DOTA_Tooltip_ability_puck_waning_rift_Description"	"<font color='#F2A93E'>Послаблювальний розкол</font><br><br>Пак здійснює вибух чарівного пилу, який завдає шкоди і знемовлює ворогів поблизу."
"DOTA_Tooltip_ability_puck_waning_rift_radius"	"РАДІУС:"
"DOTA_Tooltip_ability_puck_waning_rift_silence_duration"	"ТРИВАЛІСТЬ:"
"DOTA_Tooltip_ability_puck_phase_shift"	"Phase Shift"
