"lang"
{
"Language"	"german"
"dota_ability_variable_attack"	"Angriffstempo"
"dota_ability_variable_hp_regen"	"HP-Regeneration"
"dota_ability_variable_mana_regen"	"Manaregeneration"
"dota_ability_variable_move_speed"	"Bewegungstempo"
"dota_ability_variable_evasion"	"Ausweichen"
"dota_ability_variable_spell_resist"	"Magieresistenz"
"dota_ability_variable_selected_attrib"	"Ausgewähltes Attribut"
"DOTA_Tooltip_ability_item_aegis_Description"	"<h1>Passiv: Reincarnation</h1> Lässt Sie nach %reincarnate_time% Sekunden mit voller Gesundheit und Mana an der Stelle Ihres Todes wiederauferstehen. <br><br>Die Wiederauferstehung muss innerhalb von %disappear_time_minutes_tooltip% Minuten ausgelöst werden, ansonsten verschwindet Aegis of the Immortal. In diesem Fall heilt es über 5 Sekunden. (Schaden entfernt diesen Effekt.)"
"DOTA_Tooltip_ability_item_aegis_Lore"	"Dem Immortal wurde nachgesagt einen Schild zu besitzen, der ihn sogar vor dem Tod schützte."
"DOTA_Tooltip_ability_item_arcane_ring_Description"	"<h1>Benutzen:</h1> Stellt in einem Gebiet %replenish_amount% Mana wieder her."
"DOTA_Tooltip_ability_item_arcane_ring_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_arcane_ring_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_armlet_Description"	"<h1>Aktiv: Unholy Strength</h1>Gewährt bei aktivem Effekt %unholy_bonus_damage% Schaden, %unholy_bonus_strength% Stärke und %unholy_bonus_armor% Rüstung, aber entzieht gleichzeitig %unholy_health_drain_per_second_tooltip% Leben pro Sekunde.<br><br> <font color='#a1a1a1'>Der Lebensentzug kann Sie nicht töten, genausowenig wie der Stärkeverlust beim Deaktivieren des Effektes.</font>"
"DOTA_Tooltip_ability_item_armlet_Lore"	"Die Waffe der Wahl unter den Bestien, der Träger opfert seine Lebensenergie, um ungeheure Stärke und Macht zu gewinnen."
"DOTA_Tooltip_ability_item_armlet_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_armlet_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_armlet_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_armlet_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_assault_Lore"	"Geschmiedet an den tiefen Flüssen der Unterwelt, gewährt dieser höllische Brustpanzer einer ganzen Armee eine erhöhte Rüstungsstärke und ein erhöhtes Angriffstempo."
"DOTA_Tooltip_ability_item_assault_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_assault_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_basher_Lore"	"Dieser Hammer ist in den richtigen Händen eine gefürchtete Waffe, denn er vermag die Verteidigung seiner Gegner zu zerschmettern - eine Fähigkeit, die nicht unterschätzt werden sollte."
"DOTA_Tooltip_ability_item_basher_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_basher_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_belt_of_strength_Lore"	"Ein geschätztes Mittel, um die Lebenskraft zu erhöhen."
"DOTA_Tooltip_ability_item_belt_of_strength_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_bfury_Lore"	"Der Träger dieser mächtigen Axt erhält die Fähigkeit, mehrere Gegner auf einmal niederzustrecken."
"DOTA_Tooltip_ability_item_bfury_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_bfury_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_bfury_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_black_king_bar_Lore"	"Ein mächtiger Stab, durchtränkt mit der Stärke von Giganten."
"DOTA_Tooltip_ability_item_black_king_bar_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_black_king_bar_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_blade_mail_Lore"	"Ein rasiermesserscharfes Panzerhemd, die Wahl von selbstlosen Märtyrern im Gefecht."
"DOTA_Tooltip_ability_item_blade_mail_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_blade_mail_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_blade_mail_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_blades_of_attack_Lore"	"Den Schaden dieser kleinen, versteckten Klingen sollte man nicht unterschätzen."
"DOTA_Tooltip_ability_item_blades_of_attack_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_blade_of_alacrity_Lore"	"Eine lange Klinge, getränkt mit der Magie der Zeit."
"DOTA_Tooltip_ability_item_blade_of_alacrity_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_blink_Lore"	"Der sagenhafte Dolch, der von den schnellsten Attentätern verwendet wurde, die jemals gelebt haben."
"DOTA_Tooltip_ability_item_bloodstone_Lore"	"Die rubinrot strahlende Farbe des Bloodstones ist unverwechselbar auf dem Schlachtfeld, da der Besitzer über unendliche Lebens- und Geisteskraft zu verfügen scheint."
"DOTA_Tooltip_ability_item_bloodstone_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_bloodstone_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_bloodstone_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_bloodstone_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_boots_Lore"	"Einfaches Schuhwerk, erhöht Bewegungstempo."
"DOTA_Tooltip_ability_item_boots_bonus_movement_speed"	"+$move_speed"
"DOTA_Tooltip_ability_item_boots_of_elves_Lore"	"Ein dehnbarer Stoff, der oft wegen seines geringen Gewichts und seines Komforts benutzt wird."
"DOTA_Tooltip_ability_item_boots_of_elves_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_bottle_Lore"	"Eine alte Flasche, die die Jahre überlebt hat. Füllt man sie mit Inhalt, so wird dieser verzaubert."
"DOTA_Tooltip_ability_item_bracer_Lore"	"Dieser Armschutz ist eine übliche Wahl, um die Verteidigung zu stärken und die Lebensdauer zu erhöhen."
"DOTA_Tooltip_ability_item_bracer_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_bracer_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_bracer_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_bracer_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_branches_Lore"	"Ein eher gewöhnlicher Zweig, aber seine eisenähnlichen Eigenschaften gehen auf den Träger über."
"DOTA_Tooltip_ability_item_branches_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_broadsword_Lore"	"Die Klinge ist robust und zuverlässig beim Töten von Gegnern und daher eine klassische Waffenwahl für Ritter."
"DOTA_Tooltip_ability_item_broadsword_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_buckler_Lore"	"Ein mächtiger Schild, der den Träger mit der Stärke früherer Helden erfüllt, dazu fähig ganze Armeen in der Schlacht zu schützen."
"DOTA_Tooltip_ability_item_buckler_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_buckler_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_butterfly_Lore"	"Nur die mächtigsten und erfahrensten Krieger können mit dem Butterfly umgehen, dafür ermöglicht es jedoch eine unglaubliche Gewandtheit im Kampf."
"DOTA_Tooltip_ability_item_butterfly_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_butterfly_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_butterfly_bonus_evasion"	"%+$evasion"
"DOTA_Tooltip_ability_item_butterfly_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_chainmail_Lore"	"Ein mittelschweres Gewebe aus Metallketten."
"DOTA_Tooltip_ability_item_chainmail_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_cheese_Lore"	"Hergestellt aus der Milch eines längst verlorengegangenen Furbolghändlers, stellt es die Lebenskraft derjenigen wieder her, die ihn probieren."
"DOTA_Tooltip_ability_item_circlet_Lore"	"Ein eleganter Reif, entworfen für menschliche Prinzessinnen."
"DOTA_Tooltip_ability_item_circlet_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_clarity_Lore"	"Klares Wasser, das die Meditationsfähigkeit verstärkt."
"DOTA_Tooltip_ability_item_claymore_Lore"	"Ein Schwert, das Rüstungen durchdringen kann. Die Standardwaffe für angehende Schwertkämpfer."
"DOTA_Tooltip_ability_item_claymore_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_cloak_Lore"	"Ein Umhang aus magischem Material, das jeden auf ihn gewirkten Zauber zerstreut."
"DOTA_Tooltip_ability_item_cloak_tooltip_resist"	"%+$spell_resist"
"DOTA_Tooltip_ability_item_courier_Lore"	"Auf den Verlust des Kuriers ist die Todesstrafe angesetzt."
"DOTA_Tooltip_ability_item_cyclone_Lore"	"Ein mysteriöses Zepter, das von Generation zu Generation weitergereicht wurde. Seine zerstörerischen Winde können für das Gute, aber auch für das Böse eingesetzt werden."
"DOTA_Tooltip_ability_item_cyclone_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_cyclone_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_cyclone_bonus_movement_speed"	"+$move_speed"
"DOTA_Tooltip_ability_item_dagon_Lore"	"Ein kleinerer Zauberstab, dessen Macht zunimmt, je länger er benutzt wird. Er lässt Magie durch die Fingerspitzen der Benutzer fließen."
"DOTA_Tooltip_ability_item_dagon_damage"	"BURST-SCHADEN:"
"DOTA_Tooltip_ability_item_dagon_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_dagon_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_dagon_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_dagon_2_Lore"	"Ein kleinerer Zauberstab, dessen Macht zunimmt, je länger er benutzt wird. Er lässt Magie durch die Fingerspitzen der Benutzer fließen."
"DOTA_Tooltip_ability_item_dagon_2_damage"	"BURST-SCHADEN:"
"DOTA_Tooltip_ability_item_dagon_2_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_dagon_2_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_dagon_2_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_dagon_3_Lore"	"Ein kleinerer Zauberstab, dessen Macht zunimmt, je länger er benutzt wird. Er lässt Magie durch die Fingerspitzen der Benutzer fließen."
"DOTA_Tooltip_ability_item_dagon_3_damage"	"BURST-SCHADEN:"
"DOTA_Tooltip_ability_item_dagon_3_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_dagon_3_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_dagon_3_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_dagon_4_Lore"	"Ein kleinerer Zauberstab, dessen Macht zunimmt, je länger er benutzt wird. Er lässt Magie durch die Fingerspitzen der Benutzer fließen."
"DOTA_Tooltip_ability_item_dagon_4_damage"	"BURST-SCHADEN:"
"DOTA_Tooltip_ability_item_dagon_4_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_dagon_4_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_dagon_4_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_dagon_5_Lore"	"Ein kleinerer Zauberstab, dessen Macht zunimmt, je länger er benutzt wird. Er lässt Magie durch die Fingerspitzen der Benutzer fließen."
"DOTA_Tooltip_ability_item_dagon_5_damage"	"BURST-SCHADEN:"
"DOTA_Tooltip_ability_item_dagon_5_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_dagon_5_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_dagon_5_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_demon_edge_Lore"	"Als eine der ältesten Waffen, die vom Dämonenschmied Abzidian geschmiedet wurden, tötete sie den Erschaffer beim Prüfen der Schärfe."
"DOTA_Tooltip_ability_item_demon_edge_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_desolator_Lore"	"Eine gefährliche Waffe, die zum Foltern von politischen Verbrechern benutzt wird."
"DOTA_Tooltip_ability_item_desolator_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_diffusal_blade_Lore"	"Eine verzauberte Klinge, die dem Träger erlaubt, direkt in die Seele des Gegners zu stechen."
"DOTA_Tooltip_ability_item_diffusal_blade_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_diffusal_blade_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_diffusal_blade_2_Lore"	"Eine verzauberte Klinge, die dem Träger erlaubt, direkt in die Seele des Gegners zu stechen."
"DOTA_Tooltip_ability_item_diffusal_blade_2_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_diffusal_blade_2_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_eagle_Lore"	"Den Schrei eines majestätischen Adlers einfangend, gewährt dieses mystische Horn denjenigen grenzenlose Geschicklichkeit, die es tragen."
"DOTA_Tooltip_ability_item_eagle_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_energy_booster_Lore"	"Dieser Lasurstein wird häufig von Zauberern in die eigene Sammlung aufgenommen, die ihre Präsenz im Kampf steigern möchten."
"DOTA_Tooltip_ability_item_energy_booster_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_ethereal_blade_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_ethereal_blade_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_ethereal_blade_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_ethereal_blade_Lore"	"Eine flackernde Klinge gespenstischer Natur, fähig Schaden sowohl auf magischer als auch auf physischer Ebene zu verursachen."
"DOTA_Tooltip_ability_item_flask_Lore"	"Eine magische Salbe, die sogar die tiefsten Wunden schnell heilen kann."
"DOTA_Tooltip_ability_item_force_staff_Lore"	"Ermöglicht es Ihnen andere zu manipulieren, zum Guten oder zum Bösen."
"DOTA_Tooltip_ability_item_force_staff_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_gauntlets_Lore"	"Beschlagene Lederhandschuhe, die brachiale Stärke gewähren."
"DOTA_Tooltip_ability_item_gauntlets_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_ghost_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_ghost_Lore"	"Erfüllt den Träger mit einer Geisterpräsenz, die es ihm erlaubt physischem Schaden auszuweichen."
"DOTA_Tooltip_ability_item_gloves_Lore"	"Ein Paar magischer Handschuhe, das Waffen federleicht erscheinen lässt."
"DOTA_Tooltip_ability_item_gloves_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_greater_crit_Lore"	"Eine Waffe mit unglaublicher Macht, die selbst für den stärksten Krieger schwer zu kontrollieren ist."
"DOTA_Tooltip_ability_item_greater_crit_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hand_of_midas_Lore"	"Durch unbekannte magische Mittel erhalten, ist Hand of Midas eine Waffe der Gier, die Tiere opfert, um die Taschen ihres Besitzers zu füllen."
"DOTA_Tooltip_ability_item_hand_of_midas_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_headdress_Lore"	"Erzeugt eine schmerzlindernde Aura, die Verbündete im Kampf heilt."
"DOTA_Tooltip_ability_item_headdress_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_heart_Lore"	"Das konservierte Herz eines ausgestorbenen Monsters verleiht dem Träger Stärke."
"DOTA_Tooltip_ability_item_heart_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_heart_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_helm_of_iron_will_Lore"	"Der Helm eines legendären Kriegers, der in der Schlacht fiel."
"DOTA_Tooltip_ability_item_helm_of_iron_will_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_helm_of_iron_will_bonus_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_helm_of_the_dominator_Lore"	"Die mächtige Kopfbedeckung eines toten Nekromanten."
"DOTA_Tooltip_ability_item_hood_of_defiance_Lore"	"Eine pelzige, magieabweisende Kopfbedeckung, die von Zauberern gefürchtet wird."
"DOTA_Tooltip_ability_item_hood_of_defiance_tooltip_resist"	"%+$spell_resist"
"DOTA_Tooltip_ability_item_hood_of_defiance_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_hyperstone_Lore"	"Ein mystischer, gemeißelter Stein, der den Eifer des Trägers erhöht."
"DOTA_Tooltip_ability_item_hyperstone_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_invis_sword_Lore"	"Die Klinge eines gefallenen Königs, die Ihnen erlaubt sich ungesehen fortzubewegen und aus den Schatten heraus anzugreifen."
"DOTA_Tooltip_ability_item_invis_sword_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_invis_sword_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_javelin_Lore"	"Ein eher gewöhnlicher Speer, der beim Einsatz manchmal die Rüstung eines Gegners durchstößt."
"DOTA_Tooltip_ability_item_javelin_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_lesser_crit_Lore"	"Eine Klinge aus seltenen Kristallen geschmiedet, die Schwachstellen in der gegnerischen Rüstung sucht."
"DOTA_Tooltip_ability_item_lesser_crit_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_lifesteal_Lore"	"Eine Maske, die die Energie derer aufzehrt, die von ihrem Blick gefangen wurden."
"DOTA_Tooltip_ability_item_sphere_Lore"	"Einst beschützte diese magische Sphäre einen der bekanntesten Helden aller Zeiten."
"DOTA_Tooltip_ability_item_sphere_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_sphere_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_sphere_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_maelstrom_Lore"	"Ein für die Götter geschmiedeter Hammer. Maelstrom erlaubt seinem Benutzer, die Macht des Blitzes zu nutzen."
"DOTA_Tooltip_ability_item_maelstrom_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_maelstrom_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_magic_stick_Lore"	"Ein einfacher Zauberstab, um magische Energien zu bündeln. Er wird von Zauberlehrlingen und großen Hexenmeistern gleichermaßen geschätzt."
"DOTA_Tooltip_ability_item_magic_wand_Lore"	"Ein einfacher Zauberstab, um magische Kräfte zu bündeln. Er wird von Zauberlehrlingen und großen Hexenmeistern gleichermaßen geschätzt."
"DOTA_Tooltip_ability_item_magic_wand_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_manta_Lore"	"Eine Axt aus reflektierenden Materialien, die für Verwirrung in den gegnerischen Reihen sorgt."
"DOTA_Tooltip_ability_item_manta_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_manta_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_manta_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_manta_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_manta_bonus_movement_speed"	"%+$move_speed"
"DOTA_Tooltip_ability_item_mantle_Lore"	"Ein wunderschöner Saphirumhang, der von Generationen von Königinnen getragen wurde."
"DOTA_Tooltip_ability_item_mantle_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_mask_of_madness_Lore"	"Sobald die Maske getragen wird, wird ihr Träger zu einer unkontrollierbaren, aggressiven Macht."
"DOTA_Tooltip_ability_item_mekansm_Lore"	"Ein leuchtender Edelstein, der aus verschiedenen Teilen zusammengesetzt wurde, die aus irgendeinem Grund perfekt zusammenpassen."
"DOTA_Tooltip_ability_item_mekansm_bonus_all_stats"	"+$all"
"DOTA_Tooltip_ability_item_mekansm_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_mithril_hammer_Lore"	"Ein Hammer, der aus reinem Mithril geschmiedet wurde."
"DOTA_Tooltip_ability_item_mithril_hammer_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_mjollnir_Lore"	"Thors magischer Hammer, von den Zwergen Brok und Eitri für ihn angefertigt."
"DOTA_Tooltip_ability_item_mjollnir_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_mjollnir_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_monkey_king_bar_Lore"	"Ein mächtiger Stab, der von einem meisterhaften Krieger benutzt wurde."
"DOTA_Tooltip_ability_item_monkey_king_bar_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_mystic_staff_Lore"	"Ein schillernder Stab, der nur aus den edelsten Kristallen hergestellt wurde."
"DOTA_Tooltip_ability_item_mystic_staff_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_necronomicon_Lore"	"Im Inneren dieses Buches wird eine bösartige Kraft gefangen gehalten, weshalb es in Kreisen der Nekromantie und Dämonologie als Leitschrift gilt."
"DOTA_Tooltip_ability_item_necronomicon_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_necronomicon_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_necronomicon_2_Lore"	"Im Inneren dieses Buches wird eine bösartige Kraft gefangen gehalten, weshalb es in Kreisen der Nekromantie und Dämonologie als Leitschrift gilt."
"DOTA_Tooltip_ability_item_necronomicon_2_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_necronomicon_2_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_necronomicon_3_Lore"	"Im Inneren dieses Buches wird eine bösartige Kraft gefangen gehalten, weshalb es in Kreisen der Nekromantie und Dämonologie als Leitschrift gilt."
"DOTA_Tooltip_ability_item_necronomicon_3_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_necronomicon_3_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_null_talisman_Lore"	"Ein kleiner Edelstein, der an mehreren Ketten hängt."
"DOTA_Tooltip_ability_item_null_talisman_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_null_talisman_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_null_talisman_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_null_talisman_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_oblivion_staff_Lore"	"Trügerisch als gewöhnlicher Kampfstab getarnt, ist dieser hier tatsächlich sehr mächtig, genauso wie der Eldritch, dem er ursprünglich gehörte."
"DOTA_Tooltip_ability_item_oblivion_staff_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_oblivion_staff_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_oblivion_staff_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_oblivion_staff_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_ogre_axe_Lore"	"Macht den Träger stärker, allein dadurch dass sie in der Hand liegt."
"DOTA_Tooltip_ability_item_ogre_axe_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_orchid_Lore"	"Ein Granatstab, der aus der Essenz eines Feuerdämons hergestellt wurde."
"DOTA_Tooltip_ability_item_orchid_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_orchid_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_orchid_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_orchid_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_pers_Lore"	"Ein Edelstein, der seinem Träger Mut schenkt."
"DOTA_Tooltip_ability_item_pers_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_pers_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_pers_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_phase_boots_Lore"	"Schuhe, die dem Träger erlauben zwischen den Äthern hin und her zu reisen."
"DOTA_Tooltip_ability_item_phase_boots_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_phase_boots_bonus_movement_speed"	"+$move_speed"
"DOTA_Tooltip_ability_item_pipe_Lore"	"Ein mächtiges Artefakt mysteriöser Herkunft, welches Barrieren gegen magische Kräfte erzeugt."
"DOTA_Tooltip_ability_item_pipe_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_platemail_Lore"	"Dicke Metallplatte, die den kompletten Oberkörper schützt. Vermeiden Sie es, sie auf Ihre Füße fallen zu lassen."
"DOTA_Tooltip_ability_item_platemail_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_point_booster_Description"	" "
"DOTA_Tooltip_ability_item_point_booster_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_point_booster_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_poor_mans_shield_Lore"	"Ein ruinierter, alter Schild, der mehr auszuhalten scheint als man erwarten würde."
"DOTA_Tooltip_ability_item_poor_mans_shield_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_power_treads_Lore"	"Ein Paar widerstandsfähiger Schuhe, die sich verändern, um den Ansprüchen des Trägers zu entsprechen."
"DOTA_Tooltip_ability_item_power_treads_bonus_movement_speed"	"+$move_speed"
"DOTA_Tooltip_ability_item_power_treads_bonus_stat"	"+$selected_attrib"
"DOTA_Tooltip_ability_item_power_treads_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_ability_item_quarterstaff_Lore"	"Ein einfacher Stab, der es Ihnen erlaubt schnell zuzuschlagen."
"DOTA_Tooltip_ability_item_quarterstaff_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_quarterstaff_bonus_speed"	"+$attack"
"DOTA_Tooltip_ability_item_quelling_blade_Lore"	"Die Axt eines gefallenen Gnoms. Sie erlaubt Ihnen, sich effektiv durch den Wald zu bewegen."
"DOTA_Tooltip_ability_item_radiance_Lore"	"Eine heilige Waffe, die Schaden und einen hellen Brandeffekt verursacht, der in der Nähe befindliche Gegner in Schutt und Asche zerlegt."
"DOTA_Tooltip_ability_item_radiance_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_rapier_Lore"	"So mächtig, dass es nicht von einer Person allein besessen werden kann."
"DOTA_Tooltip_ability_item_rapier_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_reaver_Lore"	"Eine massive Axt, die in der Lage ist, ganze Berge einzureißen."
"DOTA_Tooltip_ability_item_reaver_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_refresher_Lore"	"Ein mächtiges Artefakt, welches für Zauberer geschaffen wurde."
"DOTA_Tooltip_ability_item_refresher_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_refresher_bonus_mana_regen"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_refresher_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_relic_Lore"	"Eine altertümliche Waffe, die oft den Ausgang einer Schlacht ändert."
"DOTA_Tooltip_ability_item_relic_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_ring_of_basilius_Lore"	"Ein Ring, der den größten Magiern als Belohnung gegeben wurde."
"DOTA_Tooltip_ability_item_ring_of_basilius_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_ring_of_health_Lore"	"Ein glänzender Ring, der unter der Leiche eines fetten Halblings gefunden wurde."
"DOTA_Tooltip_ability_item_ring_of_health_bonus_health_regen"	"+$hp_regen"
"DOTA_Tooltip_ability_item_ring_of_protection_Lore"	"Ein schimmernder Ring, der seinen Träger beschützt."
"DOTA_Tooltip_ability_item_ring_of_protection_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_ring_of_regen_Lore"	"Dieser Ring gilt unter den Gnomen als Glücksbringer."
"DOTA_Tooltip_ability_item_ring_of_regen_bonus_health_regen"	"+$hp_regen"
