"lang"
{
"Language"	"tchinese"
"encounter_combat_zombies_description"	"你有腦我們就吃。"
"[english]encounter_combat_zombies_description"	"We'd eat yer brains if you had any."
"encounter_trap_pendulum"	"人生片斷"
"[english]encounter_trap_pendulum"	"Slice of Your Life"
"encounter_trap_pendulum_description"	"距上次砍頭意外已過了 0 天。"
"[english]encounter_trap_pendulum_description"	"0 days since the last decapitation."
"encounter_trap_pudge"	"這個距離是如此的殘酷"
"[english]encounter_trap_pudge"	"Such Cruel Lengths"
"encounter_trap_pudge_description"	"是時候施展一些屠宰功夫了！"
"[english]encounter_trap_pudge_description"	"Time for a little butchery!"
"encounter_trap_mines"	"仔細聽好"
"[english]encounter_trap_mines"	"Now Listen Carefully"
"encounter_trap_mines_description"	"這些陷阱你肯定喜歡。"
"[english]encounter_trap_mines_description"	"You'll love these traps of mine."
"encounter_trap_invoker"	"三火陽炎！"
"[english]encounter_trap_invoker"	"Exort Trionis!"
"encounter_trap_invoker_description"	"蠢人必死…你心知肚明。"
"[english]encounter_trap_invoker_description"	"Fools die... as you well know."
"encounter_trap_lich"	"奪命冰霜"
"[english]encounter_trap_lich"	"A Killing Frost"
"encounter_trap_lich_description"	"伴你入冷墳！"
"[english]encounter_trap_lich_description"	"To the cold grave with you!"
"encounter_treasure_chest"	"寶藏箱"
"[english]encounter_treasure_chest"	"Treasure Chest"
"encounter_treasure_chest_description"	"快拿些值錢玩意兒。"
"[english]encounter_treasure_chest_description"	"Grab some shiny trinkets."
"encounter_special_bonus_chickens"	"毫不留情"
"[english]encounter_special_bonus_chickens"	"Show No Mercy"
"encounter_special_bonus_chickens_description"	"現在是在演哪齣？"
"[english]encounter_special_bonus_chickens_description"	"What's going on in here?"
"encounter_special_shop"	"商店"
"[english]encounter_special_shop"	"Shop"
"encounter_special_shop_description"	"花費辛苦賺來的金塊。"
"[english]encounter_special_shop_description"	"Spend your hard-earned gold nuggets."
"encounter_special_breakable_containers"	"特長保存期限"
"[english]encounter_special_breakable_containers"	"Extra Long Shelf Life"
"encounter_special_breakable_containers_description"	"摧毀木箱…有趣至極。"
"[english]encounter_special_breakable_containers_description"	"It's barrels of fun... with crates."
"DOTA_Tooltip_ability_ghost_invis"	"幽靈"
"[english]DOTA_Tooltip_ability_ghost_invis"	"Ghostly"
"DOTA_Tooltip_ability_ghost_invis_Description"	""
"[english]DOTA_Tooltip_ability_ghost_invis_Description"	""
"DOTA_Tooltip_modifier_ghost_slow"	"惡鬼纏身"
"[english]DOTA_Tooltip_modifier_ghost_slow"	"Haunting Lethargy"
"DOTA_Tooltip_modifier_ghost_slow_Description"	"此單位正遭到幽靈緩速。"
"[english]DOTA_Tooltip_modifier_ghost_slow_Description"	"A ghost is slowing this unit."
"DOTA_Tooltip_modifier_creature_wraith_king_reincarnation"	"命運相連"
"[english]DOTA_Tooltip_modifier_creature_wraith_king_reincarnation"	"Linked Fate"
"DOTA_Tooltip_modifier_creature_wraith_king_reincarnation_description"	"這些分離的大帝唯有同時死亡才會安息。"
"[english]DOTA_Tooltip_modifier_creature_wraith_king_reincarnation_description"	"These Sundered Kings can only rest when all are sent to the other side together."
"DOTA_ColorName_GoodGuys"	"紅"
"[english]DOTA_ColorName_GoodGuys"	"Red"
"DOTA_ColorName_BadGuys"	"綠"
"[english]DOTA_ColorName_BadGuys"	"Green"
"DOTA_ColorName_Custom1"	"黃"
"[english]DOTA_ColorName_Custom1"	"Yellow"
"DOTA_ColorName_Custom2"	"橘"
"[english]DOTA_ColorName_Custom2"	"Orange"
"DOTA_ColorName_Custom3"	"藍"
"[english]DOTA_ColorName_Custom3"	"Blue"
"DOTA_ColorName_Custom4"	"綠"
"[english]DOTA_ColorName_Custom4"	"Green"
"DOTA_ColorName_Custom5"	"棕"
"[english]DOTA_ColorName_Custom5"	"Brown"
"DOTA_ColorName_Custom6"	"青"
"[english]DOTA_ColorName_Custom6"	"Cyan"
"DOTA_ColorName_Custom7"	"橄欖綠"
"[english]DOTA_ColorName_Custom7"	"Olive"
"DOTA_ColorName_Custom8"	"紫"
"[english]DOTA_ColorName_Custom8"	"Purple"
"DOTA_Custom1"	"黃"
"[english]DOTA_Custom1"	"Yellow"
"DOTA_Custom2"	"橘"
"[english]DOTA_Custom2"	"Orange"
"DOTA_Custom3"	"藍"
"[english]DOTA_Custom3"	"Blue"
"DOTA_Custom4"	"綠"
"[english]DOTA_Custom4"	"Green"
"DOTA_Custom5"	"棕"
"[english]DOTA_Custom5"	"Brown"
"DOTA_Custom6"	"青"
"[english]DOTA_Custom6"	"Cyan"
"DOTA_Custom7"	"橄欖綠"
"[english]DOTA_Custom7"	"Olive"
"DOTA_Custom8"	"紫"
"[english]DOTA_Custom8"	"Purple"
"VictoryMessage_GoodGuys"	"紅隊勝利！"
"[english]VictoryMessage_GoodGuys"	"Red Team Wins!"
"VictoryMessage_BadGuys"	"綠隊勝利！"
"[english]VictoryMessage_BadGuys"	"Green Team Wins!"
"VictoryMessage_Custom1"	"黃隊勝利！"
"[english]VictoryMessage_Custom1"	"Yellow Team Wins!"
"VictoryMessage_Custom2"	"橘隊勝利！"
"[english]VictoryMessage_Custom2"	"Orange Team Wins!"
"VictoryMessage_Custom3"	"藍隊勝利！"
"[english]VictoryMessage_Custom3"	"Blue Team Wins!"
"VictoryMessage_Custom4"	"綠隊勝利！"
"[english]VictoryMessage_Custom4"	"Green Team Wins!"
"VictoryMessage_Custom5"	"棕隊勝利！"
"[english]VictoryMessage_Custom5"	"Brown Team Wins!"
"VictoryMessage_Custom6"	"青隊勝利！"
"[english]VictoryMessage_Custom6"	"Cyan Team Wins!"
"VictoryMessage_Custom7"	"橄欖綠隊勝利！"
"[english]VictoryMessage_Custom7"	"Olive Team Wins!"
"VictoryMessage_Custom8"	"紫隊勝利！"
"[english]VictoryMessage_Custom8"	"Purple Team Wins!"
"DOTA_EventUI_Player"	"玩家"
"[english]DOTA_EventUI_Player"	"Player"
"DOTA_EventUI_Kills"	"K"
"[english]DOTA_EventUI_Kills"	"K"
"DOTA_EventUI_Eliminations"	"E"
"[english]DOTA_EventUI_Eliminations"	"E"
"DOTA_EventUI_Mute"	"靜音"
"[english]DOTA_EventUI_Mute"	"Mute"
"DOTA_EventUI_OK"	"確定"
"[english]DOTA_EventUI_OK"	"OK"
"DOTA_EventUI_BP"	"BP:"
"[english]DOTA_EventUI_BP"	"BP:"
}
}
