"lang"
{
"Language"	"russian"
"encounter_combat_trollcamp_description"	"Пожалуйста, не ломай наш замечательный лагерь."
"[english]encounter_combat_trollcamp_description"	"Please don't destroy our lovely camp."
"encounter_combat_vipers"	"Гадючья яма"
"[english]encounter_combat_vipers"	"Viper Pit"
"encounter_combat_vipers_description"	"Кто готов к испытанию кислотой?"
"[english]encounter_combat_vipers_description"	"Will you fail the acid test?"
"encounter_combat_wraith_king"	"Рыцари Остариона"
"[english]encounter_combat_wraith_king"	"Knights of Ostarion"
"encounter_combat_wraith_king_description"	"ДОБРО ПОЖАЛОВАТЬ, СМЕРДЫ."
"[english]encounter_combat_wraith_king_description"	"YOU PUNY PEASANTS ARE WELCOME HERE."
"encounter_combat_zombies"	"Зомби-суматоха"
"[english]encounter_combat_zombies"	"A Mess of Zombies"
"encounter_combat_zombies_description"	"Съели б твои мозги, если б было чего."
"[english]encounter_combat_zombies_description"	"We'd eat yer brains if you had any."
"encounter_trap_pendulum"	"Срез жизни"
"[english]encounter_trap_pendulum"	"Slice of Your Life"
"encounter_trap_pendulum_description"	"Дней без обезглавливания: 0"
"[english]encounter_trap_pendulum_description"	"0 days since the last decapitation."
"encounter_trap_pudge"	"Жестокие ловцы"
"[english]encounter_trap_pudge"	"Such Cruel Lengths"
"encounter_trap_pudge_description"	"Кому свежих рёбрышек?"
"[english]encounter_trap_pudge_description"	"Time for a little butchery!"
"encounter_trap_mines"	"Слушайте внимательно"
"[english]encounter_trap_mines"	"Now Listen Carefully"
"encounter_trap_mines_description"	"Непаханное поле сюрпризов."
"[english]encounter_trap_mines_description"	"You'll love these traps of mine."
"encounter_trap_invoker"	"Экзорт трионис!"
"[english]encounter_trap_invoker"	"Exort Trionis!"
"encounter_trap_invoker_description"	"Глупцы умирают... как вам хорошо известно."
"[english]encounter_trap_invoker_description"	"Fools die... as you well know."
"encounter_trap_lich"	"Смертельный мороз"
"[english]encounter_trap_lich"	"A Killing Frost"
"encounter_trap_lich_description"	"Могильный холод ждёт вас!"
"[english]encounter_trap_lich_description"	"To the cold grave with you!"
"encounter_treasure_chest"	"Сундук сокровищ"
"[english]encounter_treasure_chest"	"Treasure Chest"
"encounter_treasure_chest_description"	"Возьми пару побрякушек."
"[english]encounter_treasure_chest_description"	"Grab some shiny trinkets."
"encounter_special_bonus_chickens"	"Никакой пощады"
"[english]encounter_special_bonus_chickens"	"Show No Mercy"
"encounter_special_bonus_chickens_description"	"Это что ещё такое?"
"[english]encounter_special_bonus_chickens_description"	"What's going on in here?"
"encounter_special_shop"	"Магазин"
"[english]encounter_special_shop"	"Shop"
"encounter_special_shop_description"	"Потрать своё с трудом заработанное золотишко."
"[english]encounter_special_shop_description"	"Spend your hard-earned gold nuggets."
"encounter_special_breakable_containers"	"Древняя кладовая"
"[english]encounter_special_breakable_containers"	"Extra Long Shelf Life"
"encounter_special_breakable_containers_description"	"Целый вагон радости... и ящиков."
"[english]encounter_special_breakable_containers_description"	"It's barrels of fun... with crates."
"DOTA_Tooltip_ability_ghost_invis"	"Незримость"
"[english]DOTA_Tooltip_ability_ghost_invis"	"Ghostly"
"DOTA_Tooltip_ability_ghost_invis_Description"	"
"
"[english]DOTA_Tooltip_ability_ghost_invis_Description"	""
"DOTA_Tooltip_modifier_ghost_slow"	"Призрачная вялость"
"[english]DOTA_Tooltip_modifier_ghost_slow"	"Haunting Lethargy"
"DOTA_Tooltip_modifier_ghost_slow_Description"	"Это существо замедлено призраком."
"[english]DOTA_Tooltip_modifier_ghost_slow_Description"	"A ghost is slowing this unit."
"DOTA_Tooltip_modifier_creature_wraith_king_reincarnation"	"Связь судьбы"
"[english]DOTA_Tooltip_modifier_creature_wraith_king_reincarnation"	"Linked Fate"
"DOTA_Tooltip_modifier_creature_wraith_king_reincarnation_description"	"Разбитые короли упокоятся лишь вместе."
"[english]DOTA_Tooltip_modifier_creature_wraith_king_reincarnation_description"	"These Sundered Kings can only rest when all are sent to the other side together."
"DOTA_ColorName_GoodGuys"	"Красные"
"[english]DOTA_ColorName_GoodGuys"	"Red"
"DOTA_ColorName_BadGuys"	"Зелёные"
"[english]DOTA_ColorName_BadGuys"	"Green"
"DOTA_ColorName_Custom1"	"Жёлтые"
"[english]DOTA_ColorName_Custom1"	"Yellow"
"DOTA_ColorName_Custom2"	"Оранжевые"
"[english]DOTA_ColorName_Custom2"	"Orange"
"DOTA_ColorName_Custom3"	"Синие"
"[english]DOTA_ColorName_Custom3"	"Blue"
"DOTA_ColorName_Custom4"	"Зелёные"
"[english]DOTA_ColorName_Custom4"	"Green"
"DOTA_ColorName_Custom5"	"Коричнивые"
"[english]DOTA_ColorName_Custom5"	"Brown"
"DOTA_ColorName_Custom6"	"Циановые"
"[english]DOTA_ColorName_Custom6"	"Cyan"
"DOTA_ColorName_Custom7"	"Оливковые"
"[english]DOTA_ColorName_Custom7"	"Olive"
"DOTA_ColorName_Custom8"	"Фиолетовые"
"[english]DOTA_ColorName_Custom8"	"Purple"
"DOTA_Custom1"	"Жёлтые"
"[english]DOTA_Custom1"	"Yellow"
"DOTA_Custom2"	"Оранжевые"
"[english]DOTA_Custom2"	"Orange"
"DOTA_Custom3"	"Синие"
"[english]DOTA_Custom3"	"Blue"
"DOTA_Custom4"	"Зелёные"
"[english]DOTA_Custom4"	"Green"
"DOTA_Custom5"	"Коричневые"
"[english]DOTA_Custom5"	"Brown"
"DOTA_Custom6"	"Циановые"
"[english]DOTA_Custom6"	"Cyan"
"DOTA_Custom7"	"Оливковые"
"[english]DOTA_Custom7"	"Olive"
"DOTA_Custom8"	"Фиолетовые"
"[english]DOTA_Custom8"	"Purple"
"VictoryMessage_GoodGuys"	"Красные победили!"
"[english]VictoryMessage_GoodGuys"	"Red Team Wins!"
"VictoryMessage_BadGuys"	"Зелёные победили!"
"[english]VictoryMessage_BadGuys"	"Green Team Wins!"
"VictoryMessage_Custom1"	"Жёлтые победили!"
"[english]VictoryMessage_Custom1"	"Yellow Team Wins!"
"VictoryMessage_Custom2"	"Оранжевые победили!"
"[english]VictoryMessage_Custom2"	"Orange Team Wins!"
"VictoryMessage_Custom3"	"Синие победили!"
"[english]VictoryMessage_Custom3"	"Blue Team Wins!"
"VictoryMessage_Custom4"	"Зелёные победили!"
"[english]VictoryMessage_Custom4"	"Green Team Wins!"
"VictoryMessage_Custom5"	"Коричневые победили!"
"[english]VictoryMessage_Custom5"	"Brown Team Wins!"
"VictoryMessage_Custom6"	"Циановые победили!"
"[english]VictoryMessage_Custom6"	"Cyan Team Wins!"
"VictoryMessage_Custom7"	"Оливковые победили!"
"[english]VictoryMessage_Custom7"	"Olive Team Wins!"
"VictoryMessage_Custom8"	"Фиолетовые победили!"
"[english]VictoryMessage_Custom8"	"Purple Team Wins!"
"DOTA_EventUI_Player"	"Игрок"
"[english]DOTA_EventUI_Player"	"Player"
"DOTA_EventUI_Kills"	"У"
"[english]DOTA_EventUI_Kills"	"K"
"DOTA_EventUI_Eliminations"	"Д"
"[english]DOTA_EventUI_Eliminations"	"E"
"DOTA_EventUI_Mute"	"Заглушить"
"[english]DOTA_EventUI_Mute"	"Mute"
"DOTA_EventUI_OK"	"ОК"
"[english]DOTA_EventUI_OK"	"OK"
"DOTA_EventUI_BP"	"ОЧК:"
"[english]DOTA_EventUI_BP"	"BP:"
}
}
